out_folder	swap_flanks	ctcf_locus_specification	gene_locus_specification	ctcf_flank_bp	gene_flank_bp	background_seqs	spacer_bp	locus_orientation	ctcf_strand	ctcf_genomic_score	gene_strand	gene_id	insert_strand	insert_loci	insert_flank_bp
data		chr2,166083960,166083979	chr1,13117164,13127164	60	80	2	60	>>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$80
data		chr2,166083960,166083979	chr1,13117164,13127164	60	80	2	60	<<	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$80
data		chr2,166083960,166083979	chr1,13117164,13127164	60	80	2	60	<>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$80
data		chr2,166083960,166083979	chr1,13117164,13127164	60	80	2	60	><	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$80
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	0	>>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	0	<<	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	0	<>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	0	><	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	10	>>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	10	<<	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	10	<>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	10	><	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	20	>>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	20	<<	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	20	<>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	20	><	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	30	>>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	30	<<	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	30	<>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	30	><	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	40	>>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	40	<<	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	40	<>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	40	><	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	50	>>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	50	<<	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	50	<>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	50	><	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	60	>>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	60	<<	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	60	<>	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,166083960,166083979	chr1,13117164,13127164	60	100	2	60	><	-	0.122314453125	-	ENSMUSG00000042414.7	-$-	chr2,166083960,166083979$chr1,13117164,13127164	60$100
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	0	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	0	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	0	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	0	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	10	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	10	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	10	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	10	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	20	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	20	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	20	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	20	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	30	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	30	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	30	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	30	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	40	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	40	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	40	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	40	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	50	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	50	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	50	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	50	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	60	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	60	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	60	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	0	2	60	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$0
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	0	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	0	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	0	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	0	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	10	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	10	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	10	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	10	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	20	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	20	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	20	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	20	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	30	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	30	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	30	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	30	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	40	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	40	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	40	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	40	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	50	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	50	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	50	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	50	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	60	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	60	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	60	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	20	2	60	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$20
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	0	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	0	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	0	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	0	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	10	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	10	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	10	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	10	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	20	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	20	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	20	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	20	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	30	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	30	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	30	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	30	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	40	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	40	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	40	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	40	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	50	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	50	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	50	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	50	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	60	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	60	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	60	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	40	2	60	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$40
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	0	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	0	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	0	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	0	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	10	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	10	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	10	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	10	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	20	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	20	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	20	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	20	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	30	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	30	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	30	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	30	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	40	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	40	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	40	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	40	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	50	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	50	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	50	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	50	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	60	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	60	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	60	<>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	60	2	60	><	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$60
data		chr2,93196595,93196614	chr1,58701507,58711507	0	80	2	0	>>	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$80
data		chr2,93196595,93196614	chr1,58701507,58711507	0	80	2	0	<<	+	0.12213134765625	+	ENSMUSG00000026031.15	+$+	chr2,93196595,93196614$chr1,58701507,58711507	0$80
