chrom	start	end	boundary_span	jaspar_score	strand	log2_insulation_score_200000	boundary_strength_200000	seq_id
chr13	42825204	42825223	42820000-42830000	891.0	-	-0.5187541629130004	0.653405197627696	5626
chr13	42826797	42826816	42820000-42830000	921.0	-	-0.5187541629130004	0.653405197627696	5627
chr13	43150702	43150721	43150000-43160000	825.0	+	-0.8173817799909728	1.15400117667712	5628
chr13	43152256	43152275	43150000-43160000	804.0	+	-0.8173817799909728	1.15400117667712	5629
chr13	43159119	43159138	43150000-43160000	826.0	-	-0.8173817799909728	1.15400117667712	5630
chr13	43550044	43550063	43550000-43560000	818.0	-	-0.4639935184826596	0.7878959169929706	5631
chr13	43551318	43551337	43550000-43560000	816.0	-	-0.4639935184826596	0.7878959169929706	5632
chr13	43554979	43554998	43550000-43560000	817.0	+	-0.4639935184826596	0.7878959169929706	5633
chr13	44295517	44295536	44290000-44300000	801.0	+	-0.0376615566104838	0.3358969934067655	5634
chr13	44295829	44295848	44290000-44300000	819.0	+	-0.0376615566104838	0.3358969934067655	5635
chr13	44296163	44296182	44290000-44300000	861.0	+	-0.0376615566104838	0.3358969934067655	5636
chr13	44299674	44299693	44290000-44300000	804.0	-	-0.0376615566104838	0.3358969934067655	5637
chr13	45002515	45002534	45000000-45010000	879.0	-	-0.9784507465192652	1.4927355408891545	5638
chr13	45008539	45008558	45000000-45010000	802.0	-	-0.9784507465192652	1.4927355408891545	5639
chr13	45009107	45009126	45000000-45010000	800.0	+	-0.9784507465192652	1.4927355408891545	5640
chr13	45510545	45510564	45510000-45520000	808.0	-	-0.9309445156310998	1.416290394460419	5641
chr13	45510668	45510687	45510000-45520000	818.0	+	-0.9309445156310998	1.416290394460419	5642
chr13	45512631	45512650	45510000-45520000	803.0	+	-0.9309445156310998	1.416290394460419	5643
chr13	45517104	45517123	45510000-45520000	821.0	+	-0.9309445156310998	1.416290394460419	5644
chr13	46273399	46273418	46270000-46280000	820.0	-	-0.400391531657887	0.5312875750279509	5645
chr13	46273781	46273800	46270000-46280000	827.0	+	-0.400391531657887	0.5312875750279509	5646
chr13	46663758	46663777	46660000-46670000	899.0	-	-0.8013093094836632	1.122167967052279	5647
chr13	47051227	47051246	47050000-47060000	800.0	+	-0.5304503540941137	0.8498619465627618	5648
chr13	47056292	47056311	47050000-47060000	868.0	-	-0.5304503540941137	0.8498619465627618	5649
chr13	47301226	47301245	47300000-47310000	874.0	+	-0.3602429906115286	0.6089795630884252	5650
chr13	47304751	47304770	47300000-47310000	880.0	+	-0.3602429906115286	0.6089795630884252	5651
chr13	47590900	47590919	47590000-47600000	801.0	+	-0.4431000139293795	0.7515989151021172	5652
chr13	47999616	47999635	47990000-48000000	832.0	+	-0.2316035672268531	0.5518092261698172	5653
chr13	49213692	49213711	49210000-49220000	807.0	-	-0.4261609916666997	0.529966672203511	5654
chr13	49216007	49216026	49210000-49220000	805.0	-	-0.4261609916666997	0.529966672203511	5655
chr13	49217367	49217386	49210000-49220000	808.0	+	-0.4261609916666997	0.529966672203511	5656
chr13	49651323	49651342	49650000-49660000	832.0	-	-0.5807272779119244	0.333847395641673	5657
chr13	49652649	49652668	49650000-49660000	835.0	+	-0.5807272779119244	0.333847395641673	5658
chr13	49757470	49757489	49750000-49760000	835.0	+	-0.8409834580618909	1.0706140317183297	5659
chr13	51191001	51191020	51190000-51200000	815.0	+	-0.0085402684745197	0.4292437470765222	5660
chr13	51191929	51191948	51190000-51200000	860.0	+	-0.0085402684745197	0.4292437470765222	5661
chr13	51644906	51644925	51640000-51650000	808.0	+	-0.7757815457418238	1.3550092292365177	5662
chr13	51830906	51830925	51830000-51840000	876.0	+	-0.6522209120309234	0.4461981090198408	5663
chr13	51831890	51831909	51830000-51840000	863.0	+	-0.6522209120309234	0.4461981090198408	5664
chr13	51833628	51833647	51830000-51840000	913.0	+	-0.6522209120309234	0.4461981090198408	5665
chr13	51833727	51833746	51830000-51840000	822.0	-	-0.6522209120309234	0.4461981090198408	5666
chr13	51834791	51834810	51830000-51840000	821.0	-	-0.6522209120309234	0.4461981090198408	5667
chr13	51839850	51839869	51830000-51840000	837.0	+	-0.6522209120309234	0.4461981090198408	5668
chr13	52643599	52643618	52640000-52650000	812.0	+	-0.6934282357922803	1.1834247949462575	5669
chr13	52644980	52644999	52640000-52650000	818.0	+	-0.6934282357922803	1.1834247949462575	5670
chr13	53093445	53093464	53090000-53100000	829.0	-	-0.6961349037198676	1.2587611728495451	5671
chr13	53095375	53095394	53090000-53100000	866.0	-	-0.6961349037198676	1.2587611728495451	5672
chr13	53096835	53096854	53090000-53100000	922.0	-	-0.6961349037198676	1.2587611728495451	5673
chr13	53097807	53097826	53090000-53100000	802.0	+	-0.6961349037198676	1.2587611728495451	5674
chr13	53430967	53430986	53430000-53440000	816.0	-	-0.7346792617556762	1.1264537219145407	5675
chr13	53433975	53433994	53430000-53440000	849.0	-	-0.7346792617556762	1.1264537219145407	5676
chr13	53434516	53434535	53430000-53440000	812.0	+	-0.7346792617556762	1.1264537219145407	5677
chr13	53434774	53434793	53430000-53440000	800.0	-	-0.7346792617556762	1.1264537219145407	5678
chr13	53438831	53438850	53430000-53440000	849.0	-	-0.7346792617556762	1.1264537219145407	5679
chr13	53772789	53772808	53770000-53780000	800.0	-	-0.4464962450538249	0.7307027887557307	5680
chr13	53776426	53776445	53770000-53780000	847.0	-	-0.4464962450538249	0.7307027887557307	5681
chr13	53779335	53779354	53770000-53780000	887.0	+	-0.4464962450538249	0.7307027887557307	5682
chr13	54062250	54062269	54060000-54070000	847.0	-	-0.8517291376323906	1.5127340405267498	5683
chr13	54063492	54063511	54060000-54070000	836.0	-	-0.8517291376323906	1.5127340405267498	5684
chr13	54468445	54468464	54460000-54470000	809.0	-	-0.4848234949428205	0.2582353686311657	5685
chr13	54690588	54690607	54690000-54700000	832.0	-	-0.6039293460768822	1.1994784483063314	5686
chr13	54690711	54690730	54690000-54700000	803.0	-	-0.6039293460768822	1.1994784483063314	5687
chr13	54692309	54692328	54690000-54700000	823.0	-	-0.6039293460768822	1.1994784483063314	5688
chr13	55322242	55322261	55320000-55330000	841.0	-	-0.4340320145695894	0.7531885526109128	5689
chr13	55322617	55322636	55320000-55330000	871.0	-	-0.4340320145695894	0.7531885526109128	5690
chr13	55325053	55325072	55320000-55330000	800.0	-	-0.4340320145695894	0.7531885526109128	5691
chr13	55327888	55327907	55320000-55330000	846.0	+	-0.4340320145695894	0.7531885526109128	5692
chr13	55744031	55744050	55740000-55750000	810.0	+	-0.4799790639434483	0.9248967668239272	5693
chr13	56171619	56171638	56170000-56180000	807.0	-	-0.2064248150120353	0.3077534294158932	5694
chr13	56172116	56172135	56170000-56180000	819.0	+	-0.2064248150120353	0.3077534294158932	5695
chr13	56174308	56174327	56170000-56180000	824.0	+	-0.2064248150120353	0.3077534294158932	5696
chr13	56175105	56175124	56170000-56180000	821.0	-	-0.2064248150120353	0.3077534294158932	5697
chr13	56177286	56177305	56170000-56180000	808.0	-	-0.2064248150120353	0.3077534294158932	5698
chr13	56177375	56177394	56170000-56180000	817.0	-	-0.2064248150120353	0.3077534294158932	5699
chr13	56442778	56442797	56440000-56450000	801.0	+	-0.4314295296830655	0.6679728083269606	5700
chr13	56760824	56760843	56760000-56770000	805.0	-	-0.6974311794909172	1.2282745610073071	5701
chr13	56763187	56763206	56760000-56770000	820.0	-	-0.6974311794909172	1.2282745610073071	5702
chr13	56764075	56764094	56760000-56770000	809.0	+	-0.6974311794909172	1.2282745610073071	5703
chr13	56769156	56769175	56760000-56770000	810.0	+	-0.6974311794909172	1.2282745610073071	5704
chr13	57260100	57260119	57260000-57270000	939.0	-	-0.6956989319796394	0.9265029485075372	5705
chr13	57266894	57266913	57260000-57270000	835.0	+	-0.6956989319796394	0.9265029485075372	5706
chr13	57269818	57269837	57260000-57270000	884.0	-	-0.6956989319796394	0.9265029485075372	5707
chr13	57966749	57966768	57960000-57970000	805.0	+	-0.6895300257477417	0.8877170568701035	5708
chr13	57967302	57967321	57960000-57970000	808.0	-	-0.6895300257477417	0.8877170568701035	5709
chr13	58610855	58610874	58610000-58620000	813.0	-	-0.8887967714773356	1.4343647630021894	5710
chr13	58614101	58614120	58610000-58620000	821.0	-	-0.8887967714773356	1.4343647630021894	5711
chr13	58619336	58619355	58610000-58620000	833.0	-	-0.8887967714773356	1.4343647630021894	5712
chr13	58619454	58619473	58610000-58620000	857.0	-	-0.8887967714773356	1.4343647630021894	5713
chr13	59413844	59413863	59410000-59420000	807.0	-	-0.4674271746354143	0.8292866383769341	5714
chr13	59416918	59416937	59410000-59420000	805.0	+	-0.4674271746354143	0.8292866383769341	5715
chr13	59417066	59417085	59410000-59420000	883.0	-	-0.4674271746354143	0.8292866383769341	5716
chr13	60470624	60470643	60470000-60480000	830.0	+	-0.4964954388442498	0.8290818277919049	5717
chr13	60473742	60473761	60470000-60480000	819.0	-	-0.4964954388442498	0.8290818277919049	5718
chr13	60474227	60474246	60470000-60480000	856.0	+	-0.4964954388442498	0.8290818277919049	5719
chr13	60476842	60476861	60470000-60480000	808.0	-	-0.4964954388442498	0.8290818277919049	5720
chr13	60479144	60479163	60470000-60480000	814.0	+	-0.4964954388442498	0.8290818277919049	5721
chr13	62926643	62926662	62920000-62930000	886.0	+	-0.3345982280812261	1.015060640449046	5722
chr13	63422567	63422586	63420000-63430000	815.0	-	-0.5724751778925343	1.0845653606833623	5723
chr13	64131218	64131237	64130000-64140000	803.0	-	-0.7420830387904837	1.4427651403363533	5724
chr13	64443457	64443476	64440000-64450000	913.0	+	-0.3957695485475128	0.6687608941744456	5725
chr13	64443930	64443949	64440000-64450000	801.0	+	-0.3957695485475128	0.6687608941744456	5726
chr13	64448128	64448147	64440000-64450000	902.0	+	-0.3957695485475128	0.6687608941744456	5727
chr13	67609249	67609268	67600000-67610000	826.0	+	-0.0260810424639673	0.5240388694687272	5728
chr13	68993017	68993036	68990000-69000000	838.0	-	-0.0769498590335945	0.4018506523972101	5729
chr13	68993364	68993383	68990000-69000000	814.0	+	-0.0769498590335945	0.4018506523972101	5730
chr13	68995022	68995041	68990000-69000000	823.0	-	-0.0769498590335945	0.4018506523972101	5731
chr13	68998330	68998349	68990000-69000000	833.0	-	-0.0769498590335945	0.4018506523972101	5732
chr13	69478168	69478187	69470000-69480000	811.0	+	-0.9319815825564716	1.4368169955701942	5733
chr13	69682075	69682094	69680000-69690000	821.0	+	-0.7192309115663942	0.7291056044505143	5734
chr13	69685860	69685879	69680000-69690000	826.0	-	-0.7192309115663942	0.7291056044505143	5735
chr13	70590208	70590227	70590000-70600000	806.0	+	-0.8631397304557548	1.0211140297880237	5736
chr13	70591949	70591968	70590000-70600000	860.0	-	-0.8631397304557548	1.0211140297880237	5737
chr13	70596177	70596196	70590000-70600000	822.0	-	-0.8631397304557548	1.0211140297880237	5738
chr13	71026471	71026490	71020000-71030000	860.0	-	-0.7645122200830625	0.8738571957879137	5739
chr13	71440525	71440544	71440000-71450000	821.0	+	-0.5196239182543525	0.4957697547763778	5740
chr13	71442554	71442573	71440000-71450000	819.0	+	-0.5196239182543525	0.4957697547763778	5741
chr13	71446855	71446874	71440000-71450000	850.0	-	-0.5196239182543525	0.4957697547763778	5742
chr13	71950161	71950180	71950000-71960000	816.0	-	-0.7349450244849013	0.7527628055790518	5743
chr13	71954019	71954038	71950000-71960000	801.0	-	-0.7349450244849013	0.7527628055790518	5744
chr13	71959290	71959309	71950000-71960000	813.0	-	-0.7349450244849013	0.7527628055790518	5745
chr13	71959631	71959650	71950000-71960000	860.0	-	-0.7349450244849013	0.7527628055790518	5746
chr13	72620794	72620813	72620000-72630000	823.0	-	-0.8969291238969181	1.1980928643436992	5747
chr13	72621816	72621835	72620000-72630000	831.0	+	-0.8969291238969181	1.1980928643436992	5748
chr13	72624111	72624130	72620000-72630000	842.0	-	-0.8969291238969181	1.1980928643436992	5749
chr13	72625391	72625410	72620000-72630000	812.0	-	-0.8969291238969181	1.1980928643436992	5750
chr13	72627450	72627469	72620000-72630000	850.0	-	-0.8969291238969181	1.1980928643436992	5751
chr13	72627568	72627587	72620000-72630000	838.0	-	-0.8969291238969181	1.1980928643436992	5752
chr13	73070689	73070708	73070000-73080000	803.0	+	-0.4794150748388932	0.262536964979554	5753
chr13	73322796	73322815	73320000-73330000	828.0	-	-0.6547179395866863	0.8256078500241206	5754
chr13	73325472	73325491	73320000-73330000	814.0	+	-0.6547179395866863	0.8256078500241206	5755
chr13	73641508	73641527	73640000-73650000	807.0	+	-0.1130212373064189	0.3761466918571415	5756
chr13	73643651	73643670	73640000-73650000	831.0	+	-0.1130212373064189	0.3761466918571415	5757
chr13	73646582	73646601	73640000-73650000	895.0	+	-0.1130212373064189	0.3761466918571415	5758
chr13	73646855	73646874	73640000-73650000	912.0	+	-0.1130212373064189	0.3761466918571415	5759
chr13	73646936	73646955	73640000-73650000	818.0	-	-0.1130212373064189	0.3761466918571415	5760
chr13	73647233	73647252	73640000-73650000	835.0	+	-0.1130212373064189	0.3761466918571415	5761
chr13	73943003	73943022	73940000-73950000	804.0	+	-0.2338224406678827	0.5537362385714282	5762
chr13	73943740	73943759	73940000-73950000	802.0	+	-0.2338224406678827	0.5537362385714282	5763
chr13	73944087	73944106	73940000-73950000	817.0	-	-0.2338224406678827	0.5537362385714282	5764
chr13	73947796	73947815	73940000-73950000	808.0	+	-0.2338224406678827	0.5537362385714282	5765
chr13	74560621	74560640	74560000-74570000	862.0	-	-0.7515626932664754	1.2563207134858734	5766
chr13	74564102	74564121	74560000-74570000	805.0	-	-0.7515626932664754	1.2563207134858734	5767
chr13	74861795	74861814	74860000-74870000	842.0	+	-0.3522107589879816	0.571839816455942	5768
chr13	77239674	77239693	77230000-77240000	823.0	-	-0.1133421123387868	0.2830555829150433	5769
chr13	78210153	78210172	78210000-78220000	802.0	+	-0.7300772202418627	1.0146745933686694	5770
chr13	78964670	78964689	78960000-78970000	803.0	+	-0.2684658012410977	0.3016586601730208	5771
chr13	81431362	81431381	81430000-81440000	858.0	-	-0.6118993600307139	0.8428306742730712	5772
chr13	81439555	81439574	81430000-81440000	888.0	+	-0.6118993600307139	0.8428306742730712	5773
chr13	81786110	81786129	81780000-81790000	810.0	+	-0.8018945349199789	1.0372148857313273	5774
chr13	81786832	81786851	81780000-81790000	829.0	+	-0.8018945349199789	1.0372148857313273	5775
chr13	81787446	81787465	81780000-81790000	839.0	+	-0.8018945349199789	1.0372148857313273	5776
chr13	84352601	84352620	84350000-84360000	835.0	-	-0.3050967948564135	0.4862902300750172	5777
chr13	85197437	85197456	85190000-85200000	894.0	+	-0.4066298223142076	0.2817084958795414	5778
chr13	89543209	89543228	89540000-89550000	914.0	-	-0.9619121856195754	1.2255526384753153	5779
chr13	89547751	89547770	89540000-89550000	876.0	-	-0.9619121856195754	1.2255526384753153	5780
chr13	90924214	90924233	90920000-90930000	811.0	-	-1.5939168746914012	2.4387096817100646	5781
chr13	91723299	91723318	91720000-91730000	900.0	+	-0.6321085328460592	0.944941062047841	5782
chr13	92751175	92751194	92750000-92760000	851.0	+	-0.3422760702148607	0.4716713618156912	5783
chr13	92754620	92754639	92750000-92760000	839.0	+	-0.3422760702148607	0.4716713618156912	5784
chr13	92756275	92756294	92750000-92760000	836.0	+	-0.3422760702148607	0.4716713618156912	5785
chr13	92757524	92757543	92750000-92760000	852.0	-	-0.3422760702148607	0.4716713618156912	5786
chr13	92758693	92758712	92750000-92760000	804.0	+	-0.3422760702148607	0.4716713618156912	5787
chr13	93772204	93772223	93770000-93780000	899.0	-	-0.5634195273619691	0.9054494505519712	5788
chr13	93773013	93773032	93770000-93780000	803.0	-	-0.5634195273619691	0.9054494505519712	5789
chr13	94227382	94227401	94220000-94230000	852.0	-	-0.3933335129796901	0.7531550859943947	5790
chr13	94974128	94974147	94970000-94980000	816.0	+	-0.5249714586067784	0.8904921003558703	5791
chr13	94976307	94976326	94970000-94980000	936.0	+	-0.5249714586067784	0.8904921003558703	5792
chr13	94977433	94977452	94970000-94980000	810.0	-	-0.5249714586067784	0.8904921003558703	5793
chr13	94977699	94977718	94970000-94980000	859.0	-	-0.5249714586067784	0.8904921003558703	5794
chr13	95354283	95354302	95350000-95360000	857.0	-	-0.4189951617373874	0.726888313703653	5795
chr13	95359224	95359243	95350000-95360000	808.0	-	-0.4189951617373874	0.726888313703653	5796
chr13	95986526	95986545	95980000-95990000	872.0	+	-0.7499686798713494	1.2016586274336305	5797
chr13	96389506	96389525	96380000-96390000	902.0	-	-0.4817344237746127	0.9153300275792108	5798
chr13	96389808	96389827	96380000-96390000	809.0	+	-0.4817344237746127	0.9153300275792108	5799
chr13	96675831	96675850	96670000-96680000	838.0	+	-0.3517111472207883	0.4104990038293294	5800
chr13	97196236	97196255	97190000-97200000	816.0	+	-0.7660087636418057	1.314003168585634	5801
chr13	97198225	97198244	97190000-97200000	806.0	+	-0.7660087636418057	1.314003168585634	5802
chr13	97952581	97952600	97950000-97960000	854.0	-	-0.3837922814631195	0.9248763460316408	5803
chr13	97952989	97953008	97950000-97960000	813.0	-	-0.3837922814631195	0.9248763460316408	5804
chr13	98284502	98284521	98280000-98290000	821.0	+	-0.4692773784147017	0.9022239513132166	5805
chr13	98289144	98289163	98280000-98290000	889.0	+	-0.4692773784147017	0.9022239513132166	5806
chr13	98822250	98822269	98820000-98830000	819.0	-	-0.5901994322227708	1.1286872142237916	5807
chr13	98823164	98823183	98820000-98830000	814.0	-	-0.5901994322227708	1.1286872142237916	5808
chr13	99344685	99344704	99340000-99350000	803.0	-	-0.6924654470326428	1.1715004607529216	5809
chr13	99348365	99348384	99340000-99350000	858.0	+	-0.6924654470326428	1.1715004607529216	5810
chr13	99849737	99849756	99840000-99850000	811.0	-	-0.5061106987798306	0.3596767933651412	5811
chr13	100002020	100002039	100000000-100010000	911.0	+	-0.4425872022684332	0.2558836544874449	5812
chr13	100006198	100006217	100000000-100010000	810.0	-	-0.4425872022684332	0.2558836544874449	5813
chr13	100112769	100112788	100110000-100120000	841.0	+	-0.7055534047448795	1.1578944949728032	5814
chr13	100854358	100854377	100850000-100860000	833.0	-	-1.0695936916249318	1.431680712057407	5815
chr13	101710999	101711018	101710000-101720000	890.0	+	-0.934496592372775	1.1677200623092914	5816
chr13	101716374	101716393	101710000-101720000	824.0	+	-0.934496592372775	1.1677200623092914	5817
chr13	101717350	101717369	101710000-101720000	834.0	+	-0.934496592372775	1.1677200623092914	5818
chr13	101718860	101718879	101710000-101720000	804.0	+	-0.934496592372775	1.1677200623092914	5819
chr13	101719712	101719731	101710000-101720000	874.0	-	-0.934496592372775	1.1677200623092914	5820
chr13	102666578	102666597	102660000-102670000	813.0	+	-0.9096385550642097	1.107779129082746	5821
chr13	103121069	103121088	103120000-103130000	830.0	-	-0.6142713162147377	0.8174375146606112	5822
chr13	103121952	103121971	103120000-103130000	805.0	-	-0.6142713162147377	0.8174375146606112	5823
chr13	103122167	103122186	103120000-103130000	814.0	-	-0.6142713162147377	0.8174375146606112	5824
chr13	103122289	103122308	103120000-103130000	826.0	+	-0.6142713162147377	0.8174375146606112	5825
chr13	103710422	103710441	103710000-103720000	933.0	+	-0.998491453147521	1.1847085303720404	5826
chr13	104952146	104952165	104950000-104960000	808.0	-	-0.4227412166072524	0.6354530877149662	5827
chr13	104952783	104952802	104950000-104960000	809.0	+	-0.4227412166072524	0.6354530877149662	5828
chr13	106826350	106826369	106820000-106830000	844.0	-	-0.7380651298307677	0.9596842318116344	5829
chr13	107110865	107110884	107110000-107120000	802.0	+	-0.650587864818096	0.4310199556302467	5830
chr13	108138704	108138723	108130000-108140000	809.0	+	-0.4759888630083615	0.6502345492653913	5831
chr13	109210592	109210611	109210000-109220000	859.0	-	-0.8854292337651748	1.2866232947815657	5832
chr13	109213169	109213188	109210000-109220000	909.0	-	-0.8854292337651748	1.2866232947815657	5833
chr13	109214715	109214734	109210000-109220000	850.0	+	-0.8854292337651748	1.2866232947815657	5834
chr13	109219725	109219744	109210000-109220000	810.0	-	-0.8854292337651748	1.2866232947815657	5835
chr13	109558405	109558424	109550000-109560000	918.0	+	-0.2163300590326856	0.5444751154417096	5836
chr13	109771756	109771775	109770000-109780000	808.0	+	-0.296805938164605	0.4426589379360053	5837
chr13	109776280	109776299	109770000-109780000	934.0	+	-0.296805938164605	0.4426589379360053	5838
chr13	110382723	110382742	110380000-110390000	950.0	+	-1.0996227214178995	1.4296911264656855	5839
chr13	110384464	110384483	110380000-110390000	831.0	-	-1.0996227214178995	1.4296911264656855	5840
chr13	110972974	110972993	110970000-110980000	805.0	-	-0.1340587748912808	0.4528778236608266	5841
chr13	110976888	110976907	110970000-110980000	837.0	+	-0.1340587748912808	0.4528778236608266	5842
chr13	111421526	111421545	111420000-111430000	837.0	+	-1.222297798289392	1.84896003031726	5843
chr13	111423786	111423805	111420000-111430000	803.0	+	-1.222297798289392	1.84896003031726	5844
chr13	111777963	111777982	111770000-111780000	811.0	-	-0.6860482334767986	1.0991596510828836	5845
chr13	112261745	112261764	112260000-112270000	806.0	+	-0.72921673823378	1.2664635014466856	5846
chr13	112652101	112652120	112650000-112660000	800.0	+	-0.5624687739388976	1.080624382720785	5847
chr13	112656193	112656212	112650000-112660000	826.0	+	-0.5624687739388976	1.080624382720785	5848
chr13	112656701	112656720	112650000-112660000	837.0	+	-0.5624687739388976	1.080624382720785	5849
chr13	112659298	112659317	112650000-112660000	828.0	-	-0.5624687739388976	1.080624382720785	5850
chr13	113042986	113043005	113040000-113050000	827.0	-	-0.4382801171470956	0.7547938040379119	5851
chr13	113046646	113046665	113040000-113050000	891.0	+	-0.4382801171470956	0.7547938040379119	5852
chr13	113047863	113047882	113040000-113050000	876.0	+	-0.4382801171470956	0.7547938040379119	5853
chr13	113630683	113630702	113630000-113640000	823.0	-	-0.3899411637715814	0.5865483702302543	5854
chr13	113631528	113631547	113630000-113640000	808.0	+	-0.3899411637715814	0.5865483702302543	5855
chr13	113870960	113870979	113870000-113880000	817.0	-	-0.79811209704908	1.1916988467451135	5856
chr13	113877075	113877094	113870000-113880000	810.0	-	-0.79811209704908	1.1916988467451135	5857
chr13	113877596	113877615	113870000-113880000	888.0	+	-0.79811209704908	1.1916988467451135	5858
chr13	114460806	114460825	114460000-114470000	897.0	-	-0.5668621955382864	0.8250401448977124	5859
chr13	114807213	114807232	114800000-114810000	808.0	-	-0.4677573217690409	0.718751698240504	5860
chr13	115224381	115224400	115220000-115230000	809.0	+	-0.3125413625512013	0.2972313223950152	5861
chr13	116310840	116310859	116310000-116320000	807.0	-	-0.2843524155180293	0.5299778869145831	5862
chr13	116312105	116312124	116310000-116320000	822.0	-	-0.2843524155180293	0.5299778869145831	5863
chr13	116312317	116312336	116310000-116320000	863.0	-	-0.2843524155180293	0.5299778869145831	5864
chr13	116312638	116312657	116310000-116320000	814.0	-	-0.2843524155180293	0.5299778869145831	5865
chr13	116712408	116712427	116710000-116720000	836.0	-	-0.7276428738888581	1.0086311660209102	5866
chr13	116713069	116713088	116710000-116720000	803.0	-	-0.7276428738888581	1.0086311660209102	5867
chr13	116713866	116713885	116710000-116720000	820.0	-	-0.7276428738888581	1.0086311660209102	5868
chr13	116715010	116715029	116710000-116720000	927.0	-	-0.7276428738888581	1.0086311660209102	5869
chr13	117152589	117152608	117150000-117160000	804.0	+	-0.3479609676369602	0.3621591599150818	5870
chr13	117324051	117324070	117320000-117330000	817.0	-	-0.3737505577671332	0.462486396504812	5871
chr13	117548372	117548391	117540000-117550000	805.0	+	-0.2457420842598638	0.3197683247330651	5872
chr13	118380367	118380386	118380000-118390000	805.0	-	-1.048573183991444	1.7662520091881837	5873
chr13	118384959	118384978	118380000-118390000	800.0	-	-1.048573183991444	1.7662520091881837	5874
chr14	8351642	8351661	8350000-8360000	812.0	-	-0.2750664940027446	0.6240882222949562	5875
chr14	8356080	8356099	8350000-8360000	942.0	+	-0.2750664940027446	0.6240882222949562	5876
chr14	8356897	8356916	8350000-8360000	802.0	-	-0.2750664940027446	0.6240882222949562	5877
chr14	9975531	9975550	9970000-9980000	810.0	-	-0.1957246549553843	0.4585966148534764	5878
chr14	9976385	9976404	9970000-9980000	818.0	-	-0.1957246549553843	0.4585966148534764	5879
chr14	9976648	9976667	9970000-9980000	845.0	+	-0.1957246549553843	0.4585966148534764	5880
chr14	11542626	11542645	11540000-11550000	818.0	-	-0.5391077221797832	0.931918473838082	5881
chr14	11544570	11544589	11540000-11550000	802.0	-	-0.5391077221797832	0.931918473838082	5882
chr14	11546256	11546275	11540000-11550000	810.0	-	-0.5391077221797832	0.931918473838082	5883
chr14	12140095	12140114	12140000-12150000	869.0	-	-0.3805880717944924	0.7193581394394871	5884
chr14	12140673	12140692	12140000-12150000	810.0	-	-0.3805880717944924	0.7193581394394871	5885
chr14	12145594	12145613	12140000-12150000	801.0	+	-0.3805880717944924	0.7193581394394871	5886
chr14	12147784	12147803	12140000-12150000	803.0	+	-0.3805880717944924	0.7193581394394871	5887
chr14	12148655	12148674	12140000-12150000	822.0	+	-0.3805880717944924	0.7193581394394871	5888
chr14	12560372	12560391	12560000-12570000	832.0	-	-0.7085685934555903	1.583278588921997	5889
chr14	13947257	13947276	13940000-13950000	834.0	+	-0.6059105382366319	1.156570463815072	5890
chr14	14110128	14110147	14110000-14120000	832.0	-	-0.431889822638201	0.3106209903563376	5891
chr14	14114189	14114208	14110000-14120000	801.0	+	-0.431889822638201	0.3106209903563376	5892
chr14	14119376	14119395	14110000-14120000	801.0	+	-0.431889822638201	0.3106209903563376	5893
chr14	14914532	14914551	14910000-14920000	822.0	+	-0.1241647785603321	0.4962903078564198	5894
chr14	14916547	14916566	14910000-14920000	805.0	+	-0.1241647785603321	0.4962903078564198	5895
chr14	15883630	15883649	15880000-15890000	824.0	+	-0.102784309572865	0.6495872236608564	5896
chr14	16420394	16420413	16420000-16430000	827.0	+	-0.6573032515028343	1.2206069589823765	5897
chr14	16420720	16420739	16420000-16430000	808.0	-	-0.6573032515028343	1.2206069589823765	5898
chr14	20071063	20071082	20070000-20080000	804.0	+	-0.1846150990621295	0.9603523469004808	5899
chr14	20078919	20078938	20070000-20080000	814.0	+	-0.1846150990621295	0.9603523469004808	5900
chr14	20340385	20340404	20340000-20350000	937.0	-	-0.3924839706621265	0.9001290110555427	5901
chr14	20691573	20691592	20690000-20700000	813.0	+	-0.1464184622744838	0.49112180771131	5902
chr14	20691766	20691785	20690000-20700000	827.0	-	-0.1464184622744838	0.49112180771131	5903
chr14	20697040	20697059	20690000-20700000	822.0	+	-0.1464184622744838	0.49112180771131	5904
chr14	20697209	20697228	20690000-20700000	863.0	+	-0.1464184622744838	0.49112180771131	5905
chr14	20697681	20697700	20690000-20700000	817.0	+	-0.1464184622744838	0.49112180771131	5906
chr14	21120657	21120676	21120000-21130000	963.0	+	-0.6092701808792661	0.8355896048497341	5907
chr14	21851598	21851617	21850000-21860000	809.0	-	-0.8647767544904919	1.5356259554973308	5908
chr14	21851797	21851816	21850000-21860000	834.0	+	-0.8647767544904919	1.5356259554973308	5909
chr14	21853527	21853546	21850000-21860000	951.0	-	-0.8647767544904919	1.5356259554973308	5910
chr14	21854019	21854038	21850000-21860000	899.0	-	-0.8647767544904919	1.5356259554973308	5911
chr14	21855887	21855906	21850000-21860000	825.0	-	-0.8647767544904919	1.5356259554973308	5912
chr14	21857895	21857914	21850000-21860000	820.0	+	-0.8647767544904919	1.5356259554973308	5913
chr14	22821232	22821251	22820000-22830000	801.0	+	-0.2688587035015955	0.4745111171458087	5914
chr14	22823330	22823349	22820000-22830000	804.0	-	-0.2688587035015955	0.4745111171458087	5915
chr14	24057490	24057509	24050000-24060000	840.0	+	-0.4470518547961102	0.8183699759130126	5916
