boundary_index	chrom	boundary_end	index	num_ctcf	span	boundary_start	strand	start	end	count	count	forward_scan	reverse_scan	scan_strand	mismatch	rf_diff
3054	chr12	14160000	18149	3	14151529-14151548	14150000	-	14151529	14151548	1	0	7.2351588604792445	9.53664488539884	-	0	2.301486024919595
3056	chr12	15110000	18158	3	15103451-15103470	15100000	+	15103451	15103470	1	0	9.997239503838248	8.628477632319578	+	0	1.3687618715186698
3056	chr12	15110000	18159	3	15104470-15104489	15100000	-	15104470	15104489	1	0	8.18252323659586	9.530141930273238	-	0	1.3476186936773793
3057	chr12	15530000	18163	5	15520535-15520554	15520000	-	15520535	15520554	1	0	6.972156185563085	9.959978489696912	-	0	2.987822304133827
3057	chr12	15530000	18164	5	15520935-15520954	15520000	+	15520935	15520954	1	0	10.227216977580909	8.228860886664755	+	0	1.998356090916154
3057	chr12	15530000	18165	5	15522199-15522218	15520000	+	15522199	15522218	1	0	10.42501701878161	8.307430003766118	+	0	2.1175870150154914
3058	chr12	15820000	18170	3	15816125-15816144	15810000	+	15816125	15816144	1	0	9.204816895376876	7.064920513672691	+	0	2.139896381704185
3058	chr12	15820000	18171	3	15817001-15817020	15810000	-	15817001	15817020	1	0	8.312141908437827	10.166828193181612	-	0	1.854686284743785
3058	chr12	15820000	18172	3	15819131-15819150	15810000	-	15819131	15819150	1	0	7.733216174094315	10.059680379230002	-	0	2.3264642051356876
3060	chr12	17020000	18176	9	17010436-17010455	17010000	-	17010436	17010455	1	0	7.681260020642531	9.207143713980253	-	0	1.5258836933377218
3060	chr12	17020000	18177	9	17010789-17010808	17010000	-	17010789	17010808	1	0	7.72658344966735	9.42231649240051	-	0	1.6957330427331598
3060	chr12	17020000	18178	9	17011771-17011790	17010000	-	17011771	17011790	1	0	8.87485034363285	11.821213810067624	-	0	2.9463634664347733
3060	chr12	17020000	18182	9	17018661-17018680	17010000	+	17018661	17018680	1	0	11.1392212092365	7.886647630088451	+	0	3.2525735791480486
3060	chr12	17020000	18184	9	17019844-17019863	17010000	-	17019844	17019863	1	0	6.910038469725032	9.788077285511037	-	0	2.878038815786004
3061	chr12	17270000	18188	5	17267736-17267755	17260000	-	17267736	17267755	1	0	9.163930700136648	9.845338933454157	-	0	0.6814082333175087
3061	chr12	17270000	18189	5	17269125-17269144	17260000	-	17269125	17269144	1	0	7.026561345081669	9.311071850845144	-	0	2.2845105057634747
3061	chr12	17270000	18190	5	17269220-17269239	17260000	-	17269220	17269239	1	0	7.003189377292886	9.515214681418616	-	0	2.5120253041257303
3063	chr12	24710000	18204	6	24708672-24708691	24700000	+	24708672	24708691	1	0	11.100194874800914	9.9161564189697	+	0	1.1840384558312138
3064	chr12	25000000	18210	3	24997313-24997332	24990000	+	24997313	24997332	1	0	9.781902796667884	7.455567498125243	+	0	2.3263352985426415
3064	chr12	25000000	18211	3	24999251-24999270	24990000	+	24999251	24999270	1	0	9.95906602307668	8.149943790365123	+	0	1.809122232711557
3065	chr12	25460000	18214	6	25450181-25450200	25450000	-	25450181	25450200	1	0	8.20083150941023	9.862879869619814	-	0	1.6620483602095835
3065	chr12	25460000	18215	6	25450553-25450572	25450000	+	25450553	25450572	1	0	9.19474291736631	6.9244438515681335	+	0	2.270299065798177
3065	chr12	25460000	18217	6	25455621-25455640	25450000	-	25455621	25455640	1	0	6.802813088679062	9.363408669543059	-	0	2.560595580863997
3065	chr12	25460000	18218	6	25458230-25458249	25450000	+	25458230	25458249	1	0	9.331957586696223	8.037677637923444	+	0	1.294279948772779
3065	chr12	25460000	18219	6	25459199-25459218	25450000	-	25459199	25459218	1	0	6.347394889897892	9.641294300499016	-	0	3.2938994106011243
3066	chr12	25840000	18223	2	25838602-25838621	25830000	+	25838602	25838621	1	0	9.461459789005477	7.231061634679393	+	0	2.2303981543260845
3067	chr12	26460000	18226	1	26452061-26452080	26450000	-	26452061	26452080	1	0	6.976948083781061	10.240128310372683	-	0	3.263180226591621
3069	chr12	28550000	18230	6	28540075-28540094	28540000	-	28540075	28540094	1	0	8.39092204948615	9.99933771999795	-	0	1.6084156705117998
3069	chr12	28550000	18231	6	28541977-28541996	28540000	+	28541977	28541996	1	0	11.070266018580377	9.701079657291885	+	0	1.3691863612884916
3070	chr12	29640000	18238	6	29630008-29630027	29630000	-	29630008	29630027	1	0	9.108009298152655	9.474956759779907	-	0	0.36694746162725167
3070	chr12	29640000	18239	6	29630289-29630308	29630000	+	29630289	29630308	1	0	9.426749812157826	7.953743022320415	+	0	1.4730067898374113
3070	chr12	29640000	18241	6	29636198-29636217	29630000	+	29636198	29636217	1	0	9.916943866983775	7.612504376147037	+	0	2.3044394908367387
3070	chr12	29640000	18242	6	29636768-29636787	29630000	-	29636768	29636787	1	0	7.777352404256249	9.47793933328143	-	0	1.7005869290251807
3070	chr12	29640000	18243	6	29638201-29638220	29630000	+	29638201	29638220	1	0	10.251084126453172	8.76503031108145	+	0	1.4860538153717222
3071	chr12	29900000	18246	7	29892687-29892706	29890000	+	29892687	29892706	1	0	10.323993050092636	9.237425617987116	+	0	1.0865674321055199
3071	chr12	29900000	18247	7	29893749-29893768	29890000	-	29893749	29893768	1	0	7.2886552740245865	9.805818768613193	-	0	2.5171634945886066
3071	chr12	29900000	18248	7	29894369-29894388	29890000	+	29894369	29894388	1	0	10.022296786410614	6.63277516713824	+	0	3.389521619272374
3071	chr12	29900000	18249	7	29894842-29894861	29890000	+	29894842	29894861	1	0	10.37825561957565	8.664786311608982	+	0	1.713469307966669
3071	chr12	29900000	18250	7	29895152-29895171	29890000	-	29895152	29895171	1	0	9.031412890115336	10.084420084014663	-	0	1.0530071938993277
3071	chr12	29900000	18251	7	29895754-29895773	29890000	+	29895754	29895773	1	0	10.287192562740934	8.635198170925129	+	0	1.6519943918158049
3071	chr12	29900000	18252	7	29899369-29899388	29890000	+	29899369	29899388	1	0	9.365712757991023	6.889068359204471	+	0	2.4766443987865525
3072	chr12	30590000	18255	6	30581723-30581742	30580000	+	30581723	30581742	1	0	9.949290772931779	7.277754798519849	+	0	2.6715359744119294
3072	chr12	30590000	18256	6	30582105-30582124	30580000	+	30582105	30582124	1	0	10.07014921777317	7.244523661032337	+	0	2.8256255567408335
3072	chr12	30590000	18258	6	30587901-30587920	30580000	-	30587901	30587920	1	0	7.585247536753805	10.123266793766582	-	0	2.5380192570127775
3072	chr12	30590000	18259	6	30588167-30588186	30580000	-	30588167	30588186	1	0	7.402883198342071	10.067664944710682	-	0	2.664781746368611
3074	chr12	31500000	18267	1	31490617-31490636	31490000	+	31490617	31490636	1	0	10.404957632505237	8.037596754231407	+	0	2.3673608782738302
3075	chr12	31950000	18269	2	31945227-31945246	31940000	-	31945227	31945246	1	0	8.609300897908511	9.577298714578601	-	0	0.9679978166700902
3075	chr12	31950000	18270	2	31949379-31949398	31940000	+	31949379	31949398	1	0	10.174375807349627	8.013753511469211	+	0	2.1606222958804153
3076	chr12	32300000	18274	7	32292076-32292095	32290000	+	32292076	32292095	1	0	11.671195124163466	8.389781133385165	+	0	3.281413990778301
3076	chr12	32300000	18275	7	32292293-32292312	32290000	-	32292293	32292312	1	0	8.990409636747673	10.640008556327494	-	0	1.6495989195798213
3076	chr12	32300000	18279	7	32299955-32299974	32290000	+	32299955	32299974	1	0	10.790301404498667	8.241127360119929	+	0	2.549174044378738
3078	chr12	32900000	18286	4	32897665-32897684	32890000	-	32897665	32897684	1	0	8.733737280012097	11.643714670582309	-	0	2.909977390570212
3079	chr12	33450000	18292	5	33448918-33448937	33440000	+	33448918	33448937	1	0	9.950956263237407	7.507761454854242	+	0	2.443194808383165
3080	chr12	33970000	18296	3	33965361-33965380	33960000	+	33965361	33965380	1	0	10.123201273800749	7.408017332986291	+	0	2.715183940814458
3080	chr12	33970000	18297	3	33967234-33967253	33960000	-	33967234	33967253	1	0	7.384143522773507	9.579429693223798	-	0	2.1952861704502906
3080	chr12	33970000	18298	3	33967698-33967717	33960000	-	33967698	33967717	1	0	8.336949021087705	9.363415595649005	-	0	1.0264665745613009
3081	chr12	34670000	18303	4	34664942-34664961	34660000	+	34664942	34664961	1	0	10.930019284851078	8.945246129827892	+	0	1.984773155023186
3082	chr12	35200000	18307	6	35190006-35190025	35190000	-	35190006	35190025	1	0	8.624799681502388	10.267435743709425	-	0	1.6426360622070373
3082	chr12	35200000	18312	6	35196325-35196344	35190000	+	35196325	35196344	1	0	9.630624929002193	7.034468371971508	+	0	2.5961565570306853
3084	chr12	36200000	18316	6	36195136-36195155	36190000	-	36195136	36195155	1	0	7.4248125975040695	9.372027125620075	-	0	1.9472145281160058
3084	chr12	36200000	18317	6	36195369-36195388	36190000	-	36195369	36195388	1	0	8.278512281042087	9.989158404616433	-	0	1.710646123574346
3084	chr12	36200000	18318	6	36197244-36197263	36190000	-	36197244	36197263	1	0	7.8545420748428025	10.117825530221175	-	0	2.2632834553783727
3084	chr12	36200000	18319	6	36198563-36198582	36190000	+	36198563	36198582	1	0	9.662227150784384	7.398747521911048	+	0	2.263479628873336
3085	chr12	36700000	18324	1	36693142-36693161	36690000	+	36693142	36693161	1	0	9.769265025599978	7.3631493919230815	+	0	2.4061156336768965
3087	chr12	37620000	18330	3	37616097-37616116	37610000	-	37616097	37616116	1	0	6.340494083131119	9.263435570303933	-	0	2.922941487172814
3088	chr12	38130000	18333	1	38123769-38123788	38120000	-	38123769	38123788	1	0	8.38862174652775	11.330556615619681	-	0	2.9419348690919307
3089	chr12	39040000	18335	2	39036889-39036908	39030000	-	39036889	39036908	1	0	7.783360046058682	9.787854907859266	-	0	2.004494861800584
3090	chr12	39500000	18339	2	39494035-39494054	39490000	-	39494035	39494054	1	0	7.813833085061834	9.89220706903147	-	0	2.0783739839696356
3091	chr12	40220000	18343	4	40210591-40210610	40210000	+	40210591	40210610	1	0	9.729941733382718	7.926464831115792	+	0	1.803476902266926
3091	chr12	40220000	18346	4	40215362-40215381	40210000	+	40215362	40215381	1	0	9.83898968960105	7.727098881144248	+	0	2.1118908084568018
3092	chr12	40840000	18349	4	40832413-40832432	40830000	-	40832413	40832432	1	0	7.705667738737459	9.610999721481495	-	0	1.9053319827440358
3092	chr12	40840000	18350	4	40833558-40833577	40830000	-	40833558	40833577	1	0	7.796318729860502	9.850790798654224	-	0	2.0544720687937215
3092	chr12	40840000	18351	4	40837562-40837581	40830000	+	40837562	40837581	1	0	9.282599367088094	7.060136229659143	+	0	2.222463137428951
3092	chr12	40840000	18352	4	40837731-40837750	40830000	+	40837731	40837750	1	0	10.26868162460524	8.665843963982553	+	0	1.6028376606226864
3093	chr12	41490000	18355	2	41481454-41481473	41480000	-	41481454	41481473	1	0	7.44400504348247	9.495554516910985	-	0	2.0515494734285156
3093	chr12	41490000	18356	2	41487217-41487236	41480000	-	41487217	41487236	1	0	8.66054570314247	11.100030332843826	-	0	2.439484629701356
3096	chr12	43820000	18364	2	43813731-43813750	43810000	-	43813731	43813750	1	0	8.22120302775729	9.93864992701449	-	0	1.7174468992571992
3096	chr12	43820000	18365	2	43814207-43814226	43810000	-	43814207	43814226	1	0	7.599998975279213	9.368256548319641	-	0	1.7682575730404277
3097	chr12	44210000	18371	4	44209745-44209764	44200000	-	44209745	44209764	1	0	7.805423996840053	9.713244907164885	-	0	1.9078209103248316
3099	chr12	45200000	18378	4	45195852-45195871	45190000	+	45195852	45195871	1	0	9.65422112241216	6.967471955114916	+	0	2.6867491672972443
3102	chr12	46630000	18393	3	46628157-46628176	46620000	+	46628157	46628176	1	0	9.019414067031754	6.520355237515862	+	0	2.4990588295158913
3106	chr12	50310000	18409	5	50301561-50301580	50300000	-	50301561	50301580	1	0	8.910843786382431	10.523200300027796	-	0	1.6123565136453646
3106	chr12	50310000	18411	5	50304276-50304295	50300000	-	50304276	50304295	1	0	8.469986173506562	10.329502932078851	-	0	1.8595167585722887
3106	chr12	50310000	18413	5	50309490-50309509	50300000	-	50309490	50309509	1	0	8.460393398799253	9.766773693550544	-	0	1.3063802947512908
3108	chr12	50950000	18425	6	50941944-50941963	50940000	+	50941944	50941963	1	0	9.301322067876193	8.988527393215108	+	0	0.31279467466108457
3108	chr12	50950000	18426	6	50943805-50943824	50940000	-	50943805	50943824	1	0	8.048292653417187	10.447196979769735	-	0	2.3989043263525485
3108	chr12	50950000	18427	6	50946206-50946225	50940000	+	50946206	50946225	1	0	9.576554463221022	7.170447310444429	+	0	2.4061071527765936
3110	chr12	52020000	18441	6	52010750-52010769	52010000	+	52010750	52010769	1	0	10.926247723748846	8.410188441430094	+	0	2.5160592823187518
3111	chr12	52610000	18449	3	52603519-52603538	52600000	+	52603519	52603538	1	0	9.251592827689112	8.93529725471522	+	0	0.31629557297389255
3111	chr12	52610000	18450	3	52605661-52605680	52600000	+	52605661	52605680	1	0	9.632471944003164	7.591329089193428	+	0	2.0411428548097366
3113	chr12	53260000	18455	5	53250913-53250932	53250000	+	53250913	53250932	1	0	9.750606290205823	7.383518242092199	+	0	2.367088048113624
3113	chr12	53260000	18456	5	53252446-53252465	53250000	-	53252446	53252465	1	0	8.147049198816978	10.661131839342023	-	0	2.5140826405250447
3113	chr12	53260000	18457	5	53252712-53252731	53250000	+	53252712	53252731	1	0	9.806940909568674	7.232133216277584	+	0	2.5748076932910893
3113	chr12	53260000	18458	5	53253035-53253054	53250000	+	53253035	53253054	1	0	9.581470025825446	7.5313094725881795	+	0	2.0501605532372666
3113	chr12	53260000	18459	5	53258789-53258808	53250000	-	53258789	53258808	1	0	7.564333180985958	9.463419565542505	-	0	1.899086384556547
3114	chr12	53720000	18462	4	53713619-53713638	53710000	-	53713619	53713638	1	0	7.65679827401514	10.15147089187452	-	0	2.494672617859381
3114	chr12	53720000	18463	4	53715557-53715576	53710000	-	53715557	53715576	1	0	8.668440671630242	9.197940654970157	-	0	0.5294999833399157
3114	chr12	53720000	18464	4	53716311-53716330	53710000	+	53716311	53716330	1	0	10.043260589349124	7.939430029814577	+	0	2.103830559534547
3115	chr12	54070000	18468	1	54060955-54060974	54060000	-	54060955	54060974	1	0	9.882246820342342	11.833292174764974	-	0	1.9510453544226323
3116	chr12	54710000	18472	6	54702966-54702985	54700000	-	54702966	54702985	1	0	6.680123125865323	10.61906364962783	-	0	3.938940523762507
3116	chr12	54710000	18474	6	54709608-54709627	54700000	+	54709608	54709627	1	0	9.957942462889225	7.653829563290908	+	0	2.3041128995983167
3118	chr12	56520000	18484	2	56511464-56511483	56510000	-	56511464	56511483	1	0	7.172271640201334	10.01678218226893	-	0	2.844510542067596
3118	chr12	56520000	18485	2	56519753-56519772	56510000	+	56519753	56519772	1	0	10.158176384439919	8.742366569040666	+	0	1.4158098153992533
3119	chr12	56710000	18488	4	56700036-56700055	56700000	+	56700036	56700055	1	0	9.750275282856052	9.277081505780949	+	0	0.47319377707510313
3119	chr12	56710000	18489	4	56700499-56700518	56700000	-	56700499	56700518	1	0	7.267390785547432	9.894086008877167	-	0	2.626695223329735
3119	chr12	56710000	18490	4	56704856-56704875	56700000	-	56704856	56704875	1	0	7.973171809398269	9.44482620576644	-	0	1.4716543963681703
3119	chr12	56710000	18491	4	56706984-56707003	56700000	+	56706984	56707003	1	0	9.704274364997078	6.956923807240649	+	0	2.7473505577564286
3120	chr12	57240000	18496	7	57231242-57231261	57230000	-	57231242	57231261	1	0	8.390754611835712	9.542792331226334	-	0	1.1520377193906217
3121	chr12	57570000	18504	3	57567288-57567307	57560000	+	57567288	57567307	1	0	9.385177665821118	7.708198716147251	+	0	1.6769789496738667
3122	chr12	57830000	18508	5	57823804-57823823	57820000	+	57823804	57823823	1	0	9.57986088109898	7.677633235400602	+	0	1.9022276456983782
3122	chr12	57830000	18509	5	57824036-57824055	57820000	+	57824036	57824055	1	0	9.676209769285478	9.110736477092281	+	0	0.5654732921931966
3122	chr12	57830000	18511	5	57825931-57825950	57820000	+	57825931	57825950	1	0	10.66285462158912	7.699070981691145	+	0	2.963783639897974
3123	chr12	58210000	18515	2	58201386-58201405	58200000	-	58201386	58201405	1	0	8.252134598251192	10.35035501302609	-	0	2.0982204147748984
3123	chr12	58210000	18516	2	58203380-58203399	58200000	-	58203380	58203399	1	0	8.278530695508556	9.560264615064408	-	0	1.2817339195558528
3124	chr12	58980000	18520	6	58972440-58972459	58970000	+	58972440	58972459	1	0	10.75012255541304	6.927442665293855	+	0	3.8226798901191845
3124	chr12	58980000	18521	6	58972873-58972892	58970000	-	58972873	58972892	1	0	8.656962923397096	9.138190500424265	-	0	0.4812275770271697
3125	chr12	59230000	18527	9	59220160-59220179	59220000	-	59220160	59220179	1	0	7.845664979275275	9.42636277112295	-	0	1.5806977918476743
3129	chr12	61770000	18552	3	61769875-61769894	61760000	+	61769875	61769894	1	0	9.5423044826548	6.789698943227504	+	0	2.7526055394272957
3136	chr12	65180000	18574	5	65170797-65170816	65170000	+	65170797	65170816	1	0	10.1435097118006	7.772856128637544	+	0	2.3706535831630564
3136	chr12	65180000	18575	5	65172617-65172636	65170000	-	65172617	65172636	1	0	8.698411479867953	9.885954146719627	-	0	1.187542666851673
3136	chr12	65180000	18578	5	65176257-65176276	65170000	-	65176257	65176276	1	0	7.641240351631123	10.232479887401242	-	0	2.591239535770119
3137	chr12	66290000	18581	2	66283796-66283815	66280000	-	66283796	66283815	1	0	7.865781732375955	9.841653891551804	-	0	1.9758721591758492
3137	chr12	66290000	18582	2	66284192-66284211	66280000	-	66284192	66284211	1	0	9.605536419917119	9.732822444739739	-	0	0.1272860248226202
3138	chr12	67220000	18585	6	67212750-67212769	67210000	+	67212750	67212769	1	0	9.714490233283144	7.293358968070954	+	0	2.42113126521219
3138	chr12	67220000	18586	6	67212974-67212993	67210000	-	67212974	67212993	1	0	7.905746496975433	10.05474012965442	-	0	2.1489936326789865
3138	chr12	67220000	18587	6	67217792-67217811	67210000	+	67217792	67217811	1	0	10.134492168974894	7.220728015434056	+	0	2.9137641535408383
3138	chr12	67220000	18588	6	67218619-67218638	67210000	-	67218619	67218638	1	0	8.413347155146194	10.078199683829752	-	0	1.6648525286835572
3141	chr12	69150000	18599	5	69143524-69143543	69140000	-	69143524	69143543	1	0	7.9874442289093235	9.77528735978631	-	0	1.7878431308769862
3142	chr12	69700000	18604	7	69693479-69693498	69690000	-	69693479	69693498	1	0	7.8262603806505835	9.760191975479543	-	0	1.9339315948289597
3142	chr12	69700000	18606	7	69695002-69695021	69690000	+	69695002	69695021	1	0	9.461761673116946	8.724770740056183	+	0	0.7369909330607634
3142	chr12	69700000	18608	7	69697971-69697990	69690000	+	69697971	69697990	1	0	9.90915956806352	8.351573991986886	+	0	1.5575855760766348
3142	chr12	69700000	18610	7	69699957-69699976	69690000	+	69699957	69699976	1	0	9.2313354322437	8.141896083559946	+	0	1.0894393486837544
3143	chr12	69950000	18613	6	69941946-69941965	69940000	+	69941946	69941965	1	0	10.203008987520764	9.797458974827181	+	0	0.40555001269358293
3143	chr12	69950000	18616	6	69946140-69946159	69940000	+	69946140	69946159	1	0	9.473565067309508	8.380290761935358	+	0	1.09327430537415
3144	chr12	70470000	18622	4	70467831-70467850	70460000	+	70467831	70467850	1	0	10.43941658407103	8.648723182797573	+	0	1.7906934012734563
3144	chr12	70470000	18623	4	70469098-70469117	70460000	-	70469098	70469117	1	0	7.865357013377672	9.114337401814788	-	0	1.2489803884371167
3146	chr12	71150000	18640	8	71148419-71148438	71140000	-	71148419	71148438	1	0	7.493329402374858	9.795182682914032	-	0	2.3018532805391736
3147	chr12	71750000	18643	2	71742687-71742706	71740000	-	71742687	71742706	1	0	7.1744297057085795	9.27892282430874	-	0	2.1044931186001605
3147	chr12	71750000	18644	2	71743864-71743883	71740000	-	71743864	71743883	1	0	8.26823084643025	9.415168949566281	-	0	1.1469381031360317
3148	chr12	72080000	18647	8	72070454-72070473	72070000	+	72070454	72070473	1	0	9.785652013138566	8.116119914031596	+	0	1.66953209910697
3149	chr12	72450000	18657	7	72441804-72441823	72440000	+	72441804	72441823	1	0	9.470212027053638	7.931776388440301	+	0	1.5384356386133362
3149	chr12	72450000	18658	7	72442182-72442201	72440000	+	72442182	72442201	1	0	10.094068748964368	7.242124076417611	+	0	2.8519446725467565
3149	chr12	72450000	18659	7	72442492-72442511	72440000	+	72442492	72442511	1	0	10.060837229414151	8.53483137858451	+	0	1.526005850829641
3149	chr12	72450000	18660	7	72442762-72442781	72440000	+	72442762	72442781	1	0	10.05446667360963	7.997782115757099	+	0	2.056684557852531
3149	chr12	72450000	18661	7	72444287-72444306	72440000	+	72444287	72444306	1	0	9.813851009281047	7.167113501658118	+	0	2.6467375076229285
3149	chr12	72450000	18662	7	72445070-72445089	72440000	+	72445070	72445089	1	0	9.59495398823326	7.343869894500719	+	0	2.2510840937325423
3151	chr12	73010000	18677	7	73007823-73007842	73000000	-	73007823	73007842	1	0	8.717555280300584	10.815847141969801	-	0	2.0982918616692174
3151	chr12	73010000	18678	7	73009724-73009743	73000000	-	73009724	73009743	1	0	8.047085710913166	9.574905631310209	-	0	1.527819920397043
3152	chr12	73550000	18681	1	73545742-73545761	73540000	+	73545742	73545761	1	0	9.888070407708351	8.638706413885593	+	0	1.249363993822758
3153	chr12	74020000	18684	8	74011036-74011055	74010000	+	74011036	74011055	1	0	10.09363610225455	8.631552505252884	+	0	1.4620835970016657
3153	chr12	74020000	18685	8	74012741-74012760	74010000	+	74012741	74012760	1	0	9.964419391705349	8.734026550771127	+	0	1.230392840934222
3153	chr12	74020000	18686	8	74013946-74013965	74010000	-	74013946	74013965	1	0	9.252328946980032	10.579421475628518	-	0	1.3270925286484854
3153	chr12	74020000	18687	8	74014563-74014582	74010000	-	74014563	74014582	1	0	8.946799250647137	10.345311560596702	-	0	1.3985123099495649
3153	chr12	74020000	18688	8	74014917-74014936	74010000	-	74014917	74014936	1	0	8.327643444223582	10.89244403819479	-	0	2.564800593971208
3153	chr12	74020000	18689	8	74016238-74016257	74010000	-	74016238	74016257	1	0	8.012603577702338	9.693581149746969	-	0	1.6809775720446307
3154	chr12	74320000	18696	6	74315613-74315632	74310000	-	74315613	74315632	1	0	8.174219582900262	9.677426479670375	-	0	1.5032068967701129
3154	chr12	74320000	18698	6	74317178-74317197	74310000	-	74317178	74317197	1	0	9.295854536224628	11.02124110767362	-	0	1.7253865714489915
3157	chr12	75670000	18708	5	75669412-75669431	75660000	-	75669412	75669431	1	0	9.068697841379727	10.75549656831848	-	0	1.6867987269387523
3158	chr12	76370000	18711	2	76362376-76362395	76360000	+	76362376	76362395	1	0	9.726841642544645	8.619878414687589	+	0	1.1069632278570563
3158	chr12	76370000	18712	2	76363757-76363776	76360000	-	76363757	76363776	1	0	7.3921094335576445	9.195639279383677	-	0	1.8035298458260325
3159	chr12	76830000	18715	3	76820359-76820378	76820000	+	76820359	76820378	1	0	9.386823913212485	8.090645904414698	+	0	1.2961780087977868
3160	chr12	77010000	18720	6	77000250-77000269	77000000	+	77000250	77000269	1	0	11.610764324392509	8.040400249538964	+	0	3.5703640748535452
3160	chr12	77010000	18721	6	77000544-77000563	77000000	+	77000544	77000563	1	0	9.651364256952167	7.915286693765855	+	0	1.7360775631863126
3160	chr12	77010000	18723	6	77001197-77001216	77000000	+	77001197	77001216	1	0	11.176440487663465	9.016761738455754	+	0	2.1596787492077105
3160	chr12	77010000	18724	6	77005572-77005591	77000000	+	77005572	77005591	1	0	10.202800098924541	7.054932149340674	+	0	3.1478679495838673
3160	chr12	77010000	18725	6	77007487-77007506	77000000	-	77007487	77007506	1	0	8.735002864835426	9.885466086495859	-	0	1.1504632216604325
3162	chr12	78060000	18731	2	78056172-78056191	78050000	+	78056172	78056191	1	0	10.112763715674236	8.921307690672151	+	0	1.1914560250020845
3163	chr12	78860000	18734	7	78851202-78851221	78850000	-	78851202	78851221	1	0	7.649831398926895	9.828630068390144	-	0	2.178798669463249
3164	chr12	79310000	18744	2	79305316-79305335	79300000	+	79305316	79305335	1	0	11.386118134723	9.506581705824853	+	0	1.879536428898147
3165	chr12	80150000	18747	8	80141674-80141693	80140000	-	80141674	80141693	1	0	8.801412193223602	11.744659938888942	-	0	2.9432477456653405
3165	chr12	80150000	18749	8	80146691-80146710	80140000	-	80146691	80146710	1	0	7.562695477486629	10.15113120177254	-	0	2.588435724285911
3165	chr12	80150000	18750	8	80148004-80148023	80140000	+	80148004	80148023	1	0	10.161897607685294	7.701767912676445	+	0	2.460129695008849
3165	chr12	80150000	18753	8	80149739-80149758	80140000	-	80149739	80149758	1	0	7.13604100916053	9.793436824524475	-	0	2.6573958153639454
3167	chr12	80730000	18763	8	80721634-80721653	80720000	-	80721634	80721653	1	0	8.50419338131912	10.19685545699625	-	0	1.6926620756771307
3167	chr12	80730000	18764	8	80722104-80722123	80720000	-	80722104	80722123	1	0	9.014495669285195	9.477962550441138	-	0	0.46346688115594326
3167	chr12	80730000	18765	8	80722829-80722848	80720000	-	80722829	80722848	1	0	8.625625079111774	10.166640781019172	-	0	1.5410157019073978
3167	chr12	80730000	18766	8	80724993-80725012	80720000	-	80724993	80725012	1	0	8.316095505519021	11.533152473813518	-	0	3.2170569682944965
3167	chr12	80730000	18769	8	80729003-80729022	80720000	+	80729003	80729022	1	0	10.60508777738962	9.147028133673508	+	0	1.458059643716112
3170	chr12	81790000	18785	8	81788831-81788850	81780000	-	81788831	81788850	1	0	8.87081188093767	10.21317182278029	-	0	1.34235994184262
3170	chr12	81790000	18786	8	81788922-81788941	81780000	+	81788922	81788941	1	0	10.82041351430998	8.290663829910331	+	0	2.5297496843996488
3171	chr12	82020000	18790	2	82014991-82015010	82010000	-	82014991	82015010	1	0	7.751343965169276	9.1806774578043	-	0	1.429333492635024
3172	chr12	82490000	18795	4	82488798-82488817	82480000	-	82488798	82488817	1	0	7.303739081536826	10.224031219866394	-	0	2.9202921383295672
3172	chr12	82490000	18796	4	82489237-82489256	82480000	+	82489237	82489256	1	0	11.925907416598058	9.006268861100638	+	0	2.9196385554974196
3173	chr12	83040000	18800	6	83033483-83033502	83030000	+	83033483	83033502	1	0	9.374329342799097	8.193800009615765	+	0	1.1805293331833315
3173	chr12	83040000	18801	6	83033668-83033687	83030000	+	83033668	83033687	1	0	9.525695971816944	8.325780524453213	+	0	1.1999154473637308
3173	chr12	83040000	18803	6	83037930-83037949	83030000	+	83037930	83037949	1	0	10.877951688507316	8.192909140371833	+	0	2.685042548135483
3173	chr12	83040000	18804	6	83038476-83038495	83030000	+	83038476	83038495	1	0	9.822287216260968	7.536521581062889	+	0	2.2857656351980786
3174	chr12	83510000	18809	11	83501971-83501990	83500000	+	83501971	83501990	1	0	9.758576000273969	7.961198543726297	+	0	1.7973774565476717
3174	chr12	83510000	18810	11	83502417-83502436	83500000	-	83502417	83502436	1	0	8.010824586373506	10.822882092304575	-	0	2.812057505931069
3174	chr12	83510000	18816	11	83507611-83507630	83500000	-	83507611	83507630	1	0	7.781277162893697	10.429326302403599	-	0	2.6480491395099017
3174	chr12	83510000	18817	11	83507899-83507918	83500000	-	83507899	83507918	1	0	9.097605765837237	9.65743209424258	-	0	0.5598263284053431
3175	chr12	84620000	18821	6	84614957-84614976	84610000	+	84614957	84614976	1	0	9.992672987833188	7.11246754981139	+	0	2.8802054380217985
3175	chr12	84620000	18822	6	84615440-84615459	84610000	+	84615440	84615459	1	0	9.316075282523364	7.328737181554359	+	0	1.987338100969005
3175	chr12	84620000	18823	6	84617094-84617113	84610000	+	84617094	84617113	1	0	9.842804265436833	7.138417025496306	+	0	2.7043872399405267
3177	chr12	85340000	18836	6	85334780-85334799	85330000	-	85334780	85334799	1	0	6.169659513279649	9.253014781207373	-	0	3.0833552679277236
3177	chr12	85340000	18837	6	85338845-85338864	85330000	+	85338845	85338864	1	0	9.194760758546428	7.15068584327345	+	0	2.0440749152729776
