boundary_index	chrom	boundary_end	index	num_ctcf	span	boundary_start	strand	start	end	seq_id	boSCD_m1	dotSCD_m1	dot-score_m1	cross-score_m1	x-score_m1	boSCD_m2	dotSCD_m2	dot-score_m2	cross-score_m2	x-score_m2
3678	chr15	26000000	21646	2	25993532-25993551	25990000	+	25993532	25993551	6218	45.903125	46.721875	6.6951171875	0.41474609375	0.55343017578125	38.246875	38.48125	5.1552734375	0.33839111328125	0.44317626953125
3679	chr15	26450000	21651	3	26445754-26445773	26440000	-	26445754	26445773	6219	0.96552734375	0.9696044921875	0.1570648193359375	4.25875186920166e-05	-0.0002757430076599121	1.624609375	1.68720703125	0.10291519165039062	-2.0438432693481444e-05	-0.0005064010620117188
3679	chr15	26450000	21652	3	26446076-26446095	26440000	+	26446076	26446095	6220	0.631640625	0.39267578125	0.1597015380859375	0.00014722347259521484	-0.00015277862548828124	0.59161376953125	0.622998046875	0.11467437744140625	6.979703903198242e-05	-3.674626350402832e-05
3681	chr15	27260000	21656	5	27252498-27252517	27250000	+	27252498	27252517	6221	0.35670166015625	0.369384765625	0.16029891967773438	0.00022951364517211914	-3.7342309951782227e-05	0.23609619140625	0.71170654296875	0.11646575927734375	0.00012589693069458007	6.365180015563965e-05
3681	chr15	27260000	21660	5	27257865-27257884	27250000	+	27257865	27257884	6222	0.72099609375	0.7271240234375	0.1573211669921875	1.8155574798583986e-05	-0.0003311634063720703	0.582861328125	0.9013671875	0.11569366455078126	0.0001850426197052002	5.2940845489501956e-05
3682	chr15	27640000	21664	3	27633369-27633388	27630000	-	27633369	27633388	6223	0.60269775390625	0.50081787109375	0.15897064208984374	0.00013769268989562988	-0.00015968680381774902	0.30643310546875	0.35145263671875	0.11960296630859375	0.00024606585502624513	0.0002746880054473877
3682	chr15	27640000	21665	3	27634154-27634173	27630000	-	27634154	27634173	6224	0.191290283203125	0.186798095703125	0.16142730712890624	0.00022916197776794433	-6.763339042663574e-05	0.172418212890625	0.181695556640625	0.12220458984375	0.0003809630870819092	0.000482332706451416
3683	chr15	27900000	21668	4	27890766-27890785	27890000	-	27890766	27890785	6225	0.6130615234375	0.61337890625	0.15806350708007813	8.509159088134765e-05	-0.0002193748950958252	0.37401123046875	0.730712890625	0.11622467041015624	0.0001629352569580078	9.467601776123047e-05
3683	chr15	27900000	21669	4	27897765-27897784	27890000	+	27897765	27897784	6226	0.209149169921875	0.1943115234375	0.16151046752929688	0.00019290447235107422	-0.00012177824974060058	0.198870849609375	0.211065673828125	0.12331390380859375	0.0004650294780731201	0.000579679012298584
3683	chr15	27900000	21670	4	27898140-27898159	27890000	-	27898140	27898159	6227	0.41419677734375	0.336962890625	0.1605072021484375	0.00024211406707763672	-2.815723419189453e-05	0.207049560546875	0.213031005859375	0.1216644287109375	0.00034481287002563477	0.0004649639129638672
3683	chr15	27900000	21671	4	27898668-27898687	27890000	-	27898668	27898687	6228	0.260076904296875	0.195849609375	0.16099472045898439	0.00018113255500793458	-0.0001419961452484131	0.25257568359375	0.2438720703125	0.12175445556640625	0.000311201810836792	0.00038788318634033205
3684	chr15	28200000	21675	3	28198428-28198447	28190000	-	28198428	28198447	6229	0.130126953125	0.167596435546875	0.16182937622070312	0.00018938779830932618	-0.00010311603546142578	0.19444580078125	0.182421875	0.12277679443359375	0.00045469999313354494	0.0005490303039550782
3685	chr15	29290000	21679	3	29281379-29281398	29280000	+	29281379	29281398	6230	0.2756591796875	0.2316650390625	0.16142501831054687	0.00015347599983215333	-0.000145798921585083	0.22879638671875	0.225048828125	0.11987762451171875	0.00027294158935546874	0.0003561675548553467
3687	chr15	30790000	21688	3	30784314-30784333	30780000	-	30784314	30784333	6231	0.69747314453125	0.51307373046875	0.15886993408203126	0.0001616060733795166	-0.00011688470840454102	0.212103271484375	0.21197509765625	0.12151031494140625	0.00035446882247924805	0.0004343628883361816
3688	chr15	31280000	21693	7	31273205-31273224	31270000	-	31273205	31273224	6232	0.54476318359375	0.37562255859375	0.15931777954101561	0.00018524527549743653	-0.00012090206146240235	0.4209228515625	0.426123046875	0.11954193115234375	0.00038521885871887205	0.0003793299198150635
3688	chr15	31280000	21694	7	31275086-31275105	31270000	-	31275086	31275105	6233	0.156854248046875	0.16083984375	0.16153488159179688	0.000206989049911499	-9.65416431427002e-05	0.157208251953125	0.1627227783203125	0.12153167724609375	0.00037886500358581544	0.0004814267158508301
3688	chr15	31280000	21696	7	31276594-31276613	31270000	-	31276594	31276613	6234	0.265277099609375	0.24296875	0.1613525390625	0.0002278447151184082	-6.096959114074707e-05	0.1853271484375	0.1763275146484375	0.12203826904296874	0.0003964543342590332	0.0004913210868835449
3688	chr15	31280000	21697	7	31277222-31277241	31270000	-	31277222	31277241	6235	0.161322021484375	0.196563720703125	0.16067276000976563	0.0001693427562713623	-0.0001641690731048584	0.155328369140625	0.154949951171875	0.12203369140625	0.0003873884677886963	0.0004964113235473633
3688	chr15	31280000	21698	7	31278635-31278654	31270000	-	31278635	31278654	6236	0.174737548828125	0.21826171875	0.16078033447265624	0.0001453697681427002	-0.00019315481185913085	0.226324462890625	0.145318603515625	0.1221954345703125	0.0003827989101409912	0.00045914649963378905
3689	chr15	31620000	21702	5	31611205-31611224	31610000	+	31611205	31611224	6237	20.01171875	12.85234375	0.1552276611328125	0.004086208343505859	0.005342960357666016	13.318359375	9.639453125	0.0617645263671875	-0.00032551288604736327	-0.0007637977600097656
3690	chr15	32240000	21709	6	32231549-32231568	32230000	-	32231549	32231568	6238	0.157855224609375	0.16927490234375	0.16189193725585938	0.00023090243339538575	-5.030632019042969e-05	0.187646484375	0.1467559814453125	0.12205657958984376	0.0003994941711425781	0.0005189716815948486
3690	chr15	32240000	21711	6	32233688-32233707	32230000	-	32233688	32233707	6239	0.25203857421875	0.26346435546875	0.16035003662109376	0.00017017126083374023	-0.0001355588436126709	0.199261474609375	0.225787353515625	0.12068634033203125	0.0002950966358184814	0.00036427974700927737
3690	chr15	32240000	21713	6	32239636-32239655	32230000	-	32239636	32239655	6240	0.186083984375	0.198846435546875	0.16086044311523437	0.00021880865097045898	-8.129477500915528e-05	0.1790283203125	0.178338623046875	0.12187652587890625	0.0003855705261230469	0.0004815936088562012
3690	chr15	32240000	21714	6	32239816-32239835	32230000	-	32239816	32239835	6241	0.220928955078125	0.180230712890625	0.16157455444335939	0.00022954344749450683	-6.386041641235352e-05	0.1526092529296875	0.15487060546875	0.12092132568359375	0.000357133150100708	0.00045984983444213867
3691	chr15	32770000	21717	3	32764353-32764372	32760000	-	32764353	32764372	6242	0.168963623046875	0.18524169921875	0.16119918823242188	0.0002012968063354492	-9.446144104003906e-05	0.16402587890625	0.21087646484375	0.12182464599609374	0.0003741860389709473	0.0004773736000061035
3691	chr15	32770000	21718	3	32766466-32766485	32760000	-	32766466	32766485	6243	58.559375	64.278125	12.950390625	0.7427001953125	1.027783203125	48.34375	54.26875	10.421875	0.6270751953125	0.844921875
3694	chr15	34520000	21726	5	34513451-34513470	34510000	+	34513451	34513470	6244	0.264398193359375	0.22431640625	0.16129531860351562	0.00018994808197021485	-0.00011608004570007324	0.18203125	0.143634033203125	0.12202606201171876	0.000358504056930542	0.0004689216613769531
3694	chr15	34520000	21728	5	34515600-34515619	34510000	-	34515600	34515619	6245	0.33961181640625	0.37738037109375	0.15915298461914062	0.00011669397354125976	-0.00021014809608459472	0.24090576171875	0.3067626953125	0.11832733154296875	0.00015676617622375488	0.00016208887100219727
3695	chr15	34970000	21733	2	34966465-34966484	34960000	-	34966465	34966484	6246	0.3813232421875	0.495166015625	0.15891571044921876	0.0001305997371673584	-0.00018870830535888672	0.26787109375	0.50482177734375	0.12080841064453125	0.0003500998020172119	0.0003816366195678711
3695	chr15	34970000	21734	2	34968759-34968778	34960000	+	34968759	34968778	6247	39.5625	34.853125	3.130126953125	0.1971771240234375	0.259869384765625	29.0125	30.48125	2.976416015625	0.1995849609375	0.2589599609375
3697	chr15	35930000	21739	3	35920912-35920931	35920000	-	35920912	35920931	6248	0.25687255859375	0.2803466796875	0.15990142822265624	0.00019953250885009765	-0.00010547041893005371	0.1897216796875	0.1845703125	0.12207794189453125	0.0004149317741394043	0.0005126476287841796
3697	chr15	35930000	21740	3	35924225-35924244	35920000	-	35924225	35924244	6249	0.1711669921875	0.17008056640625	0.16109390258789064	0.00020406246185302734	-9.16600227355957e-05	0.159454345703125	0.161138916015625	0.1224853515625	0.0004086911678314209	0.0005155563354492188
3697	chr15	35930000	21741	3	35927299-35927318	35920000	+	35927299	35927318	6250	0.18392333984375	0.167401123046875	0.161767578125	0.0001866757869720459	-0.00011439919471740722	0.1534271240234375	0.159710693359375	0.12202606201171876	0.0003991127014160156	0.0004996776580810547
3698	chr15	36160000	21744	5	36151888-36151907	36150000	+	36151888	36151907	6251	0.223577880859375	0.23450927734375	0.16010208129882814	0.00016226768493652344	-0.00016854405403137206	0.23050537109375	0.2020263671875	0.12285003662109376	0.0004365861415863037	0.0005186796188354492
3698	chr15	36160000	21745	5	36152175-36152194	36150000	-	36152175	36152194	6252	32.1796875	30.0375	1.2859954833984375	0.07486839294433593	0.10015277862548828	18.2140625	21.02734375	0.82755126953125	0.05400362014770508	0.07082910537719726
3698	chr15	36160000	21748	5	36157415-36157434	36150000	-	36157415	36157434	6253	2.059375	1.3521484375	0.150933837890625	0.00024105906486511232	5.292892456054687e-06	1.027001953125	1.114404296875	0.10853805541992187	-6.397366523742676e-05	-0.0005364000797271728
3699	chr15	36740000	21755	6	36736755-36736774	36730000	-	36736755	36736774	6254	0.2886474609375	0.204595947265625	0.16058273315429689	0.0002050817012786865	-9.558796882629395e-05	0.241302490234375	0.238671875	0.12342681884765624	0.0005003094673156738	0.0006146132946014404
3700	chr15	37110000	21761	8	37102347-37102366	37100000	-	37102347	37102366	6255	26.3390625	25.38984375	0.6366592407226562	0.031832122802734376	0.04443118572235107	14.510546875	17.03515625	0.276177978515625	0.015326255559921264	0.020756101608276366
3700	chr15	37110000	21764	8	37106177-37106196	37100000	-	37106177	37106196	6256	0.151983642578125	0.155804443359375	0.16119766235351562	0.0002145528793334961	-8.158087730407715e-05	0.1636627197265625	0.173065185546875	0.12347869873046875	0.00046293139457702636	0.0005853414535522461
3701	chr15	37360000	21770	8	37352119-37352138	37350000	+	37352119	37352138	6257	0.209429931640625	0.1728759765625	0.16196136474609374	0.0002047121524810791	-9.080171585083008e-05	0.2024169921875	0.1607879638671875	0.12303314208984376	0.00045348405838012694	0.0005729913711547852
3703	chr15	38260000	21787	3	38254176-38254195	38250000	-	38254176	38254195	6258	0.58594970703125	0.672314453125	0.15774612426757811	0.00020827651023864747	-2.8848648071289062e-05	0.46470947265625	0.451318359375	0.1177459716796875	0.00019034147262573243	0.00016973018646240234
3703	chr15	38260000	21788	3	38256899-38256918	38250000	+	38256899	38256918	6259	1.997607421875	2.02314453125	0.14551963806152343	8.27491283416748e-05	-0.00024296641349792482	1.216650390625	2.507275390625	0.09023895263671874	-0.00025252699851989745	-0.0010106563568115234
3704	chr15	38520000	21794	4	38518441-38518460	38510000	+	38518441	38518460	6260	0.3891357421875	0.30040283203125	0.160223388671875	0.000131380558013916	-0.00022817850112915038	0.244732666015625	0.244287109375	0.12366180419921875	0.0005049824714660645	0.0005992531776428222
3704	chr15	38520000	21795	4	38518524-38518543	38510000	-	38518524	38518543	6261	0.44051513671875	0.327001953125	0.16126708984375	0.0002480983734130859	-2.9963254928588867e-05	0.42037353515625	0.292626953125	0.1249908447265625	0.0005994498729705811	0.0006897628307342529
3705	chr15	39360000	21798	2	39353858-39353877	39350000	+	39353858	39353877	6262	0.29947509765625	0.217041015625	0.16128997802734374	0.0002084970474243164	-8.06570053100586e-05	0.193341064453125	0.25377197265625	0.121746826171875	0.00034695863723754883	0.000435483455657959
3706	chr15	39860000	21804	3	39858546-39858565	39850000	-	39858546	39858565	6263	0.60333251953125	0.4460693359375	0.15973434448242188	0.00024318695068359375	-2.2679567337036133e-05	0.6150146484375	0.60814208984375	0.11796112060546875	0.0003658413887023926	0.0002776801586151123
3707	chr15	40170000	21807	3	40161779-40161798	40160000	-	40161779	40161798	6264	0.191986083984375	0.195648193359375	0.16086578369140625	0.00018627643585205077	-0.0001229524612426758	0.147314453125	0.1891357421875	0.12076873779296875	0.0003236234188079834	0.0004407703876495361
3707	chr15	40170000	21808	3	40165745-40165764	40160000	+	40165745	40165764	6265	0.172393798828125	0.164276123046875	0.161883544921875	0.00022603273391723632	-6.576180458068847e-05	0.1816162109375	0.169970703125	0.12234954833984375	0.00041843652725219725	0.0005432486534118653
3707	chr15	40170000	21809	3	40166877-40166896	40160000	+	40166877	40166896	6266	60.284375	64.015625	12.887109375	0.743017578125	1.025537109375	42.996875	49.240625	8.2279296875	0.50679931640625	0.677978515625
3712	chr15	43770000	21832	3	43769916-43769935	43760000	-	43769916	43769935	6267	0.226055908203125	0.184820556640625	0.16151809692382812	0.0001833200454711914	-0.00011292099952697754	0.138623046875	0.155560302734375	0.12216949462890625	0.0003988325595855713	0.0005011796951293945
3713	chr15	44430000	21837	6	44425939-44425958	44420000	+	44425939	44425958	6268	0.2922607421875	0.195947265625	0.16063461303710938	0.00017068982124328612	-0.00015614032745361328	0.2010009765625	0.255224609375	0.12145538330078125	0.0002894401550292969	0.0003433704376220703
3713	chr15	44430000	21838	6	44427559-44427578	44420000	+	44427559	44427578	6269	0.47369384765625	0.317919921875	0.16066131591796876	0.0002556979656219482	-1.6260147094726563e-05	0.288055419921875	0.23570556640625	0.12224578857421875	0.0004377782344818115	0.0005252599716186523
3714	chr15	44840000	21843	3	44832752-44832771	44830000	-	44832752	44832771	6270	31.19375	32.809375	2.355322265625	0.146478271484375	0.1929962158203125	19.70546875	22.21640625	1.0558349609375	0.06986770629882813	0.09105758666992188
3714	chr15	44840000	21845	3	44836383-44836402	44830000	+	44836383	44836402	6271	59.640625	67.859375	14.029296875	0.793994140625	1.105078125	43.9359375	54.384375	10.059765625	0.5990966796875	0.810986328125
3715	chr15	45190000	21848	3	45180349-45180368	45180000	+	45180349	45180368	6272	1.419873046875	0.9702880859375	0.154937744140625	5.431175231933594e-05	-0.0002706766128540039	1.3544921875	1.247802734375	0.10378036499023438	-2.8836727142333985e-05	-0.0006100118160247802
3717	chr15	47000000	21854	4	46990388-46990407	46990000	-	46990388	46990407	6273	19.94765625	13.15625	0.09683074951171874	0.0010002315044403075	0.001169729232788086	15.980078125	18.3171875	0.31787643432617185	0.017559266090393065	0.024246931076049805
3717	chr15	47000000	21855	4	46993040-46993059	46990000	-	46993040	46993059	6274	1.162451171875	0.8686767578125	0.15623703002929687	2.7239322662353517e-06	-0.0003494679927825928	0.32679443359375	0.3802001953125	0.1186370849609375	0.00016628503799438478	0.00018197298049926758
3717	chr15	47000000	21856	4	46994637-46994656	46990000	+	46994637	46994656	6275	0.179248046875	0.163323974609375	0.1619598388671875	0.0001749873161315918	-0.00012243390083312988	0.15633544921875	0.194561767578125	0.1213714599609375	0.00035913586616516114	0.00045140981674194334
3719	chr15	48810000	21861	2	48804539-48804558	48800000	-	48804539	48804558	6276	0.1791259765625	0.225872802734375	0.16134719848632811	0.00015935301780700684	-0.0001528024673461914	0.274713134765625	0.190301513671875	0.12184600830078125	0.00032215118408203126	0.00043087005615234376
3721	chr15	50340000	21866	5	50331013-50331032	50330000	+	50331013	50331032	6277	0.226849365234375	0.15509033203125	0.161572265625	0.0001910388469696045	-0.00010448098182678223	0.240814208984375	0.1549652099609375	0.12167816162109375	0.0003885209560394287	0.00048980712890625
3722	chr15	51680000	21873	3	51673926-51673945	51670000	+	51673926	51673945	6278	0.4146728515625	0.363623046875	0.16022796630859376	0.00023804306983947753	-4.978179931640625e-05	0.30831298828125	0.2962158203125	0.12194671630859374	0.0004098176956176758	0.0004936814308166504
3722	chr15	51680000	21875	3	51679381-51679400	51670000	+	51679381	51679400	6279	0.54134521484375	0.6635986328125	0.15717697143554688	0.00010961294174194336	-0.00021299123764038086	0.59901123046875	0.587255859375	0.1185699462890625	0.0002395331859588623	0.0001994013786315918
3724	chr15	52490000	21882	4	52481036-52481055	52480000	+	52481036	52481055	6280	0.376495361328125	0.34737548828125	0.15913009643554688	0.0001788318157196045	-0.0001374959945678711	0.4123779296875	0.37171630859375	0.1228759765625	0.0005087673664093018	0.0005223214626312256
3726	chr15	53370000	21894	2	53368340-53368359	53360000	+	53368340	53368359	6281	0.181158447265625	0.1821533203125	0.16113815307617188	0.00017262101173400878	-0.00013794898986816407	0.177313232421875	0.17652587890625	0.122088623046875	0.00042554736137390137	0.0005228996276855468
3728	chr15	54490000	21899	3	54482578-54482597	54480000	-	54482578	54482597	6282	0.14952392578125	0.153619384765625	0.16116104125976563	0.00018162131309509277	-0.00014916658401489257	0.190057373046875	0.154766845703125	0.12252044677734375	0.0003739774227142334	0.000477445125579834
3729	chr15	55030000	21905	2	55025628-55025647	55020000	+	55025628	55025647	6283	0.192352294921875	0.175384521484375	0.16108169555664062	0.0001829683780670166	-0.00012685060501098632	0.159375	0.218798828125	0.12093963623046874	0.000290524959564209	0.00033861398696899414
3730	chr15	55310000	21911	6	55306452-55306471	55300000	+	55306452	55306471	6284	29.8046875	27.1734375	1.341668701171875	0.08107128143310546	0.10764427185058593	27.178125	29.86875	2.494287109375	0.1662109375	0.2169036865234375
3730	chr15	55310000	21912	6	55308055-55308074	55300000	-	55308055	55308074	6285	0.25579833984375	0.31197509765625	0.15982513427734374	0.00021384358406066893	-7.090568542480468e-05	0.221185302734375	0.19088134765625	0.12212066650390625	0.00041701793670654295	0.0005403280258178711
3730	chr15	55310000	21913	6	55309008-55309027	55300000	-	55309008	55309027	6286	0.27685546875	0.2557373046875	0.16178207397460936	0.0002075493335723877	-9.979605674743652e-05	0.2020751953125	0.225225830078125	0.1232025146484375	0.0004251956939697266	0.0005463242530822753
3731	chr15	55560000	21916	5	55550730-55550749	55550000	-	55550730	55550749	6287	0.47249755859375	0.43443603515625	0.15988082885742189	0.00015707015991210936	-0.00012282729148864745	0.1492431640625	0.176312255859375	0.12174072265625	0.00037512779235839846	0.0004996418952941895
3731	chr15	55560000	21917	5	55550905-55550924	55550000	-	55550905	55550924	6288	51.9625	49.990625	6.8482421875	0.414691162109375	0.557049560546875	36.8375	47.28125	6.9974609375	0.42998046875	0.576513671875
3731	chr15	55560000	21919	5	55553476-55553495	55550000	+	55553476	55553495	6289	1.0357177734375	0.6846923828125	0.15712203979492187	0.00018441081047058106	-5.4848194122314456e-05	0.4199462890625	0.610107421875	0.1144287109375	0.00013427734375	-3.241300582885742e-05
3731	chr15	55560000	21920	5	55556636-55556655	55550000	-	55556636	55556655	6290	0.186285400390625	0.200286865234375	0.16121902465820312	0.0002016901969909668	-9.325742721557617e-05	0.176104736328125	0.163873291015625	0.12153167724609375	0.0003803014755249023	0.0004896998405456543
3732	chr15	56070000	21925	5	56065051-56065070	56060000	+	56065051	56065070	6291	0.205938720703125	0.20308837890625	0.16042098999023438	0.00016620755195617676	-0.00014997720718383788	0.19609375	0.158807373046875	0.1212249755859375	0.00038891434669494627	0.00048662424087524413
3732	chr15	56070000	21926	5	56066321-56066340	56060000	+	56066321	56066340	6292	58.378125	60.68125	11.66875	0.6835205078125	0.937353515625	44.896875	50.36875	8.6669921875	0.5285400390625	0.7095947265625
3732	chr15	56070000	21927	5	56069739-56069758	56060000	+	56069739	56069758	6293	0.5169921875	0.533544921875	0.15847854614257811	0.00017949938774108887	-9.183287620544434e-05	0.19013671875	0.247015380859375	0.120574951171875	0.00030333399772644045	0.00039991140365600584
3735	chr15	57190000	21947	7	57188254-57188273	57180000	+	57188254	57188273	6294	0.286468505859375	0.3618408203125	0.15936965942382814	0.00013965964317321777	-0.0001833319664001465	0.384130859375	0.2563720703125	0.1226715087890625	0.00037195682525634763	0.0004644453525543213
3736	chr15	57570000	21950	1	57568409-57568428	57560000	+	57568409	57568428	6295	0.12261962890625	0.137860107421875	0.16093673706054687	0.00018058419227600097	-0.00013954639434814452	0.13353271484375	0.1283905029296875	0.12252044677734375	0.0004020214080810547	0.0005203008651733399
3738	chr15	58430000	21958	2	58426350-58426369	58420000	+	58426350	58426369	6296	0.19681396484375	0.14334716796875	0.16185836791992186	0.0002133965492248535	-7.01308250427246e-05	0.1547393798828125	0.179498291015625	0.12109832763671875	0.00038512349128723146	0.00048781037330627444
3739	chr15	58900000	21962	5	58890751-58890770	58890000	-	58890751	58890770	6297	0.779638671875	0.6091796875	0.15842971801757813	0.00013476014137268067	-0.000162428617477417	0.334375	0.3661376953125	0.11821746826171875	0.00018801093101501466	0.00019528865814208985
3740	chr15	59390000	21974	7	59388832-59388851	59380000	-	59388832	59388851	6298	0.282672119140625	0.215185546875	0.16050796508789061	0.00016095042228698732	-0.00016559362411499022	0.26497802734375	0.30748291015625	0.1198974609375	0.00020685195922851563	0.00024500489234924316
3740	chr15	59390000	21975	7	59389408-59389427	59380000	+	59389408	59389427	6299	62.91875	62.06875	12.25	0.709130859375	0.97744140625	44.7140625	53.525	10.001953125	0.602392578125	0.8118896484375
3741	chr15	59880000	21980	4	59876336-59876355	59870000	+	59876336	59876355	6300	53.3	49.440625	7.47578125	0.458447265625	0.6139892578125	41.171875	48.1	7.8314453125	0.48707275390625	0.648779296875
3744	chr15	61970000	21995	3	61960770-61960789	61960000	+	61960770	61960789	6301	0.140643310546875	0.170635986328125	0.1616455078125	0.00022854804992675782	-4.500150680541992e-05	0.211724853515625	0.18719482421875	0.1226226806640625	0.000445556640625	0.0005727052688598633
3744	chr15	61970000	21996	3	61963135-61963154	61960000	-	61963135	61963154	6302	0.544140625	0.867138671875	0.158135986328125	1.5473365783691408e-05	-0.0002798914909362793	0.5470947265625	0.3730224609375	0.11794281005859375	0.00016020536422729493	0.0001389920711517334
3745	chr15	62260000	22002	4	62258324-62258343	62250000	-	62258324	62258343	6303	0.23525390625	0.2178955078125	0.16018218994140626	0.00015215277671813964	-0.00019854307174682617	0.168719482421875	0.16265869140625	0.12294921875	0.00041276812553405764	0.0005277633666992187
3746	chr15	62810000	22006	3	62801630-62801649	62800000	-	62801630	62801649	6304	0.2305908203125	0.227880859375	0.16071014404296874	0.00019709467887878417	-0.00010128021240234375	0.222344970703125	0.17877197265625	0.12227020263671876	0.00037069320678710936	0.0004735350608825684
3748	chr15	64140000	22012	5	64132145-64132164	64130000	+	64132145	64132164	6305	29.14375	30.5796875	1.98223876953125	0.12344474792480468	0.16238174438476563	19.053125	21.9671875	1.018914794921875	0.06656837463378906	0.08746147155761719
3748	chr15	64140000	22013	5	64134728-64134747	64130000	-	64134728	64134747	6306	1.01865234375	0.9008056640625	0.15430984497070313	5.9044361114501954e-05	-0.0002901434898376465	0.984912109375	2.071533203125	0.09683303833007813	-0.00022979974746704102	-0.0010157942771911622
3748	chr15	64140000	22014	5	64135269-64135288	64130000	+	64135269	64135288	6307	4.1484375	3.2275390625	0.13450279235839843	0.00013743638992309571	-0.00023755431175231934	6.9390625	7.029296875	0.0662750244140625	0.00012418031692504883	-0.00038466453552246096
3748	chr15	64140000	22015	5	64137134-64137153	64130000	-	64137134	64137153	6308	0.329595947265625	0.31500244140625	0.15998764038085939	0.00018060803413391113	-0.00014544129371643066	0.181103515625	0.20546875	0.12157440185546875	0.00035016536712646485	0.000460207462310791
3748	chr15	64140000	22016	5	64137899-64137918	64130000	+	64137899	64137918	6309	0.4003662109375	0.38134765625	0.15968170166015624	0.00020983219146728516	-7.233619689941406e-05	0.29232177734375	0.40185546875	0.1181182861328125	0.00020464062690734864	0.00018308162689208984
3749	chr15	64390000	22019	3	64380656-64380675	64380000	+	64380656	64380675	6310	0.38214111328125	0.24739990234375	0.16159820556640625	0.0002502024173736572	-2.7900934219360353e-05	0.26983642578125	0.30023193359375	0.12397918701171876	0.0005135059356689454	0.0006403625011444092
3749	chr15	64390000	22021	3	64382172-64382191	64380000	-	64382172	64382191	6311	0.4698486328125	0.3388671875	0.16070556640625	0.0002808928489685059	2.970099449157715e-05	0.38656005859375	0.34307861328125	0.12458953857421876	0.0005766808986663819	0.0007300198078155518
3753	chr15	66650000	22038	3	66642723-66642742	66640000	-	66642723	66642742	6312	0.4173095703125	0.3646240234375	0.16130218505859376	0.0003042638301849365	6.169676780700683e-05	0.297064208984375	0.24630126953125	0.123193359375	0.0004447519779205322	0.0005237221717834473
3753	chr15	66650000	22039	3	66644622-66644641	66640000	+	66644622	66644641	6313	2.8306640625	2.0234375	0.1487335205078125	-4.834532737731934e-05	-0.0004303574562072754	1.65341796875	2.2681640625	0.09470291137695312	-0.0001751244068145752	-0.0008011341094970703
3753	chr15	66650000	22040	3	66647194-66647213	66640000	-	66647194	66647213	6314	0.1444580078125	0.170068359375	0.16167678833007812	0.0001815974712371826	-0.00012387633323669435	0.16029052734375	0.13966064453125	0.1225006103515625	0.0004148125648498535	0.000534522533416748
3754	chr15	66900000	22043	4	66893321-66893340	66890000	+	66893321	66893340	6315	0.24931640625	0.2127197265625	0.16059646606445313	0.00017185211181640624	-0.00014957189559936524	0.191259765625	0.189166259765625	0.1229705810546875	0.00042344927787780763	0.0005213379859924317
3754	chr15	66900000	22044	4	66894924-66894943	66890000	+	66894924	66894943	6316	0.2476318359375	0.1930419921875	0.16061935424804688	0.00017844438552856446	-0.0001346290111541748	0.209442138671875	0.142706298828125	0.121173095703125	0.0003640234470367432	0.00046483874320983886
3754	chr15	66900000	22045	4	66896652-66896671	66890000	-	66896652	66896671	6317	0.8990478515625	0.54580078125	0.15862197875976564	9.025931358337402e-05	-0.000243985652923584	0.44029541015625	0.482470703125	0.1165985107421875	7.960200309753418e-05	1.699328422546387e-05
3754	chr15	66900000	22046	4	66899862-66899881	66890000	-	66899862	66899881	6318	29.8828125	27.57265625	1.25006103515625	0.07060322761535645	0.09563379287719727	24.03046875	20.7828125	0.4964019775390625	0.028944921493530274	0.039739990234375
3755	chr15	67180000	22049	5	67171105-67171124	67170000	-	67171105	67171124	6319	0.36800537109375	0.289990234375	0.16008453369140624	0.00017525553703308107	-0.0001299262046813965	0.343310546875	0.33359375	0.12079620361328125	0.00030245184898376466	0.0003316164016723633
3755	chr15	67180000	22050	5	67172978-67172997	67170000	+	67172978	67172997	6320	0.62303466796875	0.510693359375	0.15869522094726562	5.683302879333496e-05	-0.0003092169761657715	0.5047119140625	0.4892333984375	0.11721343994140625	0.00011015534400939941	4.805922508239746e-05
3755	chr15	67180000	22051	5	67174740-67174759	67170000	+	67174740	67174759	6321	20.2421875	16.190234375	0.23895416259765626	0.01064891815185547	0.013953113555908203	20.621875	19.7140625	0.6217422485351562	0.038736605644226076	0.05173933506011963
3755	chr15	67180000	22052	5	67174951-67174970	67170000	-	67174951	67174970	6322	0.957080078125	0.670166015625	0.15654220581054687	0.00018222928047180177	-8.867979049682617e-05	1.11826171875	0.4926513671875	0.11815643310546875	0.0003458082675933838	0.0002759575843811035
3755	chr15	67180000	22053	5	67176739-67176758	67170000	+	67176739	67176758	6323	0.4527099609375	0.3143310546875	0.16009140014648438	0.00017071962356567382	-0.00015909671783447265	0.4192138671875	0.310400390625	0.12108612060546875	0.0003801286220550537	0.00048115253448486326
3757	chr15	68920000	22058	3	68912888-68912907	68910000	-	68912888	68912907	6324	0.25654296875	0.1984375	0.16068801879882813	0.00017719268798828126	-0.0001574099063873291	0.2869140625	0.2350830078125	0.12216033935546874	0.0003501772880554199	0.00040752291679382326
3759	chr15	71460000	22068	3	71459192-71459211	71450000	+	71459192	71459211	6325	0.212249755859375	0.2181396484375	0.16079864501953126	0.0001972675323486328	-9.783506393432618e-05	0.175079345703125	0.182757568359375	0.120904541015625	0.0003247678279876709	0.00040715932846069336
