chrom	start	end	span	score_2	strand_2	num_ctcf	log2_insulation_score_200000	boundary_strength_200000	boundary_index	index
chr17	6650000	6660000	6659230-6659249	811.0	+	15	-0.6875	0.928	4891	24423
chr17	6650000	6660000	6659945-6659964	829.0	-	15	-0.6875	0.928	4891	24424
chr17	6650000	6660000	6651604-6651623,6654005-6654024,6654994-6655013,6655341-6655360,6656298-6656317,6656963-6656982,6657039-6657058,6657203-6657222,6657218-6657237,6657354-6657373,6658391-6658410,6658652-6658671,6659161-6659180,6659230-6659249,6659945-6659964			15	-0.6875	0.928	4891	24425
chr17	6650000	6660000	6650000-6660000			15	-0.6875	0.928	4891	24426
chr17	6890000	6900000	6894353-6894372	867.0	-	4	-0.07275	0.3225	4892	24427
chr17	6890000	6900000	6894873-6894892	838.0	+	4	-0.07275	0.3225	4892	24428
chr17	6890000	6900000	6898692-6898711	832.0	+	4	-0.07275	0.3225	4892	24429
chr17	6890000	6900000	6898902-6898921	833.0	+	4	-0.07275	0.3225	4892	24430
chr17	6890000	6900000	6894353-6894372,6894873-6894892,6898692-6898711,6898902-6898921			4	-0.07275	0.3225	4892	24431
chr17	6890000	6900000	6890000-6900000			4	-0.07275	0.3225	4892	24432
chr17	7030000	7040000	7030031-7030050	820.0	+	10	-0.5576	0.9507	4893	24433
chr17	7030000	7040000	7030399-7030418	842.0	-	10	-0.5576	0.9507	4893	24434
chr17	7030000	7040000	7031599-7031618	811.0	-	10	-0.5576	0.9507	4893	24435
chr17	7030000	7040000	7032098-7032117	804.0	+	10	-0.5576	0.9507	4893	24436
chr17	7030000	7040000	7034107-7034126	823.0	+	10	-0.5576	0.9507	4893	24437
chr17	7030000	7040000	7035306-7035325	809.0	+	10	-0.5576	0.9507	4893	24438
chr17	7030000	7040000	7036053-7036072	824.0	-	10	-0.5576	0.9507	4893	24439
chr17	7030000	7040000	7038342-7038361	896.0	-	10	-0.5576	0.9507	4893	24440
chr17	7030000	7040000	7038507-7038526	925.0	-	10	-0.5576	0.9507	4893	24441
chr17	7030000	7040000	7038975-7038994	851.0	-	10	-0.5576	0.9507	4893	24442
chr17	7030000	7040000	7030031-7030050,7030399-7030418,7031599-7031618,7032098-7032117,7034107-7034126,7035306-7035325,7036053-7036072,7038342-7038361,7038507-7038526,7038975-7038994			10	-0.5576	0.9507	4893	24443
chr17	7030000	7040000	7030000-7040000			10	-0.5576	0.9507	4893	24444
chr17	7210000	7220000	7211523-7211542	804.0	+	6	-0.3323	0.6895	4894	24445
chr17	7210000	7220000	7213603-7213622	828.0	-	6	-0.3323	0.6895	4894	24446
chr17	7210000	7220000	7213976-7213995	902.0	+	6	-0.3323	0.6895	4894	24447
chr17	7210000	7220000	7215033-7215052	859.0	-	6	-0.3323	0.6895	4894	24448
chr17	7210000	7220000	7215058-7215077	842.0	-	6	-0.3323	0.6895	4894	24449
chr17	7210000	7220000	7216923-7216942	809.0	+	6	-0.3323	0.6895	4894	24450
chr17	7210000	7220000	7211523-7211542,7213603-7213622,7213976-7213995,7215033-7215052,7215058-7215077,7216923-7216942			6	-0.3323	0.6895	4894	24451
chr17	7210000	7220000	7210000-7220000			6	-0.3323	0.6895	4894	24452
chr17	7580000	7590000	7581844-7581863	805.0	+	9	-0.2603	0.2798	4895	24453
chr17	7580000	7590000	7582725-7582744	812.0	+	9	-0.2603	0.2798	4895	24454
chr17	7580000	7590000	7583539-7583558	849.0	+	9	-0.2603	0.2798	4895	24455
chr17	7580000	7590000	7586888-7586907	827.0	+	9	-0.2603	0.2798	4895	24456
chr17	7580000	7590000	7587548-7587567	800.0	-	9	-0.2603	0.2798	4895	24457
chr17	7580000	7590000	7588470-7588489	851.0	-	9	-0.2603	0.2798	4895	24458
chr17	7580000	7590000	7588773-7588792	818.0	+	9	-0.2603	0.2798	4895	24459
chr17	7580000	7590000	7588890-7588909	816.0	+	9	-0.2603	0.2798	4895	24460
chr17	7580000	7590000	7589469-7589488	873.0	-	9	-0.2603	0.2798	4895	24461
chr17	7580000	7590000	7581844-7581863,7582725-7582744,7583539-7583558,7586888-7586907,7587548-7587567,7588470-7588489,7588773-7588792,7588890-7588909,7589469-7589488			9	-0.2603	0.2798	4895	24462
chr17	7580000	7590000	7580000-7590000			9	-0.2603	0.2798	4895	24463
chr17	7720000	7730000	7721252-7721271	805.0	-	3	-0.4229	0.864	4896	24464
chr17	7720000	7730000	7722801-7722820	822.0	-	3	-0.4229	0.864	4896	24465
chr17	7720000	7730000	7725313-7725332	827.0	-	3	-0.4229	0.864	4896	24466
chr17	7720000	7730000	7721252-7721271,7722801-7722820,7725313-7725332			3	-0.4229	0.864	4896	24467
chr17	7720000	7730000	7720000-7730000			3	-0.4229	0.864	4896	24468
chr17	8060000	8070000	8063940-8063959	870.0	+	4	-0.4565	0.6514	4897	24469
chr17	8060000	8070000	8064030-8064049	802.0	-	4	-0.4565	0.6514	4897	24470
chr17	8060000	8070000	8067341-8067360	808.0	+	4	-0.4565	0.6514	4897	24471
chr17	8060000	8070000	8069639-8069658	805.0	-	4	-0.4565	0.6514	4897	24472
chr17	8060000	8070000	8063940-8063959,8064030-8064049,8067341-8067360,8069639-8069658			4	-0.4565	0.6514	4897	24473
chr17	8060000	8070000	8060000-8070000			4	-0.4565	0.6514	4897	24474
chr17	8380000	8390000	8383313-8383332	926.0	-	4	-0.8623	1.379	4898	24475
chr17	8380000	8390000	8383597-8383616	891.0	+	4	-0.8623	1.379	4898	24476
chr17	8380000	8390000	8384728-8384747	806.0	-	4	-0.8623	1.379	4898	24477
chr17	8380000	8390000	8388415-8388434	812.0	+	4	-0.8623	1.379	4898	24478
chr17	8380000	8390000	8383313-8383332,8383597-8383616,8384728-8384747,8388415-8388434			4	-0.8623	1.379	4898	24479
chr17	8380000	8390000	8380000-8390000			4	-0.8623	1.379	4898	24480
chr17	8770000	8780000	8770000-8780000			0	-0.6587	0.874	4899	24481
chr17	9240000	9250000	9240823-9240842	802.0	-	8	-0.2363	0.4365	4900	24482
chr17	9240000	9250000	9241973-9241992	819.0	+	8	-0.2363	0.4365	4900	24483
chr17	9240000	9250000	9243153-9243172	822.0	-	8	-0.2363	0.4365	4900	24484
chr17	9240000	9250000	9243249-9243268	806.0	+	8	-0.2363	0.4365	4900	24485
chr17	9240000	9250000	9243704-9243723	800.0	-	8	-0.2363	0.4365	4900	24486
chr17	9240000	9250000	9245423-9245442	825.0	+	8	-0.2363	0.4365	4900	24487
chr17	9240000	9250000	9248272-9248291	825.0	+	8	-0.2363	0.4365	4900	24488
chr17	9240000	9250000	9249396-9249415	825.0	-	8	-0.2363	0.4365	4900	24489
chr17	9240000	9250000	9240823-9240842,9241973-9241992,9243153-9243172,9243249-9243268,9243704-9243723,9245423-9245442,9248272-9248291,9249396-9249415			8	-0.2363	0.4365	4900	24490
chr17	9240000	9250000	9240000-9250000			8	-0.2363	0.4365	4900	24491
chr17	9570000	9580000	9572488-9572507	805.0	-	9	-1.14	1.718	4901	24492
chr17	9570000	9580000	9573007-9573026	823.0	+	9	-1.14	1.718	4901	24493
chr17	9570000	9580000	9574190-9574209	820.0	+	9	-1.14	1.718	4901	24494
chr17	9570000	9580000	9576149-9576168	806.0	+	9	-1.14	1.718	4901	24495
chr17	9570000	9580000	9576633-9576652	804.0	+	9	-1.14	1.718	4901	24496
chr17	9570000	9580000	9576652-9576671	801.0	+	9	-1.14	1.718	4901	24497
chr17	9570000	9580000	9577339-9577358	857.0	+	9	-1.14	1.718	4901	24498
chr17	9570000	9580000	9578624-9578643	820.0	-	9	-1.14	1.718	4901	24499
chr17	9570000	9580000	9578840-9578859	824.0	+	9	-1.14	1.718	4901	24500
chr17	9570000	9580000	9572488-9572507,9573007-9573026,9574190-9574209,9576149-9576168,9576633-9576652,9576652-9576671,9577339-9577358,9578624-9578643,9578840-9578859			9	-1.14	1.718	4901	24501
chr17	9570000	9580000	9570000-9580000			9	-1.14	1.718	4901	24502
chr17	9920000	9930000	9924907-9924926	933.0	+	3	-0.732	0.6514	4902	24503
chr17	9920000	9930000	9925143-9925162	810.0	-	3	-0.732	0.6514	4902	24504
chr17	9920000	9930000	9929033-9929052	830.0	-	3	-0.732	0.6514	4902	24505
chr17	9920000	9930000	9924907-9924926,9925143-9925162,9929033-9929052			3	-0.732	0.6514	4902	24506
chr17	9920000	9930000	9920000-9930000			3	-0.732	0.6514	4902	24507
chr17	10310000	10320000	10313009-10313028	816.0	+	6	-0.76	1.178	4903	24508
chr17	10310000	10320000	10313243-10313262	871.0	-	6	-0.76	1.178	4903	24509
chr17	10310000	10320000	10314049-10314068	819.0	-	6	-0.76	1.178	4903	24510
chr17	10310000	10320000	10315787-10315806	807.0	+	6	-0.76	1.178	4903	24511
chr17	10310000	10320000	10317198-10317217	859.0	-	6	-0.76	1.178	4903	24512
chr17	10310000	10320000	10317427-10317446	909.0	+	6	-0.76	1.178	4903	24513
chr17	10310000	10320000	10313009-10313028,10313243-10313262,10314049-10314068,10315787-10315806,10317198-10317217,10317427-10317446			6	-0.76	1.178	4903	24514
chr17	10310000	10320000	10310000-10320000			6	-0.76	1.178	4903	24515
chr17	10610000	10620000	10610721-10610740	804.0	+	7	-1.398	2.008	4904	24516
chr17	10610000	10620000	10613264-10613283	830.0	+	7	-1.398	2.008	4904	24517
chr17	10610000	10620000	10614730-10614749	901.0	-	7	-1.398	2.008	4904	24518
chr17	10610000	10620000	10615907-10615926	805.0	+	7	-1.398	2.008	4904	24519
chr17	10610000	10620000	10615918-10615937	886.0	-	7	-1.398	2.008	4904	24520
chr17	10610000	10620000	10616691-10616710	905.0	+	7	-1.398	2.008	4904	24521
chr17	10610000	10620000	10618292-10618311	933.0	-	7	-1.398	2.008	4904	24522
chr17	10610000	10620000	10610721-10610740,10613264-10613283,10614730-10614749,10615907-10615926,10615918-10615937,10616691-10616710,10618292-10618311			7	-1.398	2.008	4904	24523
chr17	10610000	10620000	10610000-10620000			7	-1.398	2.008	4904	24524
chr17	10850000	10860000	10852954-10852973	805.0	+	3	-0.6074	0.4006	4905	24525
chr17	10850000	10860000	10855482-10855501	814.0	-	3	-0.6074	0.4006	4905	24526
chr17	10850000	10860000	10857627-10857646	813.0	-	3	-0.6074	0.4006	4905	24527
chr17	10850000	10860000	10852954-10852973,10855482-10855501,10857627-10857646			3	-0.6074	0.4006	4905	24528
chr17	10850000	10860000	10850000-10860000			3	-0.6074	0.4006	4905	24529
chr17	11980000	11990000	11980097-11980116	869.0	-	3	-1.109	1.261	4906	24530
chr17	11980000	11990000	11981000-11981019	891.0	-	3	-1.109	1.261	4906	24531
chr17	11980000	11990000	11987148-11987167	844.0	-	3	-1.109	1.261	4906	24532
chr17	11980000	11990000	11980097-11980116,11981000-11981019,11987148-11987167			3	-1.109	1.261	4906	24533
chr17	11980000	11990000	11980000-11990000			3	-1.109	1.261	4906	24534
chr17	12170000	12180000	12174899-12174918	808.0	-	1	-0.8535	0.663	4907	24535
chr17	12170000	12180000	12170000-12180000			1	-0.8535	0.663	4907	24536
chr17	12750000	12760000	12756312-12756331	844.0	+	2	-0.7666	0.917	4908	24537
chr17	12750000	12760000	12758439-12758458	807.0	-	2	-0.7666	0.917	4908	24538
chr17	12750000	12760000	12756312-12756331,12758439-12758458			2	-0.7666	0.917	4908	24539
chr17	12750000	12760000	12750000-12760000			2	-0.7666	0.917	4908	24540
chr17	13020000	13030000	13022732-13022751	805.0	-	4	-1.176	1.218	4909	24541
chr17	13020000	13030000	13024634-13024653	911.0	+	4	-1.176	1.218	4909	24542
chr17	13020000	13030000	13025340-13025359	823.0	-	4	-1.176	1.218	4909	24543
chr17	13020000	13030000	13029409-13029428	814.0	-	4	-1.176	1.218	4909	24544
chr17	13020000	13030000	13022732-13022751,13024634-13024653,13025340-13025359,13029409-13029428			4	-1.176	1.218	4909	24545
chr17	13020000	13030000	13020000-13030000			4	-1.176	1.218	4909	24546
chr17	13320000	13330000	13324045-13324064	806.0	-	1	-1.228	1.769	4910	24547
chr17	13320000	13330000	13320000-13330000			1	-1.228	1.769	4910	24548
chr17	13590000	13600000	13591883-13591902	804.0	-	3	-0.9126	1.195	4911	24549
chr17	13590000	13600000	13594945-13594964	933.0	+	3	-0.9126	1.195	4911	24550
chr17	13590000	13600000	13597917-13597936	900.0	+	3	-0.9126	1.195	4911	24551
chr17	13590000	13600000	13591883-13591902,13594945-13594964,13597917-13597936			3	-0.9126	1.195	4911	24552
chr17	13590000	13600000	13590000-13600000			3	-0.9126	1.195	4911	24553
chr17	14020000	14030000	14021523-14021542	800.0	-	5	-0.4463	0.6353	4912	24554
chr17	14020000	14030000	14022463-14022482	824.0	+	5	-0.4463	0.6353	4912	24555
chr17	14020000	14030000	14023331-14023350	834.0	+	5	-0.4463	0.6353	4912	24556
chr17	14020000	14030000	14024219-14024238	808.0	-	5	-0.4463	0.6353	4912	24557
chr17	14020000	14030000	14025511-14025530	860.0	+	5	-0.4463	0.6353	4912	24558
chr17	14020000	14030000	14021523-14021542,14022463-14022482,14023331-14023350,14024219-14024238,14025511-14025530			5	-0.4463	0.6353	4912	24559
chr17	14020000	14030000	14020000-14030000			5	-0.4463	0.6353	4912	24560
chr17	14300000	14310000	14301346-14301365	830.0	-	5	-0.886	1.147	4913	24561
chr17	14300000	14310000	14301387-14301406	816.0	+	5	-0.886	1.147	4913	24562
chr17	14300000	14310000	14302680-14302699	823.0	-	5	-0.886	1.147	4913	24563
chr17	14300000	14310000	14302683-14302702	814.0	-	5	-0.886	1.147	4913	24564
chr17	14300000	14310000	14304937-14304956	801.0	-	5	-0.886	1.147	4913	24565
chr17	14300000	14310000	14301346-14301365,14301387-14301406,14302680-14302699,14302683-14302702,14304937-14304956			5	-0.886	1.147	4913	24566
chr17	14300000	14310000	14300000-14310000			5	-0.886	1.147	4913	24567
chr17	14930000	14940000	14933555-14933574	805.0	+	3	-0.6343	0.8755	4914	24568
chr17	14930000	14940000	14936784-14936803	804.0	+	3	-0.6343	0.8755	4914	24569
chr17	14930000	14940000	14939479-14939498	803.0	+	3	-0.6343	0.8755	4914	24570
chr17	14930000	14940000	14933555-14933574,14936784-14936803,14939479-14939498			3	-0.6343	0.8755	4914	24571
chr17	14930000	14940000	14930000-14940000			3	-0.6343	0.8755	4914	24572
chr17	15220000	15230000	15223497-15223516	833.0	+	2	-1.079	1.555	4915	24573
chr17	15220000	15230000	15223539-15223558	854.0	-	2	-1.079	1.555	4915	24574
chr17	15220000	15230000	15223497-15223516,15223539-15223558			2	-1.079	1.555	4915	24575
chr17	15220000	15230000	15220000-15230000			2	-1.079	1.555	4915	24576
chr17	16010000	16020000	16011259-16011278	813.0	-	1	-0.457	0.907	4916	24577
chr17	16010000	16020000	16010000-16020000			1	-0.457	0.907	4916	24578
chr17	16370000	16380000	16375027-16375046	820.0	-	2	-0.3198	0.6685	4917	24579
chr17	16370000	16380000	16377403-16377422	805.0	-	2	-0.3198	0.6685	4917	24580
chr17	16370000	16380000	16375027-16375046,16377403-16377422			2	-0.3198	0.6685	4917	24581
chr17	16370000	16380000	16370000-16380000			2	-0.3198	0.6685	4917	24582
chr17	16990000	17000000	16991569-16991588	864.0	-	7	-0.0419	0.2886	4918	24583
chr17	16990000	17000000	16993191-16993210	862.0	-	7	-0.0419	0.2886	4918	24584
chr17	16990000	17000000	16997329-16997348	804.0	+	7	-0.0419	0.2886	4918	24585
chr17	16990000	17000000	16997661-16997680	882.0	-	7	-0.0419	0.2886	4918	24586
chr17	16990000	17000000	16997723-16997742	865.0	+	7	-0.0419	0.2886	4918	24587
chr17	16990000	17000000	16998362-16998381	844.0	-	7	-0.0419	0.2886	4918	24588
chr17	16990000	17000000	16998390-16998409	836.0	-	7	-0.0419	0.2886	4918	24589
chr17	16990000	17000000	16991569-16991588,16993191-16993210,16997329-16997348,16997661-16997680,16997723-16997742,16998362-16998381,16998390-16998409			7	-0.0419	0.2886	4918	24590
chr17	16990000	17000000	16990000-17000000			7	-0.0419	0.2886	4918	24591
chr17	17330000	17340000	17330000-17340000			0	-0.6426	1.314	4919	24592
chr17	17660000	17670000	17661994-17662013	851.0	-	7	-0.7896	1.502	4920	24593
chr17	17660000	17670000	17664457-17664476	810.0	+	7	-0.7896	1.502	4920	24594
chr17	17660000	17670000	17664867-17664886	811.0	-	7	-0.7896	1.502	4920	24595
chr17	17660000	17670000	17665184-17665203	801.0	+	7	-0.7896	1.502	4920	24596
chr17	17660000	17670000	17666353-17666372	805.0	-	7	-0.7896	1.502	4920	24597
chr17	17660000	17670000	17668160-17668179	814.0	-	7	-0.7896	1.502	4920	24598
chr17	17660000	17670000	17669603-17669622	805.0	-	7	-0.7896	1.502	4920	24599
chr17	17660000	17670000	17661994-17662013,17664457-17664476,17664867-17664886,17665184-17665203,17666353-17666372,17668160-17668179,17669603-17669622			7	-0.7896	1.502	4920	24600
chr17	17660000	17670000	17660000-17670000			7	-0.7896	1.502	4920	24601
chr17	18080000	18090000	18081595-18081614	811.0	-	1	-0.6533	1.113	4921	24602
chr17	18080000	18090000	18080000-18090000			1	-0.6533	1.113	4921	24603
chr17	19500000	19510000	19500723-19500742	804.0	-	3	-0.3088	0.9067	4922	24604
chr17	19500000	19510000	19507854-19507873	807.0	-	3	-0.3088	0.9067	4922	24605
chr17	19500000	19510000	19507966-19507985	803.0	+	3	-0.3088	0.9067	4922	24606
chr17	19500000	19510000	19500723-19500742,19507854-19507873,19507966-19507985			3	-0.3088	0.9067	4922	24607
chr17	19500000	19510000	19500000-19510000			3	-0.3088	0.9067	4922	24608
chr17	19770000	19780000	19770682-19770701	810.0	+	5	-0.5044	1.181	4923	24609
chr17	19770000	19780000	19771008-19771027	814.0	+	5	-0.5044	1.181	4923	24610
chr17	19770000	19780000	19773724-19773743	817.0	+	5	-0.5044	1.181	4923	24611
chr17	19770000	19780000	19776639-19776658	810.0	-	5	-0.5044	1.181	4923	24612
chr17	19770000	19780000	19777183-19777202	805.0	-	5	-0.5044	1.181	4923	24613
chr17	19770000	19780000	19770682-19770701,19771008-19771027,19773724-19773743,19776639-19776658,19777183-19777202			5	-0.5044	1.181	4923	24614
chr17	19770000	19780000	19770000-19780000			5	-0.5044	1.181	4923	24615
chr17	19970000	19980000	19971325-19971344	804.0	-	3	-0.3486	0.2861	4924	24616
chr17	19970000	19980000	19971428-19971447	805.0	+	3	-0.3486	0.2861	4924	24617
chr17	19970000	19980000	19977497-19977516	814.0	-	3	-0.3486	0.2861	4924	24618
chr17	19970000	19980000	19971325-19971344,19971428-19971447,19977497-19977516			3	-0.3486	0.2861	4924	24619
chr17	19970000	19980000	19970000-19980000			3	-0.3486	0.2861	4924	24620
chr17	20110000	20120000	20116855-20116874	917.0	-	1	-0.1032	0.3416	4925	24621
chr17	20110000	20120000	20110000-20120000			1	-0.1032	0.3416	4925	24622
chr17	21000000	21010000	21000149-21000168	845.0	-	10	-0.1849	0.7905	4926	24623
chr17	21000000	21010000	21000969-21000988	805.0	+	10	-0.1849	0.7905	4926	24624
chr17	21000000	21010000	21001976-21001995	842.0	+	10	-0.1849	0.7905	4926	24625
chr17	21000000	21010000	21002176-21002195	824.0	+	10	-0.1849	0.7905	4926	24626
chr17	21000000	21010000	21003533-21003552	802.0	-	10	-0.1849	0.7905	4926	24627
chr17	21000000	21010000	21004562-21004581	839.0	-	10	-0.1849	0.7905	4926	24628
chr17	21000000	21010000	21005671-21005690	827.0	+	10	-0.1849	0.7905	4926	24629
chr17	21000000	21010000	21006020-21006039	837.0	+	10	-0.1849	0.7905	4926	24630
chr17	21000000	21010000	21006583-21006602	805.0	-	10	-0.1849	0.7905	4926	24631
chr17	21000000	21010000	21006920-21006939	806.0	+	10	-0.1849	0.7905	4926	24632
chr17	21000000	21010000	21000149-21000168,21000969-21000988,21001976-21001995,21002176-21002195,21003533-21003552,21004562-21004581,21005671-21005690,21006020-21006039,21006583-21006602,21006920-21006939			10	-0.1849	0.7905	4926	24633
chr17	21000000	21010000	21000000-21010000			10	-0.1849	0.7905	4926	24634
chr17	27210000	27220000	27210155-27210174	816.0	-	5	-0.1987	0.8086	4927	24635
chr17	27210000	27220000	27211606-27211625	800.0	-	5	-0.1987	0.8086	4927	24636
chr17	27210000	27220000	27212494-27212513	832.0	-	5	-0.1987	0.8086	4927	24637
chr17	27210000	27220000	27214018-27214037	813.0	-	5	-0.1987	0.8086	4927	24638
chr17	27210000	27220000	27218109-27218128	844.0	+	5	-0.1987	0.8086	4927	24639
chr17	27210000	27220000	27210155-27210174,27211606-27211625,27212494-27212513,27214018-27214037,27218109-27218128			5	-0.1987	0.8086	4927	24640
chr17	27210000	27220000	27210000-27220000			5	-0.1987	0.8086	4927	24641
chr17	27340000	27350000	27341416-27341435	820.0	+	6	-0.1614	0.3713	4928	24642
chr17	27340000	27350000	27343487-27343506	815.0	-	6	-0.1614	0.3713	4928	24643
chr17	27340000	27350000	27345123-27345142	806.0	-	6	-0.1614	0.3713	4928	24644
chr17	27340000	27350000	27347665-27347684	800.0	+	6	-0.1614	0.3713	4928	24645
chr17	27340000	27350000	27349230-27349249	829.0	-	6	-0.1614	0.3713	4928	24646
chr17	27340000	27350000	27349232-27349251	810.0	+	6	-0.1614	0.3713	4928	24647
chr17	27340000	27350000	27341416-27341435,27343487-27343506,27345123-27345142,27347665-27347684,27349230-27349249,27349232-27349251			6	-0.1614	0.3713	4928	24648
chr17	27340000	27350000	27340000-27350000			6	-0.1614	0.3713	4928	24649
chr17	27600000	27610000	27600032-27600051	917.0	-	7	-0.4355	0.6167	4929	24650
chr17	27600000	27610000	27601437-27601456	830.0	-	7	-0.4355	0.6167	4929	24651
chr17	27600000	27610000	27601679-27601698	813.0	+	7	-0.4355	0.6167	4929	24652
chr17	27600000	27610000	27601889-27601908	965.0	-	7	-0.4355	0.6167	4929	24653
chr17	27600000	27610000	27602703-27602722	800.0	-	7	-0.4355	0.6167	4929	24654
chr17	27600000	27610000	27603333-27603352	932.0	+	7	-0.4355	0.6167	4929	24655
chr17	27600000	27610000	27609786-27609805	908.0	+	7	-0.4355	0.6167	4929	24656
chr17	27600000	27610000	27600032-27600051,27601437-27601456,27601679-27601698,27601889-27601908,27602703-27602722,27603333-27603352,27609786-27609805			7	-0.4355	0.6167	4929	24657
chr17	27600000	27610000	27600000-27610000			7	-0.4355	0.6167	4929	24658
chr17	27890000	27900000	27892926-27892945	835.0	+	6	-0.496	0.927	4930	24659
chr17	27890000	27900000	27893239-27893258	852.0	-	6	-0.496	0.927	4930	24660
chr17	27890000	27900000	27893417-27893436	930.0	-	6	-0.496	0.927	4930	24661
chr17	27890000	27900000	27894243-27894262	802.0	-	6	-0.496	0.927	4930	24662
chr17	27890000	27900000	27895759-27895778	870.0	+	6	-0.496	0.927	4930	24663
chr17	27890000	27900000	27897838-27897857	837.0	+	6	-0.496	0.927	4930	24664
chr17	27890000	27900000	27892926-27892945,27893239-27893258,27893417-27893436,27894243-27894262,27895759-27895778,27897838-27897857			6	-0.496	0.927	4930	24665
chr17	27890000	27900000	27890000-27900000			6	-0.496	0.927	4930	24666
chr17	28210000	28220000	28210000-28220000			0	-0.1853	0.3574	4931	24667
chr17	28350000	28360000	28350021-28350040	806.0	+	3	-0.193	0.2505	4932	24668
chr17	28350000	28360000	28353770-28353789	828.0	+	3	-0.193	0.2505	4932	24669
chr17	28350000	28360000	28355526-28355545	813.0	+	3	-0.193	0.2505	4932	24670
chr17	28350000	28360000	28350021-28350040,28353770-28353789,28355526-28355545			3	-0.193	0.2505	4932	24671
chr17	28350000	28360000	28350000-28360000			3	-0.193	0.2505	4932	24672
chr17	28710000	28720000	28712453-28712472	876.0	+	9	-0.8516	1.374	4933	24673
chr17	28710000	28720000	28714513-28714532	863.0	-	9	-0.8516	1.374	4933	24674
chr17	28710000	28720000	28714515-28714534	826.0	+	9	-0.8516	1.374	4933	24675
chr17	28710000	28720000	28715071-28715090	837.0	-	9	-0.8516	1.374	4933	24676
chr17	28710000	28720000	28717147-28717166	802.0	-	9	-0.8516	1.374	4933	24677
chr17	28710000	28720000	28717539-28717558	830.0	+	9	-0.8516	1.374	4933	24678
chr17	28710000	28720000	28717738-28717757	830.0	+	9	-0.8516	1.374	4933	24679
chr17	28710000	28720000	28719004-28719023	821.0	-	9	-0.8516	1.374	4933	24680
chr17	28710000	28720000	28719995-28720014	870.0	+	9	-0.8516	1.374	4933	24681
chr17	28710000	28720000	28712453-28712472,28714513-28714532,28714515-28714534,28715071-28715090,28717147-28717166,28717539-28717558,28717738-28717757,28719004-28719023,28719995-28720014			9	-0.8516	1.374	4933	24682
chr17	28710000	28720000	28710000-28720000			9	-0.8516	1.374	4933	24683
chr17	28950000	28960000	28950394-28950413	803.0	+	12	-0.5884	1.011	4934	24684
chr17	28950000	28960000	28951148-28951167	806.0	+	12	-0.5884	1.011	4934	24685
chr17	28950000	28960000	28951847-28951866	800.0	-	12	-0.5884	1.011	4934	24686
chr17	28950000	28960000	28951979-28951998	807.0	+	12	-0.5884	1.011	4934	24687
chr17	28950000	28960000	28953149-28953168	829.0	-	12	-0.5884	1.011	4934	24688
chr17	28950000	28960000	28953680-28953699	879.0	-	12	-0.5884	1.011	4934	24689
chr17	28950000	28960000	28955857-28955876	808.0	+	12	-0.5884	1.011	4934	24690
chr17	28950000	28960000	28956399-28956418	840.0	+	12	-0.5884	1.011	4934	24691
chr17	28950000	28960000	28956501-28956520	822.0	-	12	-0.5884	1.011	4934	24692
chr17	28950000	28960000	28957152-28957171	861.0	-	12	-0.5884	1.011	4934	24693
chr17	28950000	28960000	28958709-28958728	820.0	+	12	-0.5884	1.011	4934	24694
chr17	28950000	28960000	28959690-28959709	812.0	-	12	-0.5884	1.011	4934	24695
chr17	28950000	28960000	28950394-28950413,28951148-28951167,28951847-28951866,28951979-28951998,28953149-28953168,28953680-28953699,28955857-28955876,28956399-28956418,28956501-28956520,28957152-28957171,28958709-28958728,28959690-28959709			12	-0.5884	1.011	4934	24696
chr17	28950000	28960000	28950000-28960000			12	-0.5884	1.011	4934	24697
chr17	29120000	29130000	29121053-29121072	810.0	-	11	-0.4404	0.8804	4935	24698
chr17	29120000	29130000	29122825-29122844	853.0	+	11	-0.4404	0.8804	4935	24699
chr17	29120000	29130000	29123087-29123106	809.0	+	11	-0.4404	0.8804	4935	24700
chr17	29120000	29130000	29123967-29123986	813.0	+	11	-0.4404	0.8804	4935	24701
chr17	29120000	29130000	29124233-29124252	888.0	+	11	-0.4404	0.8804	4935	24702
chr17	29120000	29130000	29124544-29124563	812.0	+	11	-0.4404	0.8804	4935	24703
chr17	29120000	29130000	29124602-29124621	820.0	+	11	-0.4404	0.8804	4935	24704
chr17	29120000	29130000	29126981-29127000	812.0	+	11	-0.4404	0.8804	4935	24705
chr17	29120000	29130000	29127553-29127572	840.0	+	11	-0.4404	0.8804	4935	24706
chr17	29120000	29130000	29128783-29128802	874.0	-	11	-0.4404	0.8804	4935	24707
chr17	29120000	29130000	29129956-29129975	846.0	-	11	-0.4404	0.8804	4935	24708
chr17	29120000	29130000	29121053-29121072,29122825-29122844,29123087-29123106,29123967-29123986,29124233-29124252,29124544-29124563,29124602-29124621,29126981-29127000,29127553-29127572,29128783-29128802,29129956-29129975			11	-0.4404	0.8804	4935	24709
chr17	29120000	29130000	29120000-29130000			11	-0.4404	0.8804	4935	24710
chr17	29290000	29300000	29291326-29291345	880.0	-	3	-0.4392	0.545	4936	24711
chr17	29290000	29300000	29294473-29294492	852.0	-	3	-0.4392	0.545	4936	24712
chr17	29290000	29300000	29296586-29296605	825.0	+	3	-0.4392	0.545	4936	24713
chr17	29290000	29300000	29291326-29291345,29294473-29294492,29296586-29296605			3	-0.4392	0.545	4936	24714
chr17	29290000	29300000	29290000-29300000			3	-0.4392	0.545	4936	24715
