chrom	start	end	span	score_2	strand_2	num_ctcf	log2_insulation_score_200000	boundary_strength_200000	boundary_index	index
chr16	5250000	5260000	5250000-5260000			7	-0.6367	1.094	3836	22684
chr16	5550000	5560000	5552083-5552102	802.0	+	4	-0.2047	0.442	3837	22685
chr16	5550000	5560000	5552652-5552671	880.0	+	4	-0.2047	0.442	3837	22686
chr16	5550000	5560000	5552981-5553000	838.0	-	4	-0.2047	0.442	3837	22687
chr16	5550000	5560000	5557549-5557568	802.0	+	4	-0.2047	0.442	3837	22688
chr16	5550000	5560000	5552083-5552102,5552652-5552671,5552981-5553000,5557549-5557568			4	-0.2047	0.442	3837	22689
chr16	5550000	5560000	5550000-5560000			4	-0.2047	0.442	3837	22690
chr16	6490000	6500000	6492873-6492892	818.0	-	5	-0.661	0.942	3838	22691
chr16	6490000	6500000	6493025-6493044	822.0	-	5	-0.661	0.942	3838	22692
chr16	6490000	6500000	6494402-6494421	812.0	+	5	-0.661	0.942	3838	22693
chr16	6490000	6500000	6496407-6496426	811.0	+	5	-0.661	0.942	3838	22694
chr16	6490000	6500000	6497906-6497925	825.0	+	5	-0.661	0.942	3838	22695
chr16	6490000	6500000	6492873-6492892,6493025-6493044,6494402-6494421,6496407-6496426,6497906-6497925			5	-0.661	0.942	3838	22696
chr16	6490000	6500000	6490000-6500000			5	-0.661	0.942	3838	22697
chr16	6990000	7000000	6990142-6990161	826.0	+	4	-0.2495	0.3943	3839	22698
chr16	6990000	7000000	6991860-6991879	839.0	+	4	-0.2495	0.3943	3839	22699
chr16	6990000	7000000	6991870-6991889	918.0	+	4	-0.2495	0.3943	3839	22700
chr16	6990000	7000000	6996540-6996559	810.0	+	4	-0.2495	0.3943	3839	22701
chr16	6990000	7000000	6990142-6990161,6991860-6991879,6991870-6991889,6996540-6996559			4	-0.2495	0.3943	3839	22702
chr16	6990000	7000000	6990000-7000000			4	-0.2495	0.3943	3839	22703
chr16	7690000	7700000	7695958-7695977	819.0	+	2	-0.0158	0.2607	3840	22704
chr16	7690000	7700000	7696186-7696205	827.0	-	2	-0.0158	0.2607	3840	22705
chr16	7690000	7700000	7695958-7695977,7696186-7696205			2	-0.0158	0.2607	3840	22706
chr16	7690000	7700000	7690000-7700000			2	-0.0158	0.2607	3840	22707
chr16	8380000	8390000	8384774-8384793	800.0	+	6	-0.9834	1.947	3841	22708
chr16	8380000	8390000	8385305-8385324	824.0	+	6	-0.9834	1.947	3841	22709
chr16	8380000	8390000	8385898-8385917	826.0	-	6	-0.9834	1.947	3841	22710
chr16	8380000	8390000	8387182-8387201	813.0	+	6	-0.9834	1.947	3841	22711
chr16	8380000	8390000	8388666-8388685	888.0	-	6	-0.9834	1.947	3841	22712
chr16	8380000	8390000	8389236-8389255	826.0	-	6	-0.9834	1.947	3841	22713
chr16	8380000	8390000	8384774-8384793,8385305-8385324,8385898-8385917,8387182-8387201,8388666-8388685,8389236-8389255			6	-0.9834	1.947	3841	22714
chr16	8380000	8390000	8380000-8390000			6	-0.9834	1.947	3841	22715
chr16	8870000	8880000	8870625-8870644	802.0	+	10	-0.706	1.375	3842	22716
chr16	8870000	8880000	8871096-8871115	809.0	-	10	-0.706	1.375	3842	22717
chr16	8870000	8880000	8872181-8872200	843.0	+	10	-0.706	1.375	3842	22718
chr16	8870000	8880000	8874180-8874199	873.0	-	10	-0.706	1.375	3842	22719
chr16	8870000	8880000	8874745-8874764	811.0	+	10	-0.706	1.375	3842	22720
chr16	8870000	8880000	8876472-8876491	825.0	-	10	-0.706	1.375	3842	22721
chr16	8870000	8880000	8877459-8877478	879.0	+	10	-0.706	1.375	3842	22722
chr16	8870000	8880000	8878362-8878381	866.0	-	10	-0.706	1.375	3842	22723
chr16	8870000	8880000	8879118-8879137	804.0	-	10	-0.706	1.375	3842	22724
chr16	8870000	8880000	8879586-8879605	830.0	+	10	-0.706	1.375	3842	22725
chr16	8870000	8880000	8870625-8870644,8871096-8871115,8872181-8872200,8874180-8874199,8874745-8874764,8876472-8876491,8877459-8877478,8878362-8878381,8879118-8879137,8879586-8879605			10	-0.706	1.375	3842	22726
chr16	8870000	8880000	8870000-8880000			10	-0.706	1.375	3842	22727
chr16	10000000	10010000	10004086-10004105	813.0	-	5	-0.6377	1.191	3843	22728
chr16	10000000	10010000	10004259-10004278	801.0	+	5	-0.6377	1.191	3843	22729
chr16	10000000	10010000	10004575-10004594	853.0	+	5	-0.6377	1.191	3843	22730
chr16	10000000	10010000	10005923-10005942	830.0	+	5	-0.6377	1.191	3843	22731
chr16	10000000	10010000	10009946-10009965	839.0	+	5	-0.6377	1.191	3843	22732
chr16	10000000	10010000	10004086-10004105,10004259-10004278,10004575-10004594,10005923-10005942,10009946-10009965			5	-0.6377	1.191	3843	22733
chr16	10000000	10010000	10000000-10010000			5	-0.6377	1.191	3843	22734
chr16	10260000	10270000	10260416-10260435	802.0	+	4	-0.12274	0.292	3844	22735
chr16	10260000	10270000	10263524-10263543	823.0	+	4	-0.12274	0.292	3844	22736
chr16	10260000	10270000	10266749-10266768	836.0	-	4	-0.12274	0.292	3844	22737
chr16	10260000	10270000	10267480-10267499	842.0	-	4	-0.12274	0.292	3844	22738
chr16	10260000	10270000	10260416-10260435,10263524-10263543,10266749-10266768,10267480-10267499			4	-0.12274	0.292	3844	22739
chr16	10260000	10270000	10260000-10270000			4	-0.12274	0.292	3844	22740
chr16	10540000	10550000	10541152-10541171	857.0	-	6	-0.417	0.8276	3845	22741
chr16	10540000	10550000	10541621-10541640	830.0	-	6	-0.417	0.8276	3845	22742
chr16	10540000	10550000	10542777-10542796	819.0	+	6	-0.417	0.8276	3845	22743
chr16	10540000	10550000	10546735-10546754	801.0	+	6	-0.417	0.8276	3845	22744
chr16	10540000	10550000	10547631-10547650	809.0	-	6	-0.417	0.8276	3845	22745
chr16	10540000	10550000	10549704-10549723	852.0	-	6	-0.417	0.8276	3845	22746
chr16	10540000	10550000	10541152-10541171,10541621-10541640,10542777-10542796,10546735-10546754,10547631-10547650,10549704-10549723			6	-0.417	0.8276	3845	22747
chr16	10540000	10550000	10540000-10550000			6	-0.417	0.8276	3845	22748
chr16	10850000	10860000	10852375-10852394	825.0	+	4	-0.267	0.7446	3846	22749
chr16	10850000	10860000	10852929-10852948	865.0	+	4	-0.267	0.7446	3846	22750
chr16	10850000	10860000	10852967-10852986	816.0	-	4	-0.267	0.7446	3846	22751
chr16	10850000	10860000	10853674-10853693	842.0	-	4	-0.267	0.7446	3846	22752
chr16	10850000	10860000	10852375-10852394,10852929-10852948,10852967-10852986,10853674-10853693			4	-0.267	0.7446	3846	22753
chr16	10850000	10860000	10850000-10860000			4	-0.267	0.7446	3846	22754
chr16	11140000	11150000	11146954-11146973	815.0	+	1	-0.13	0.2693	3847	22755
chr16	11140000	11150000	11140000-11150000			1	-0.13	0.2693	3847	22756
chr16	11430000	11440000	11432326-11432345	866.0	+	4	-0.441	0.741	3848	22757
chr16	11430000	11440000	11435647-11435666	801.0	+	4	-0.441	0.741	3848	22758
chr16	11430000	11440000	11435777-11435796	812.0	+	4	-0.441	0.741	3848	22759
chr16	11430000	11440000	11436678-11436697	818.0	-	4	-0.441	0.741	3848	22760
chr16	11430000	11440000	11432326-11432345,11435647-11435666,11435777-11435796,11436678-11436697			4	-0.441	0.741	3848	22761
chr16	11430000	11440000	11430000-11440000			4	-0.441	0.741	3848	22762
chr16	11980000	11990000	11980955-11980974	841.0	+	9	-0.2081	0.4749	3849	22763
chr16	11980000	11990000	11983044-11983063	812.0	+	9	-0.2081	0.4749	3849	22764
chr16	11980000	11990000	11983331-11983350	814.0	-	9	-0.2081	0.4749	3849	22765
chr16	11980000	11990000	11983861-11983880	818.0	+	9	-0.2081	0.4749	3849	22766
chr16	11980000	11990000	11984267-11984286	804.0	-	9	-0.2081	0.4749	3849	22767
chr16	11980000	11990000	11985765-11985784	812.0	+	9	-0.2081	0.4749	3849	22768
chr16	11980000	11990000	11985928-11985947	806.0	-	9	-0.2081	0.4749	3849	22769
chr16	11980000	11990000	11988020-11988039	800.0	-	9	-0.2081	0.4749	3849	22770
chr16	11980000	11990000	11988224-11988243	800.0	+	9	-0.2081	0.4749	3849	22771
chr16	11980000	11990000	11980955-11980974,11983044-11983063,11983331-11983350,11983861-11983880,11984267-11984286,11985765-11985784,11985928-11985947,11988020-11988039,11988224-11988243			9	-0.2081	0.4749	3849	22772
chr16	11980000	11990000	11980000-11990000			9	-0.2081	0.4749	3849	22773
chr16	12250000	12260000	12251653-12251672	801.0	+	2	-0.0373	0.2917	3850	22774
chr16	12250000	12260000	12254596-12254615	812.0	-	2	-0.0373	0.2917	3850	22775
chr16	12250000	12260000	12251653-12251672,12254596-12254615			2	-0.0373	0.2917	3850	22776
chr16	12250000	12260000	12250000-12260000			2	-0.0373	0.2917	3850	22777
chr16	13110000	13120000	13111341-13111360	827.0	+	7	-0.4846	1.189	3851	22778
chr16	13110000	13120000	13114356-13114375	804.0	+	7	-0.4846	1.189	3851	22779
chr16	13110000	13120000	13114618-13114637	802.0	-	7	-0.4846	1.189	3851	22780
chr16	13110000	13120000	13115430-13115449	804.0	-	7	-0.4846	1.189	3851	22781
chr16	13110000	13120000	13117402-13117421	861.0	+	7	-0.4846	1.189	3851	22782
chr16	13110000	13120000	13118077-13118096	801.0	+	7	-0.4846	1.189	3851	22783
chr16	13110000	13120000	13119658-13119677	827.0	+	7	-0.4846	1.189	3851	22784
chr16	13110000	13120000	13111341-13111360,13114356-13114375,13114618-13114637,13115430-13115449,13117402-13117421,13118077-13118096,13119658-13119677			7	-0.4846	1.189	3851	22785
chr16	13110000	13120000	13110000-13120000			7	-0.4846	1.189	3851	22786
chr16	13430000	13440000	13431945-13431964	841.0	+	5	-0.266	0.8804	3852	22787
chr16	13430000	13440000	13432242-13432261	836.0	+	5	-0.266	0.8804	3852	22788
chr16	13430000	13440000	13433588-13433607	861.0	-	5	-0.266	0.8804	3852	22789
chr16	13430000	13440000	13434050-13434069	854.0	-	5	-0.266	0.8804	3852	22790
chr16	13430000	13440000	13438119-13438138	816.0	+	5	-0.266	0.8804	3852	22791
chr16	13430000	13440000	13431945-13431964,13432242-13432261,13433588-13433607,13434050-13434069,13438119-13438138			5	-0.266	0.8804	3852	22792
chr16	13430000	13440000	13430000-13440000			5	-0.266	0.8804	3852	22793
chr16	13820000	13830000	13820956-13820975	888.0	+	4	-0.2042	0.2979	3853	22794
chr16	13820000	13830000	13823107-13823126	823.0	-	4	-0.2042	0.2979	3853	22795
chr16	13820000	13830000	13823961-13823980	824.0	+	4	-0.2042	0.2979	3853	22796
chr16	13820000	13830000	13824232-13824251	861.0	-	4	-0.2042	0.2979	3853	22797
chr16	13820000	13830000	13820956-13820975,13823107-13823126,13823961-13823980,13824232-13824251			4	-0.2042	0.2979	3853	22798
chr16	13820000	13830000	13820000-13830000			4	-0.2042	0.2979	3853	22799
chr16	14160000	14170000	14162325-14162344	802.0	+	5	-0.4343	0.7	3854	22800
chr16	14160000	14170000	14162363-14162382	813.0	-	5	-0.4343	0.7	3854	22801
chr16	14160000	14170000	14163268-14163287	805.0	+	5	-0.4343	0.7	3854	22802
chr16	14160000	14170000	14166925-14166944	849.0	-	5	-0.4343	0.7	3854	22803
chr16	14160000	14170000	14168568-14168587	851.0	-	5	-0.4343	0.7	3854	22804
chr16	14160000	14170000	14162325-14162344,14162363-14162382,14163268-14163287,14166925-14166944,14168568-14168587			5	-0.4343	0.7	3854	22805
chr16	14160000	14170000	14160000-14170000			5	-0.4343	0.7	3854	22806
chr16	14680000	14690000	14683062-14683081	805.0	+	3	-0.79	1.531	3855	22807
chr16	14680000	14690000	14684402-14684421	812.0	+	3	-0.79	1.531	3855	22808
chr16	14680000	14690000	14686106-14686125	815.0	+	3	-0.79	1.531	3855	22809
chr16	14680000	14690000	14683062-14683081,14684402-14684421,14686106-14686125			3	-0.79	1.531	3855	22810
chr16	14680000	14690000	14680000-14690000			3	-0.79	1.531	3855	22811
chr16	15120000	15130000	15119992-15120011	837.0	-	2	-0.01949	0.2737	3856	22812
chr16	15120000	15130000	15119994-15120013	816.0	+	2	-0.01949	0.2737	3856	22813
chr16	15120000	15130000	15119992-15120011,15119994-15120013			2	-0.01949	0.2737	3856	22814
chr16	15120000	15130000	15120000-15130000			2	-0.01949	0.2737	3856	22815
chr16	15570000	15580000	15570231-15570250	818.0	-	4	-0.5913	1.127	3857	22816
chr16	15570000	15580000	15573262-15573281	816.0	-	4	-0.5913	1.127	3857	22817
chr16	15570000	15580000	15575383-15575402	816.0	-	4	-0.5913	1.127	3857	22818
chr16	15570000	15580000	15579254-15579273	860.0	-	4	-0.5913	1.127	3857	22819
chr16	15570000	15580000	15570231-15570250,15573262-15573281,15575383-15575402,15579254-15579273			4	-0.5913	1.127	3857	22820
chr16	15570000	15580000	15570000-15580000			4	-0.5913	1.127	3857	22821
chr16	16150000	16160000	16150112-16150131	806.0	+	3	-0.367	0.7793	3858	22822
chr16	16150000	16160000	16150889-16150908	841.0	-	3	-0.367	0.7793	3858	22823
chr16	16150000	16160000	16151313-16151332	814.0	+	3	-0.367	0.7793	3858	22824
chr16	16150000	16160000	16150112-16150131,16150889-16150908,16151313-16151332			3	-0.367	0.7793	3858	22825
chr16	16150000	16160000	16150000-16160000			3	-0.367	0.7793	3858	22826
chr16	16590000	16600000	16596775-16596794	825.0	+	2	-0.05957	0.413	3859	22827
chr16	16590000	16600000	16598459-16598478	832.0	-	2	-0.05957	0.413	3859	22828
chr16	16590000	16600000	16596775-16596794,16598459-16598478			2	-0.05957	0.413	3859	22829
chr16	16590000	16600000	16590000-16600000			2	-0.05957	0.413	3859	22830
chr16	16840000	16850000	16846558-16846577	811.0	-	5	-0.3843	0.826	3860	22831
chr16	16840000	16850000	16847784-16847803	833.0	+	5	-0.3843	0.826	3860	22832
chr16	16840000	16850000	16848385-16848404	811.0	-	5	-0.3843	0.826	3860	22833
chr16	16840000	16850000	16849304-16849323	926.0	+	5	-0.3843	0.826	3860	22834
chr16	16840000	16850000	16849758-16849777	849.0	+	5	-0.3843	0.826	3860	22835
chr16	16840000	16850000	16846558-16846577,16847784-16847803,16848385-16848404,16849304-16849323,16849758-16849777			5	-0.3843	0.826	3860	22836
chr16	16840000	16850000	16840000-16850000			5	-0.3843	0.826	3860	22837
chr16	17720000	17730000	17722772-17722791	822.0	+	8	-0.04352	0.446	3861	22838
chr16	17720000	17730000	17724269-17724288	812.0	-	8	-0.04352	0.446	3861	22839
chr16	17720000	17730000	17725211-17725230	835.0	+	8	-0.04352	0.446	3861	22840
chr16	17720000	17730000	17726627-17726646	808.0	+	8	-0.04352	0.446	3861	22841
chr16	17720000	17730000	17726933-17726952	882.0	+	8	-0.04352	0.446	3861	22842
chr16	17720000	17730000	17727428-17727447	803.0	-	8	-0.04352	0.446	3861	22843
chr16	17720000	17730000	17727679-17727698	857.0	+	8	-0.04352	0.446	3861	22844
chr16	17720000	17730000	17729006-17729025	823.0	-	8	-0.04352	0.446	3861	22845
chr16	17720000	17730000	17722772-17722791,17724269-17724288,17725211-17725230,17726627-17726646,17726933-17726952,17727428-17727447,17727679-17727698,17729006-17729025			8	-0.04352	0.446	3861	22846
chr16	17720000	17730000	17720000-17730000			8	-0.04352	0.446	3861	22847
chr16	18240000	18250000	18241931-18241950	802.0	+	9	-0.4626	1.036	3862	22848
chr16	18240000	18250000	18242169-18242188	825.0	+	9	-0.4626	1.036	3862	22849
chr16	18240000	18250000	18242603-18242622	853.0	+	9	-0.4626	1.036	3862	22850
chr16	18240000	18250000	18244039-18244058	830.0	-	9	-0.4626	1.036	3862	22851
chr16	18240000	18250000	18244149-18244168	843.0	-	9	-0.4626	1.036	3862	22852
chr16	18240000	18250000	18246460-18246479	826.0	-	9	-0.4626	1.036	3862	22853
chr16	18240000	18250000	18246836-18246855	819.0	+	9	-0.4626	1.036	3862	22854
chr16	18240000	18250000	18248883-18248902	830.0	-	9	-0.4626	1.036	3862	22855
chr16	18240000	18250000	18249017-18249036	831.0	+	9	-0.4626	1.036	3862	22856
chr16	18240000	18250000	18241931-18241950,18242169-18242188,18242603-18242622,18244039-18244058,18244149-18244168,18246460-18246479,18246836-18246855,18248883-18248902,18249017-18249036			9	-0.4626	1.036	3862	22857
chr16	18240000	18250000	18240000-18250000			9	-0.4626	1.036	3862	22858
chr16	18970000	18980000	18975714-18975733	871.0	+	2	-0.6455	1.343	3863	22859
chr16	18970000	18980000	18976628-18976647	819.0	+	2	-0.6455	1.343	3863	22860
chr16	18970000	18980000	18975714-18975733,18976628-18976647			2	-0.6455	1.343	3863	22861
chr16	18970000	18980000	18970000-18980000			2	-0.6455	1.343	3863	22862
chr16	19680000	19690000	19681698-19681717	856.0	+	2	-0.2607	0.779	3864	22863
chr16	19680000	19690000	19688716-19688735	808.0	+	2	-0.2607	0.779	3864	22864
chr16	19680000	19690000	19681698-19681717,19688716-19688735			2	-0.2607	0.779	3864	22865
chr16	19680000	19690000	19680000-19690000			2	-0.2607	0.779	3864	22866
chr16	20100000	20110000	20109156-20109175	812.0	+	1	-0.6035	1.219	3865	22867
chr16	20100000	20110000	20100000-20110000			1	-0.6035	1.219	3865	22868
chr16	20490000	20500000	20490149-20490168	866.0	+	11	-0.1272	0.4734	3866	22869
chr16	20490000	20500000	20490805-20490824	818.0	-	11	-0.1272	0.4734	3866	22870
chr16	20490000	20500000	20490815-20490834	878.0	-	11	-0.1272	0.4734	3866	22871
chr16	20490000	20500000	20491190-20491209	805.0	+	11	-0.1272	0.4734	3866	22872
chr16	20490000	20500000	20491981-20492000	861.0	+	11	-0.1272	0.4734	3866	22873
chr16	20490000	20500000	20492223-20492242	803.0	-	11	-0.1272	0.4734	3866	22874
chr16	20490000	20500000	20492985-20493004	825.0	-	11	-0.1272	0.4734	3866	22875
chr16	20490000	20500000	20494636-20494655	804.0	-	11	-0.1272	0.4734	3866	22876
chr16	20490000	20500000	20496102-20496121	825.0	-	11	-0.1272	0.4734	3866	22877
chr16	20490000	20500000	20496787-20496806	869.0	+	11	-0.1272	0.4734	3866	22878
chr16	20490000	20500000	20499880-20499899	805.0	-	11	-0.1272	0.4734	3866	22879
chr16	20490000	20500000	20490149-20490168,20490805-20490824,20490815-20490834,20491190-20491209,20491981-20492000,20492223-20492242,20492985-20493004,20494636-20494655,20496102-20496121,20496787-20496806,20499880-20499899			11	-0.1272	0.4734	3866	22880
chr16	20490000	20500000	20490000-20500000			11	-0.1272	0.4734	3866	22881
chr16	20720000	20730000	20721449-20721468	835.0	-	5	-0.2155	0.6084	3867	22882
chr16	20720000	20730000	20723077-20723096	823.0	-	5	-0.2155	0.6084	3867	22883
chr16	20720000	20730000	20724634-20724653	825.0	+	5	-0.2155	0.6084	3867	22884
chr16	20720000	20730000	20726066-20726085	829.0	+	5	-0.2155	0.6084	3867	22885
chr16	20720000	20730000	20729682-20729701	832.0	+	5	-0.2155	0.6084	3867	22886
chr16	20720000	20730000	20721449-20721468,20723077-20723096,20724634-20724653,20726066-20726085,20729682-20729701			5	-0.2155	0.6084	3867	22887
chr16	20720000	20730000	20720000-20730000			5	-0.2155	0.6084	3867	22888
chr16	21190000	21200000	21190187-21190206	813.0	-	13	-0.6294	1.243	3868	22889
chr16	21190000	21200000	21191248-21191267	810.0	-	13	-0.6294	1.243	3868	22890
chr16	21190000	21200000	21192062-21192081	806.0	-	13	-0.6294	1.243	3868	22891
chr16	21190000	21200000	21192223-21192242	822.0	-	13	-0.6294	1.243	3868	22892
chr16	21190000	21200000	21192776-21192795	871.0	-	13	-0.6294	1.243	3868	22893
chr16	21190000	21200000	21192859-21192878	822.0	-	13	-0.6294	1.243	3868	22894
chr16	21190000	21200000	21193845-21193864	822.0	+	13	-0.6294	1.243	3868	22895
chr16	21190000	21200000	21195587-21195606	803.0	+	13	-0.6294	1.243	3868	22896
chr16	21190000	21200000	21197909-21197928	800.0	+	13	-0.6294	1.243	3868	22897
chr16	21190000	21200000	21198405-21198424	803.0	-	13	-0.6294	1.243	3868	22898
chr16	21190000	21200000	21198655-21198674	822.0	+	13	-0.6294	1.243	3868	22899
chr16	21190000	21200000	21198695-21198714	817.0	+	13	-0.6294	1.243	3868	22900
chr16	21190000	21200000	21198757-21198776	822.0	-	13	-0.6294	1.243	3868	22901
chr16	21190000	21200000	21190187-21190206,21191248-21191267,21192062-21192081,21192223-21192242,21192776-21192795,21192859-21192878,21193845-21193864,21195587-21195606,21197909-21197928,21198405-21198424,21198655-21198674,21198695-21198714,21198757-21198776			13	-0.6294	1.243	3868	22902
chr16	21190000	21200000	21190000-21200000			13	-0.6294	1.243	3868	22903
chr16	21440000	21450000	21441432-21441451	842.0	+	1	-0.5176	1.083	3869	22904
chr16	21440000	21450000	21440000-21450000			1	-0.5176	1.083	3869	22905
chr16	21770000	21780000	21771976-21771995	803.0	+	3	-0.06555	0.4524	3870	22906
chr16	21770000	21780000	21775795-21775814	823.0	-	3	-0.06555	0.4524	3870	22907
chr16	21770000	21780000	21775945-21775964	901.0	-	3	-0.06555	0.4524	3870	22908
chr16	21770000	21780000	21771976-21771995,21775795-21775814,21775945-21775964			3	-0.06555	0.4524	3870	22909
chr16	21770000	21780000	21770000-21780000			3	-0.06555	0.4524	3870	22910
chr16	22260000	22270000	22265346-22265365	800.0	+	3	-0.7217	1.485	3871	22911
chr16	22260000	22270000	22267506-22267525	883.0	+	3	-0.7217	1.485	3871	22912
chr16	22260000	22270000	22269603-22269622	816.0	-	3	-0.7217	1.485	3871	22913
chr16	22260000	22270000	22265346-22265365,22267506-22267525,22269603-22269622			3	-0.7217	1.485	3871	22914
chr16	22260000	22270000	22260000-22270000			3	-0.7217	1.485	3871	22915
chr16	22560000	22570000	22561089-22561108	824.0	+	4	-0.2573	0.826	3872	22916
chr16	22560000	22570000	22564764-22564783	960.0	+	4	-0.2573	0.826	3872	22917
chr16	22560000	22570000	22566451-22566470	818.0	+	4	-0.2573	0.826	3872	22918
chr16	22560000	22570000	22568823-22568842	866.0	-	4	-0.2573	0.826	3872	22919
chr16	22560000	22570000	22561089-22561108,22564764-22564783,22566451-22566470,22568823-22568842			4	-0.2573	0.826	3872	22920
chr16	22560000	22570000	22560000-22570000			4	-0.2573	0.826	3872	22921
chr16	22830000	22840000	22832899-22832918	806.0	+	3	-0.3228	0.8037	3873	22922
chr16	22830000	22840000	22835157-22835176	809.0	-	3	-0.3228	0.8037	3873	22923
chr16	22830000	22840000	22837117-22837136	892.0	-	3	-0.3228	0.8037	3873	22924
chr16	22830000	22840000	22832899-22832918,22835157-22835176,22837117-22837136			3	-0.3228	0.8037	3873	22925
chr16	22830000	22840000	22830000-22840000			3	-0.3228	0.8037	3873	22926
chr16	23150000	23160000	23151570-23151589	828.0	+	6	-0.24	0.552	3874	22927
chr16	23150000	23160000	23154509-23154528	801.0	+	6	-0.24	0.552	3874	22928
chr16	23150000	23160000	23154889-23154908	822.0	-	6	-0.24	0.552	3874	22929
chr16	23150000	23160000	23155726-23155745	806.0	-	6	-0.24	0.552	3874	22930
chr16	23150000	23160000	23157002-23157021	807.0	-	6	-0.24	0.552	3874	22931
chr16	23150000	23160000	23157462-23157481	853.0	-	6	-0.24	0.552	3874	22932
chr16	23150000	23160000	23151570-23151589,23154509-23154528,23154889-23154908,23155726-23155745,23157002-23157021,23157462-23157481			6	-0.24	0.552	3874	22933
chr16	23150000	23160000	23150000-23160000			6	-0.24	0.552	3874	22934
chr16	23420000	23430000	23423431-23423450	885.0	+	4	-0.321	0.687	3875	22935
chr16	23420000	23430000	23426163-23426182	809.0	+	4	-0.321	0.687	3875	22936
chr16	23420000	23430000	23427898-23427917	865.0	-	4	-0.321	0.687	3875	22937
chr16	23420000	23430000	23428878-23428897	800.0	+	4	-0.321	0.687	3875	22938
chr16	23420000	23430000	23423431-23423450,23426163-23426182,23427898-23427917,23428878-23428897			4	-0.321	0.687	3875	22939
chr16	23420000	23430000	23420000-23430000			4	-0.321	0.687	3875	22940
chr16	23970000	23980000	23971184-23971203	818.0	-	4	-1.311	2.023	3876	22941
chr16	23970000	23980000	23973898-23973917	806.0	-	4	-1.311	2.023	3876	22942
chr16	23970000	23980000	23974847-23974866	812.0	-	4	-1.311	2.023	3876	22943
chr16	23970000	23980000	23976837-23976856	828.0	+	4	-1.311	2.023	3876	22944
chr16	23970000	23980000	23971184-23971203,23973898-23973917,23974847-23974866,23976837-23976856			4	-1.311	2.023	3876	22945
chr16	23970000	23980000	23970000-23980000			4	-1.311	2.023	3876	22946
chr16	24320000	24330000	24320063-24320082	834.0	+	3	-0.2306	0.4438	3877	22947
chr16	24320000	24330000	24321132-24321151	815.0	+	3	-0.2306	0.4438	3877	22948
chr16	24320000	24330000	24325549-24325568	820.0	-	3	-0.2306	0.4438	3877	22949
chr16	24320000	24330000	24320063-24320082,24321132-24321151,24325549-24325568			3	-0.2306	0.4438	3877	22950
chr16	24320000	24330000	24320000-24330000			3	-0.2306	0.4438	3877	22951
chr16	24820000	24830000	24820715-24820734	805.0	-	3	-0.10065	0.252	3878	22952
chr16	24820000	24830000	24822382-24822401	874.0	-	3	-0.10065	0.252	3878	22953
chr16	24820000	24830000	24827277-24827296	812.0	+	3	-0.10065	0.252	3878	22954
chr16	24820000	24830000	24820715-24820734,24822382-24822401,24827277-24827296			3	-0.10065	0.252	3878	22955
chr16	24820000	24830000	24820000-24830000			3	-0.10065	0.252	3878	22956
chr16	25070000	25080000	25073392-25073411	825.0	-	6	-0.5337	0.4897	3879	22957
chr16	25070000	25080000	25073750-25073769	835.0	-	6	-0.5337	0.4897	3879	22958
chr16	25070000	25080000	25076226-25076245	834.0	-	6	-0.5337	0.4897	3879	22959
chr16	25070000	25080000	25077604-25077623	813.0	+	6	-0.5337	0.4897	3879	22960
chr16	25070000	25080000	25078980-25078999	876.0	+	6	-0.5337	0.4897	3879	22961
chr16	25070000	25080000	25079909-25079928	844.0	-	6	-0.5337	0.4897	3879	22962
chr16	25070000	25080000	25073392-25073411,25073750-25073769,25076226-25076245,25077604-25077623,25078980-25078999,25079909-25079928			6	-0.5337	0.4897	3879	22963
chr16	25070000	25080000	25070000-25080000			6	-0.5337	0.4897	3879	22964
chr16	25340000	25350000	25340285-25340304	828.0	-	3	-0.694	1.079	3880	22965
chr16	25340000	25350000	25347990-25348009	816.0	-	3	-0.694	1.079	3880	22966
chr16	25340000	25350000	25349805-25349824	922.0	-	3	-0.694	1.079	3880	22967
chr16	25340000	25350000	25340285-25340304,25347990-25348009,25349805-25349824			3	-0.694	1.079	3880	22968
chr16	25340000	25350000	25340000-25350000			3	-0.694	1.079	3880	22969
chr16	25950000	25960000	25952190-25952209	898.0	-	5	-0.4858	0.741	3881	22970
chr16	25950000	25960000	25952953-25952972	852.0	-	5	-0.4858	0.741	3881	22971
chr16	25950000	25960000	25955596-25955615	864.0	+	5	-0.4858	0.741	3881	22972
chr16	25950000	25960000	25955903-25955922	816.0	-	5	-0.4858	0.741	3881	22973
chr16	25950000	25960000	25956334-25956353	819.0	+	5	-0.4858	0.741	3881	22974
chr16	25950000	25960000	25952190-25952209,25952953-25952972,25955596-25955615,25955903-25955922,25956334-25956353			5	-0.4858	0.741	3881	22975
chr16	25950000	25960000	25950000-25960000			5	-0.4858	0.741	3881	22976
chr16	26220000	26230000	26229985-26230004	804.0	+	1	-0.5957	0.932	3882	22977
chr16	26220000	26230000	26220000-26230000			1	-0.5957	0.932	3882	22978
chr16	26540000	26550000	26540717-26540736	811.0	-	8	-0.3113	0.5356	3883	22979
chr16	26540000	26550000	26542354-26542373	812.0	+	8	-0.3113	0.5356	3883	22980
chr16	26540000	26550000	26543699-26543718	801.0	-	8	-0.3113	0.5356	3883	22981
chr16	26540000	26550000	26544296-26544315	873.0	-	8	-0.3113	0.5356	3883	22982
