out_folder	locus_specification	shuffle_parameter	mutation_method	ctcf_selection_threshold	map_score_threshold	GC_content
data	chr1,132689920,134000640	8	permute_whole_seq	8	5500	0.47468414306640627
data	chr1,132689920,134000640	8	permute_whole_seq	8	6000	0.47468414306640627
data	chr1,132689920,134000640	8	permute_whole_seq	8	6500	0.47468414306640627
data	chr1,132689920,134000640	8	permute_whole_seq	12	5500	0.47468414306640627
data	chr1,132689920,134000640	8	permute_whole_seq	12	6000	0.47468414306640627
data	chr1,132689920,134000640	8	permute_whole_seq	12	6500	0.47468414306640627
data	chr1,132689920,134000640	8	mask_motif	5	5500	0.47468414306640627
data	chr1,132689920,134000640	8	mask_motif	5	6000	0.47468414306640627
data	chr1,132689920,134000640	8	mask_motif	5	6500	0.47468414306640627
data	chr1,132689920,134000640	8	mask_motif	8	5500	0.47468414306640627
data	chr1,132689920,134000640	8	mask_motif	8	6000	0.47468414306640627
data	chr1,132689920,134000640	8	mask_motif	8	6500	0.47468414306640627
data	chr1,132689920,134000640	8	mask_motif	12	5500	0.47468414306640627
data	chr1,132689920,134000640	8	mask_motif	12	6000	0.47468414306640627
data	chr1,132689920,134000640	8	mask_motif	12	6500	0.47468414306640627
data	chr1,132689920,134000640	8	random	5	5500	0.47468414306640627
data	chr1,132689920,134000640	8	random	5	6000	0.47468414306640627
data	chr1,132689920,134000640	8	random	5	6500	0.47468414306640627
data	chr1,132689920,134000640	8	random	8	5500	0.47468414306640627
data	chr1,132689920,134000640	8	random	8	6000	0.47468414306640627
data	chr1,132689920,134000640	8	random	8	6500	0.47468414306640627
data	chr1,132689920,134000640	8	random	12	5500	0.47468414306640627
data	chr1,132689920,134000640	8	random	12	6000	0.47468414306640627
data	chr1,132689920,134000640	8	random	12	6500	0.47468414306640627
data	chr1,132689920,134000640	8	permute_motif	5	5500	0.47468414306640627
data	chr1,132689920,134000640	8	permute_motif	5	6000	0.47468414306640627
data	chr1,132689920,134000640	8	permute_motif	5	6500	0.47468414306640627
data	chr1,132689920,134000640	8	permute_motif	8	5500	0.47468414306640627
data	chr1,132689920,134000640	8	permute_motif	8	6000	0.47468414306640627
data	chr1,132689920,134000640	8	permute_motif	8	6500	0.47468414306640627
data	chr1,132689920,134000640	8	permute_motif	12	5500	0.47468414306640627
data	chr1,132689920,134000640	8	permute_motif	12	6000	0.47468414306640627
data	chr1,132689920,134000640	8	permute_motif	12	6500	0.47468414306640627
data	chr2,164249600,165560320	2	permute_whole_seq	5	5500	0.488787841796875
data	chr2,164249600,165560320	2	permute_whole_seq	5	6000	0.488787841796875
data	chr2,164249600,165560320	2	permute_whole_seq	5	6500	0.488787841796875
data	chr2,164249600,165560320	2	permute_whole_seq	8	5500	0.488787841796875
data	chr2,164249600,165560320	2	permute_whole_seq	8	6000	0.488787841796875
data	chr2,164249600,165560320	2	permute_whole_seq	8	6500	0.488787841796875
data	chr2,164249600,165560320	2	permute_whole_seq	12	5500	0.488787841796875
data	chr2,164249600,165560320	2	permute_whole_seq	12	6000	0.488787841796875
data	chr2,164249600,165560320	2	permute_whole_seq	12	6500	0.488787841796875
data	chr2,164249600,165560320	2	mask_motif	5	5500	0.488787841796875
data	chr2,164249600,165560320	2	mask_motif	5	6000	0.488787841796875
data	chr2,164249600,165560320	2	mask_motif	5	6500	0.488787841796875
data	chr2,164249600,165560320	2	mask_motif	8	5500	0.488787841796875
data	chr2,164249600,165560320	2	mask_motif	8	6000	0.488787841796875
data	chr2,164249600,165560320	2	mask_motif	8	6500	0.488787841796875
data	chr2,164249600,165560320	2	mask_motif	12	5500	0.488787841796875
data	chr2,164249600,165560320	2	mask_motif	12	6000	0.488787841796875
data	chr2,164249600,165560320	2	mask_motif	12	6500	0.488787841796875
data	chr2,164249600,165560320	2	random	5	5500	0.488787841796875
data	chr2,164249600,165560320	2	random	5	6000	0.488787841796875
data	chr2,164249600,165560320	2	random	5	6500	0.488787841796875
data	chr2,164249600,165560320	2	random	8	5500	0.488787841796875
data	chr2,164249600,165560320	2	random	8	6000	0.488787841796875
data	chr2,164249600,165560320	2	random	8	6500	0.488787841796875
data	chr2,164249600,165560320	2	random	12	5500	0.488787841796875
data	chr2,164249600,165560320	2	random	12	6000	0.488787841796875
data	chr2,164249600,165560320	2	random	12	6500	0.488787841796875
data	chr2,164249600,165560320	2	permute_motif	5	5500	0.488787841796875
data	chr2,164249600,165560320	2	permute_motif	5	6000	0.488787841796875
data	chr2,164249600,165560320	2	permute_motif	5	6500	0.488787841796875
data	chr2,164249600,165560320	2	permute_motif	8	5500	0.488787841796875
data	chr2,164249600,165560320	2	permute_motif	8	6000	0.488787841796875
data	chr2,164249600,165560320	2	permute_motif	8	6500	0.488787841796875
data	chr2,164249600,165560320	2	permute_motif	12	5500	0.488787841796875
data	chr2,164249600,165560320	2	permute_motif	12	6000	0.488787841796875
data	chr2,164249600,165560320	2	permute_motif	12	6500	0.488787841796875
data	chr2,164249600,165560320	4	permute_whole_seq	5	5500	0.488787841796875
data	chr2,164249600,165560320	4	permute_whole_seq	5	6000	0.488787841796875
data	chr2,164249600,165560320	4	permute_whole_seq	5	6500	0.488787841796875
data	chr2,164249600,165560320	4	permute_whole_seq	8	5500	0.488787841796875
data	chr2,164249600,165560320	4	permute_whole_seq	8	6000	0.488787841796875
data	chr2,164249600,165560320	4	permute_whole_seq	8	6500	0.488787841796875
data	chr2,164249600,165560320	4	permute_whole_seq	12	5500	0.488787841796875
data	chr2,164249600,165560320	4	permute_whole_seq	12	6000	0.488787841796875
data	chr2,164249600,165560320	4	permute_whole_seq	12	6500	0.488787841796875
data	chr2,164249600,165560320	4	mask_motif	5	5500	0.488787841796875
data	chr2,164249600,165560320	4	mask_motif	5	6000	0.488787841796875
data	chr2,164249600,165560320	4	mask_motif	5	6500	0.488787841796875
data	chr2,164249600,165560320	4	mask_motif	8	5500	0.488787841796875
data	chr2,164249600,165560320	4	mask_motif	8	6000	0.488787841796875
data	chr2,164249600,165560320	4	mask_motif	8	6500	0.488787841796875
data	chr2,164249600,165560320	4	mask_motif	12	5500	0.488787841796875
data	chr2,164249600,165560320	4	mask_motif	12	6000	0.488787841796875
data	chr2,164249600,165560320	4	mask_motif	12	6500	0.488787841796875
data	chr2,164249600,165560320	4	random	5	5500	0.488787841796875
data	chr2,164249600,165560320	4	random	5	6000	0.488787841796875
data	chr2,164249600,165560320	4	random	5	6500	0.488787841796875
data	chr2,164249600,165560320	4	random	8	5500	0.488787841796875
data	chr2,164249600,165560320	4	random	8	6000	0.488787841796875
data	chr2,164249600,165560320	4	random	8	6500	0.488787841796875
data	chr2,164249600,165560320	4	random	12	5500	0.488787841796875
data	chr2,164249600,165560320	4	random	12	6000	0.488787841796875
data	chr2,164249600,165560320	4	random	12	6500	0.488787841796875
data	chr2,164249600,165560320	4	permute_motif	5	5500	0.488787841796875
data	chr2,164249600,165560320	4	permute_motif	5	6000	0.488787841796875
data	chr2,164249600,165560320	4	permute_motif	5	6500	0.488787841796875
data	chr2,164249600,165560320	4	permute_motif	8	5500	0.488787841796875
data	chr2,164249600,165560320	4	permute_motif	8	6000	0.488787841796875
data	chr2,164249600,165560320	4	permute_motif	8	6500	0.488787841796875
data	chr2,164249600,165560320	4	permute_motif	12	5500	0.488787841796875
data	chr2,164249600,165560320	4	permute_motif	12	6000	0.488787841796875
data	chr2,164249600,165560320	4	permute_motif	12	6500	0.488787841796875
data	chr2,164249600,165560320	8	permute_whole_seq	5	5500	0.488787841796875
data	chr2,164249600,165560320	8	permute_whole_seq	5	6000	0.488787841796875
data	chr2,164249600,165560320	8	permute_whole_seq	5	6500	0.488787841796875
data	chr2,164249600,165560320	8	permute_whole_seq	8	5500	0.488787841796875
data	chr2,164249600,165560320	8	permute_whole_seq	8	6000	0.488787841796875
data	chr2,164249600,165560320	8	permute_whole_seq	8	6500	0.488787841796875
data	chr2,164249600,165560320	8	permute_whole_seq	12	5500	0.488787841796875
data	chr2,164249600,165560320	8	permute_whole_seq	12	6000	0.488787841796875
data	chr2,164249600,165560320	8	permute_whole_seq	12	6500	0.488787841796875
data	chr2,164249600,165560320	8	mask_motif	5	5500	0.488787841796875
data	chr2,164249600,165560320	8	mask_motif	5	6000	0.488787841796875
data	chr2,164249600,165560320	8	mask_motif	5	6500	0.488787841796875
data	chr2,164249600,165560320	8	mask_motif	8	5500	0.488787841796875
data	chr2,164249600,165560320	8	mask_motif	8	6000	0.488787841796875
data	chr2,164249600,165560320	8	mask_motif	8	6500	0.488787841796875
data	chr2,164249600,165560320	8	mask_motif	12	5500	0.488787841796875
data	chr2,164249600,165560320	8	mask_motif	12	6000	0.488787841796875
data	chr2,164249600,165560320	8	mask_motif	12	6500	0.488787841796875
data	chr2,164249600,165560320	8	random	5	5500	0.488787841796875
data	chr2,164249600,165560320	8	random	5	6000	0.488787841796875
data	chr2,164249600,165560320	8	random	5	6500	0.488787841796875
data	chr2,164249600,165560320	8	random	8	5500	0.488787841796875
data	chr2,164249600,165560320	8	random	8	6000	0.488787841796875
data	chr2,164249600,165560320	8	random	8	6500	0.488787841796875
data	chr2,164249600,165560320	8	random	12	5500	0.488787841796875
data	chr2,164249600,165560320	8	random	12	6000	0.488787841796875
data	chr2,164249600,165560320	8	random	12	6500	0.488787841796875
data	chr2,164249600,165560320	8	permute_motif	5	5500	0.488787841796875
data	chr2,164249600,165560320	8	permute_motif	5	6000	0.488787841796875
data	chr2,164249600,165560320	8	permute_motif	5	6500	0.488787841796875
data	chr2,164249600,165560320	8	permute_motif	8	5500	0.488787841796875
data	chr2,164249600,165560320	8	permute_motif	8	6000	0.488787841796875
data	chr2,164249600,165560320	8	permute_motif	8	6500	0.488787841796875
data	chr2,164249600,165560320	8	permute_motif	12	5500	0.488787841796875
data	chr2,164249600,165560320	8	permute_motif	12	6000	0.488787841796875
data	chr2,164249600,165560320	8	permute_motif	12	6500	0.488787841796875
data	chr2,61413376,62724096	2	permute_whole_seq	5	5500	0.387738037109375
data	chr2,61413376,62724096	2	permute_whole_seq	5	6000	0.387738037109375
data	chr2,61413376,62724096	2	permute_whole_seq	5	6500	0.387738037109375
data	chr2,61413376,62724096	2	permute_whole_seq	8	5500	0.387738037109375
data	chr2,61413376,62724096	2	permute_whole_seq	8	6000	0.387738037109375
data	chr2,61413376,62724096	2	permute_whole_seq	8	6500	0.387738037109375
data	chr2,61413376,62724096	2	permute_whole_seq	12	5500	0.387738037109375
data	chr2,61413376,62724096	2	permute_whole_seq	12	6000	0.387738037109375
data	chr2,61413376,62724096	2	permute_whole_seq	12	6500	0.387738037109375
data	chr2,61413376,62724096	2	mask_motif	5	5500	0.387738037109375
data	chr2,61413376,62724096	2	mask_motif	5	6000	0.387738037109375
data	chr2,61413376,62724096	2	mask_motif	5	6500	0.387738037109375
data	chr2,61413376,62724096	2	mask_motif	8	5500	0.387738037109375
data	chr2,61413376,62724096	2	mask_motif	8	6000	0.387738037109375
data	chr2,61413376,62724096	2	mask_motif	8	6500	0.387738037109375
data	chr2,61413376,62724096	2	mask_motif	12	5500	0.387738037109375
data	chr2,61413376,62724096	2	mask_motif	12	6000	0.387738037109375
data	chr2,61413376,62724096	2	mask_motif	12	6500	0.387738037109375
data	chr2,61413376,62724096	2	random	5	5500	0.387738037109375
data	chr2,61413376,62724096	2	random	5	6000	0.387738037109375
data	chr2,61413376,62724096	2	random	5	6500	0.387738037109375
data	chr2,61413376,62724096	2	random	8	5500	0.387738037109375
data	chr2,61413376,62724096	2	random	8	6000	0.387738037109375
data	chr2,61413376,62724096	2	random	8	6500	0.387738037109375
data	chr2,61413376,62724096	2	random	12	5500	0.387738037109375
data	chr2,61413376,62724096	2	random	12	6000	0.387738037109375
data	chr2,61413376,62724096	2	random	12	6500	0.387738037109375
data	chr2,61413376,62724096	2	permute_motif	5	5500	0.387738037109375
data	chr2,61413376,62724096	2	permute_motif	5	6000	0.387738037109375
data	chr2,61413376,62724096	2	permute_motif	5	6500	0.387738037109375
data	chr2,61413376,62724096	2	permute_motif	8	5500	0.387738037109375
data	chr2,61413376,62724096	2	permute_motif	8	6000	0.387738037109375
data	chr2,61413376,62724096	2	permute_motif	8	6500	0.387738037109375
data	chr2,61413376,62724096	2	permute_motif	12	5500	0.387738037109375
data	chr2,61413376,62724096	2	permute_motif	12	6000	0.387738037109375
data	chr2,61413376,62724096	2	permute_motif	12	6500	0.387738037109375
data	chr2,61413376,62724096	4	permute_whole_seq	5	5500	0.387738037109375
data	chr2,61413376,62724096	4	permute_whole_seq	5	6000	0.387738037109375
data	chr2,61413376,62724096	4	permute_whole_seq	5	6500	0.387738037109375
data	chr2,61413376,62724096	4	permute_whole_seq	8	5500	0.387738037109375
data	chr2,61413376,62724096	4	permute_whole_seq	8	6000	0.387738037109375
data	chr2,61413376,62724096	4	permute_whole_seq	8	6500	0.387738037109375
data	chr2,61413376,62724096	4	permute_whole_seq	12	5500	0.387738037109375
data	chr2,61413376,62724096	4	permute_whole_seq	12	6000	0.387738037109375
data	chr2,61413376,62724096	4	permute_whole_seq	12	6500	0.387738037109375
data	chr2,61413376,62724096	4	mask_motif	5	5500	0.387738037109375
data	chr2,61413376,62724096	4	mask_motif	5	6000	0.387738037109375
data	chr2,61413376,62724096	4	mask_motif	5	6500	0.387738037109375
data	chr2,61413376,62724096	4	mask_motif	8	5500	0.387738037109375
data	chr2,61413376,62724096	4	mask_motif	8	6000	0.387738037109375
data	chr2,61413376,62724096	4	mask_motif	8	6500	0.387738037109375
data	chr2,61413376,62724096	4	mask_motif	12	5500	0.387738037109375
data	chr2,61413376,62724096	4	mask_motif	12	6000	0.387738037109375
data	chr2,61413376,62724096	4	mask_motif	12	6500	0.387738037109375
data	chr2,61413376,62724096	4	random	5	5500	0.387738037109375
data	chr2,61413376,62724096	4	random	5	6000	0.387738037109375
data	chr2,61413376,62724096	4	random	5	6500	0.387738037109375
data	chr2,61413376,62724096	4	random	8	5500	0.387738037109375
data	chr2,61413376,62724096	4	random	8	6000	0.387738037109375
data	chr2,61413376,62724096	4	random	8	6500	0.387738037109375
data	chr2,61413376,62724096	4	random	12	5500	0.387738037109375
data	chr2,61413376,62724096	4	random	12	6000	0.387738037109375
data	chr2,61413376,62724096	4	random	12	6500	0.387738037109375
data	chr2,61413376,62724096	4	permute_motif	5	5500	0.387738037109375
data	chr2,61413376,62724096	4	permute_motif	5	6000	0.387738037109375
data	chr2,61413376,62724096	4	permute_motif	5	6500	0.387738037109375
data	chr2,61413376,62724096	4	permute_motif	8	5500	0.387738037109375
data	chr2,61413376,62724096	4	permute_motif	8	6000	0.387738037109375
data	chr2,61413376,62724096	4	permute_motif	8	6500	0.387738037109375
data	chr2,61413376,62724096	4	permute_motif	12	5500	0.387738037109375
data	chr2,61413376,62724096	4	permute_motif	12	6000	0.387738037109375
data	chr2,61413376,62724096	4	permute_motif	12	6500	0.387738037109375
data	chr2,61413376,62724096	8	permute_whole_seq	5	5500	0.387738037109375
data	chr2,61413376,62724096	8	permute_whole_seq	5	6000	0.387738037109375
data	chr2,61413376,62724096	8	permute_whole_seq	5	6500	0.387738037109375
data	chr2,61413376,62724096	8	permute_whole_seq	8	5500	0.387738037109375
data	chr2,61413376,62724096	8	permute_whole_seq	8	6000	0.387738037109375
data	chr2,61413376,62724096	8	permute_whole_seq	8	6500	0.387738037109375
data	chr2,61413376,62724096	8	permute_whole_seq	12	5500	0.387738037109375
data	chr2,61413376,62724096	8	permute_whole_seq	12	6000	0.387738037109375
data	chr2,61413376,62724096	8	permute_whole_seq	12	6500	0.387738037109375
data	chr2,61413376,62724096	8	mask_motif	5	5500	0.387738037109375
data	chr2,61413376,62724096	8	mask_motif	5	6000	0.387738037109375
data	chr2,61413376,62724096	8	mask_motif	5	6500	0.387738037109375
data	chr2,61413376,62724096	8	mask_motif	8	5500	0.387738037109375
data	chr2,61413376,62724096	8	mask_motif	8	6000	0.387738037109375
data	chr2,61413376,62724096	8	mask_motif	8	6500	0.387738037109375
data	chr2,61413376,62724096	8	mask_motif	12	5500	0.387738037109375
data	chr2,61413376,62724096	8	mask_motif	12	6000	0.387738037109375
data	chr2,61413376,62724096	8	mask_motif	12	6500	0.387738037109375
data	chr2,61413376,62724096	8	random	5	5500	0.387738037109375
data	chr2,61413376,62724096	8	random	5	6000	0.387738037109375
data	chr2,61413376,62724096	8	random	5	6500	0.387738037109375
data	chr2,61413376,62724096	8	random	8	5500	0.387738037109375
data	chr2,61413376,62724096	8	random	8	6000	0.387738037109375
data	chr2,61413376,62724096	8	random	8	6500	0.387738037109375
data	chr2,61413376,62724096	8	random	12	5500	0.387738037109375
data	chr2,61413376,62724096	8	random	12	6000	0.387738037109375
data	chr2,61413376,62724096	8	random	12	6500	0.387738037109375
data	chr2,61413376,62724096	8	permute_motif	5	5500	0.387738037109375
data	chr2,61413376,62724096	8	permute_motif	5	6000	0.387738037109375
data	chr2,61413376,62724096	8	permute_motif	5	6500	0.387738037109375
data	chr2,61413376,62724096	8	permute_motif	8	5500	0.387738037109375
data	chr2,61413376,62724096	8	permute_motif	8	6000	0.387738037109375
data	chr2,61413376,62724096	8	permute_motif	8	6500	0.387738037109375
data	chr2,61413376,62724096	8	permute_motif	12	5500	0.387738037109375
data	chr2,61413376,62724096	8	permute_motif	12	6000	0.387738037109375
data	chr2,61413376,62724096	8	permute_motif	12	6500	0.387738037109375
data	chr1,55201792,56512512	2	permute_whole_seq	5	5500	0.3970123291015625
data	chr1,55201792,56512512	2	permute_whole_seq	5	6000	0.3970123291015625
data	chr1,55201792,56512512	2	permute_whole_seq	5	6500	0.3970123291015625
data	chr1,55201792,56512512	2	permute_whole_seq	8	5500	0.3970123291015625
data	chr1,55201792,56512512	2	permute_whole_seq	8	6000	0.3970123291015625
data	chr1,55201792,56512512	2	permute_whole_seq	8	6500	0.3970123291015625
data	chr1,55201792,56512512	2	permute_whole_seq	12	5500	0.3970123291015625
data	chr1,55201792,56512512	2	permute_whole_seq	12	6000	0.3970123291015625
data	chr1,55201792,56512512	2	permute_whole_seq	12	6500	0.3970123291015625
data	chr1,55201792,56512512	2	mask_motif	5	5500	0.3970123291015625
data	chr1,55201792,56512512	2	mask_motif	5	6000	0.3970123291015625
data	chr1,55201792,56512512	2	mask_motif	5	6500	0.3970123291015625
data	chr1,55201792,56512512	2	mask_motif	8	5500	0.3970123291015625
data	chr1,55201792,56512512	2	mask_motif	8	6000	0.3970123291015625
data	chr1,55201792,56512512	2	mask_motif	8	6500	0.3970123291015625
data	chr1,55201792,56512512	2	mask_motif	12	5500	0.3970123291015625
data	chr1,55201792,56512512	2	mask_motif	12	6000	0.3970123291015625
data	chr1,55201792,56512512	2	mask_motif	12	6500	0.3970123291015625
data	chr1,55201792,56512512	2	random	5	5500	0.3970123291015625
data	chr1,55201792,56512512	2	random	5	6000	0.3970123291015625
data	chr1,55201792,56512512	2	random	5	6500	0.3970123291015625
data	chr1,55201792,56512512	2	random	8	5500	0.3970123291015625
data	chr1,55201792,56512512	2	random	8	6000	0.3970123291015625
data	chr1,55201792,56512512	2	random	8	6500	0.3970123291015625
data	chr1,55201792,56512512	2	random	12	5500	0.3970123291015625
data	chr1,55201792,56512512	2	random	12	6000	0.3970123291015625
data	chr1,55201792,56512512	2	random	12	6500	0.3970123291015625
data	chr1,55201792,56512512	2	permute_motif	5	5500	0.3970123291015625
data	chr1,55201792,56512512	2	permute_motif	5	6000	0.3970123291015625
data	chr1,55201792,56512512	2	permute_motif	5	6500	0.3970123291015625
data	chr1,55201792,56512512	2	permute_motif	8	5500	0.3970123291015625
data	chr1,55201792,56512512	2	permute_motif	8	6000	0.3970123291015625
data	chr1,55201792,56512512	2	permute_motif	8	6500	0.3970123291015625
data	chr1,55201792,56512512	2	permute_motif	12	5500	0.3970123291015625
data	chr1,55201792,56512512	2	permute_motif	12	6000	0.3970123291015625
data	chr1,55201792,56512512	2	permute_motif	12	6500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_whole_seq	5	5500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_whole_seq	5	6000	0.3970123291015625
data	chr1,55201792,56512512	4	permute_whole_seq	5	6500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_whole_seq	8	5500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_whole_seq	8	6000	0.3970123291015625
data	chr1,55201792,56512512	4	permute_whole_seq	8	6500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_whole_seq	12	5500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_whole_seq	12	6000	0.3970123291015625
data	chr1,55201792,56512512	4	permute_whole_seq	12	6500	0.3970123291015625
data	chr1,55201792,56512512	4	mask_motif	5	5500	0.3970123291015625
data	chr1,55201792,56512512	4	mask_motif	5	6000	0.3970123291015625
data	chr1,55201792,56512512	4	mask_motif	5	6500	0.3970123291015625
data	chr1,55201792,56512512	4	mask_motif	8	5500	0.3970123291015625
data	chr1,55201792,56512512	4	mask_motif	8	6000	0.3970123291015625
data	chr1,55201792,56512512	4	mask_motif	8	6500	0.3970123291015625
data	chr1,55201792,56512512	4	mask_motif	12	5500	0.3970123291015625
data	chr1,55201792,56512512	4	mask_motif	12	6000	0.3970123291015625
data	chr1,55201792,56512512	4	mask_motif	12	6500	0.3970123291015625
data	chr1,55201792,56512512	4	random	5	5500	0.3970123291015625
data	chr1,55201792,56512512	4	random	5	6000	0.3970123291015625
data	chr1,55201792,56512512	4	random	5	6500	0.3970123291015625
data	chr1,55201792,56512512	4	random	8	5500	0.3970123291015625
data	chr1,55201792,56512512	4	random	8	6000	0.3970123291015625
data	chr1,55201792,56512512	4	random	8	6500	0.3970123291015625
data	chr1,55201792,56512512	4	random	12	5500	0.3970123291015625
data	chr1,55201792,56512512	4	random	12	6000	0.3970123291015625
data	chr1,55201792,56512512	4	random	12	6500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_motif	5	5500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_motif	5	6000	0.3970123291015625
data	chr1,55201792,56512512	4	permute_motif	5	6500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_motif	8	5500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_motif	8	6000	0.3970123291015625
data	chr1,55201792,56512512	4	permute_motif	8	6500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_motif	12	5500	0.3970123291015625
data	chr1,55201792,56512512	4	permute_motif	12	6000	0.3970123291015625
data	chr1,55201792,56512512	4	permute_motif	12	6500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_whole_seq	5	5500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_whole_seq	5	6000	0.3970123291015625
data	chr1,55201792,56512512	8	permute_whole_seq	5	6500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_whole_seq	8	5500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_whole_seq	8	6000	0.3970123291015625
data	chr1,55201792,56512512	8	permute_whole_seq	8	6500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_whole_seq	12	5500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_whole_seq	12	6000	0.3970123291015625
data	chr1,55201792,56512512	8	permute_whole_seq	12	6500	0.3970123291015625
data	chr1,55201792,56512512	8	mask_motif	5	5500	0.3970123291015625
data	chr1,55201792,56512512	8	mask_motif	5	6000	0.3970123291015625
data	chr1,55201792,56512512	8	mask_motif	5	6500	0.3970123291015625
data	chr1,55201792,56512512	8	mask_motif	8	5500	0.3970123291015625
data	chr1,55201792,56512512	8	mask_motif	8	6000	0.3970123291015625
data	chr1,55201792,56512512	8	mask_motif	8	6500	0.3970123291015625
data	chr1,55201792,56512512	8	mask_motif	12	5500	0.3970123291015625
data	chr1,55201792,56512512	8	mask_motif	12	6000	0.3970123291015625
data	chr1,55201792,56512512	8	mask_motif	12	6500	0.3970123291015625
data	chr1,55201792,56512512	8	random	5	5500	0.3970123291015625
data	chr1,55201792,56512512	8	random	5	6000	0.3970123291015625
data	chr1,55201792,56512512	8	random	5	6500	0.3970123291015625
data	chr1,55201792,56512512	8	random	8	5500	0.3970123291015625
data	chr1,55201792,56512512	8	random	8	6000	0.3970123291015625
data	chr1,55201792,56512512	8	random	8	6500	0.3970123291015625
data	chr1,55201792,56512512	8	random	12	5500	0.3970123291015625
data	chr1,55201792,56512512	8	random	12	6000	0.3970123291015625
data	chr1,55201792,56512512	8	random	12	6500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_motif	5	5500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_motif	5	6000	0.3970123291015625
data	chr1,55201792,56512512	8	permute_motif	5	6500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_motif	8	5500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_motif	8	6000	0.3970123291015625
data	chr1,55201792,56512512	8	permute_motif	8	6500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_motif	12	5500	0.3970123291015625
data	chr1,55201792,56512512	8	permute_motif	12	6000	0.3970123291015625
data	chr1,55201792,56512512	8	permute_motif	12	6500	0.3970123291015625
data	chr1,76759040,78069760	2	permute_whole_seq	5	5500	0.40875778198242185
data	chr1,76759040,78069760	2	permute_whole_seq	5	6000	0.40875778198242185
data	chr1,76759040,78069760	2	permute_whole_seq	5	6500	0.40875778198242185
data	chr1,76759040,78069760	2	permute_whole_seq	8	5500	0.40875778198242185
data	chr1,76759040,78069760	2	permute_whole_seq	8	6000	0.40875778198242185
data	chr1,76759040,78069760	2	permute_whole_seq	8	6500	0.40875778198242185
data	chr1,76759040,78069760	2	permute_whole_seq	12	5500	0.40875778198242185
data	chr1,76759040,78069760	2	permute_whole_seq	12	6000	0.40875778198242185
data	chr1,76759040,78069760	2	permute_whole_seq	12	6500	0.40875778198242185
data	chr1,76759040,78069760	2	mask_motif	5	5500	0.40875778198242185
data	chr1,76759040,78069760	2	mask_motif	5	6000	0.40875778198242185
data	chr1,76759040,78069760	2	mask_motif	5	6500	0.40875778198242185
data	chr1,76759040,78069760	2	mask_motif	8	5500	0.40875778198242185
data	chr1,76759040,78069760	2	mask_motif	8	6000	0.40875778198242185
data	chr1,76759040,78069760	2	mask_motif	8	6500	0.40875778198242185
data	chr1,76759040,78069760	2	mask_motif	12	5500	0.40875778198242185
data	chr1,76759040,78069760	2	mask_motif	12	6000	0.40875778198242185
data	chr1,76759040,78069760	2	mask_motif	12	6500	0.40875778198242185
data	chr1,76759040,78069760	2	random	5	5500	0.40875778198242185
data	chr1,76759040,78069760	2	random	5	6000	0.40875778198242185
data	chr1,76759040,78069760	2	random	5	6500	0.40875778198242185
data	chr1,76759040,78069760	2	random	8	5500	0.40875778198242185
data	chr1,76759040,78069760	2	random	8	6000	0.40875778198242185
data	chr1,76759040,78069760	2	random	8	6500	0.40875778198242185
data	chr1,76759040,78069760	2	random	12	5500	0.40875778198242185
data	chr1,76759040,78069760	2	random	12	6000	0.40875778198242185
data	chr1,76759040,78069760	2	random	12	6500	0.40875778198242185
data	chr1,76759040,78069760	2	permute_motif	5	5500	0.40875778198242185
data	chr1,76759040,78069760	2	permute_motif	5	6000	0.40875778198242185
data	chr1,76759040,78069760	2	permute_motif	5	6500	0.40875778198242185
data	chr1,76759040,78069760	2	permute_motif	8	5500	0.40875778198242185
data	chr1,76759040,78069760	2	permute_motif	8	6000	0.40875778198242185
data	chr1,76759040,78069760	2	permute_motif	8	6500	0.40875778198242185
data	chr1,76759040,78069760	2	permute_motif	12	5500	0.40875778198242185
data	chr1,76759040,78069760	2	permute_motif	12	6000	0.40875778198242185
data	chr1,76759040,78069760	2	permute_motif	12	6500	0.40875778198242185
data	chr1,76759040,78069760	4	permute_whole_seq	5	5500	0.40875778198242185
data	chr1,76759040,78069760	4	permute_whole_seq	5	6000	0.40875778198242185
data	chr1,76759040,78069760	4	permute_whole_seq	5	6500	0.40875778198242185
