out_folder	ctcf_locus_specification	gene_locus_specification	ctcf_flank_bp	gene_flank_bp	background_seqs	spacer_bp	locus_orientation	ctcf_strand	ctcf_genomic_score	gene_strand	gene_id	insert_strand	insert_loci	insert_flank_bp
data	chr18,75757614,75757633	chr2,3502758,3512758	30	0	2	30	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$0
data	chr18,75757614,75757633	chr2,3502758,3512758	30	0	2	30	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$0
data	chr18,75757614,75757633	chr2,3502758,3512758	30	0	2	30	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$0
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	0	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	0	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	0	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	0	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	10	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	10	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	10	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	10	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	20	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	20	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	20	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	20	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	30	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	30	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	30	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	100	2	30	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$100
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	0	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	0	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	0	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	0	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	10	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	10	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	10	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	10	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	20	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	20	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	20	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	20	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	30	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	30	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	30	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	30	200	2	30	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	30$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	0	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	0	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	0	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	0	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	10	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	10	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	10	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	10	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	20	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	20	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	20	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	20	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	30	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	30	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	30	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	0	2	30	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$0
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	0	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	0	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	0	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	0	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	10	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	10	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	10	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	10	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	20	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	20	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	20	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	20	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	30	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	30	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	30	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	100	2	30	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$100
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	0	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	0	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	0	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	0	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	10	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	10	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	10	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	10	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	20	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	20	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	20	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	20	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	30	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	30	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	30	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	35	200	2	30	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	35$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	0	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	0	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	0	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	0	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	10	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	10	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	10	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	10	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	20	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	20	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	20	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	20	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	30	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	30	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	30	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	0	2	30	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$0
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	0	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	0	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	0	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	0	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	10	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	10	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	10	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	10	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	20	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	20	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	20	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	20	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	30	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	30	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	30	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	100	2	30	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$100
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	0	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	0	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	0	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	0	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	10	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	10	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	10	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	10	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	20	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	20	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	20	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	20	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	30	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	30	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	30	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	40	200	2	30	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	40$200
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	0	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	0	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	0	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	0	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	10	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	10	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	10	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	10	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	20	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	20	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	20	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	20	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	30	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	30	<<	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	30	<>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	0	2	30	><	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$0
data	chr18,75757614,75757633	chr2,3502758,3512758	45	100	2	0	>>	+	0.5947265625	-	ENSMUSG00000051396.15	+$-	chr18,75757614,75757633$chr2,3502758,3512758	45$100
