background_seqs	enhancer_offset	ctcf_offset_2	ctcf_offset_1	enhancer_flank_bp	ctcf_flank_bp_2	ctcf_flank_bp_1	enhancer_locus_specification	ctcf_locus_specification_2	ctcf_locus_specification_1	locus_orientation	gene_locus_specification	gene_flank_bp	gene_offset	gene_symbol	promoter_num_of_motifs	insert_loci	insert_flank_bp	insert_offsets
0				0	0	0				>	chr18,54990167,55010167,-	0	50000	ENSMUSG00000052713.9	5	None$None$chr18,54990167,55010167,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,56380336,56400336,+	0	50000	ENSMUSG00000001700.10	10	None$None$chr18,56380336,56400336,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,56526850,56546850,-	0	50000	ENSMUSG00000053644.13	12	None$None$chr18,56526850,56546850,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,56542442,56562442,+	0	50000	ENSMUSG00000008301.11	9	None$None$chr18,56542442,56562442,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,56687812,56707812,+	0	50000	ENSMUSG00000024590.8	13	None$None$chr18,56687812,56707812,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,56925549,56945549,-	0	50000	ENSMUSG00000032656.14	9	None$None$chr18,56925549,56945549,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,56975369,56995369,-	0	50000	ENSMUSG00000024592.15	10	None$None$chr18,56975369,56995369,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,57119887,57139887,-	0	50000	ENSMUSG00000118177.1	9	None$None$chr18,57119887,57139887,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,57334740,57354740,+	0	50000	ENSMUSG00000024594.9	6	None$None$chr18,57334740,57354740,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,57385414,57405414,+	0	50000	ENSMUSG00000117864.1	8	None$None$chr18,57385414,57405414,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,57858677,57878677,+	0	50000	ENSMUSG00000024597.11	4	None$None$chr18,57858677,57878677,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,58210488,58230488,-	0	50000	ENSMUSG00000024598.9	7	None$None$chr18,58210488,58230488,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,58639465,58659465,+	0	50000	ENSMUSG00000024601.9	2	None$None$chr18,58639465,58659465,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,58816666,58836666,+	0	50000	ENSMUSG00000053441.5	2	None$None$chr18,58816666,58836666,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,59042247,59062247,+	0	50000	ENSMUSG00000050875.11	2	None$None$chr18,59042247,59062247,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,59774472,59794472,-	0	50000	ENSMUSG00000118327.1	5	None$None$chr18,59774472,59794472,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,60406291,60426291,+	0	50000	ENSMUSG00000073554.3	7	None$None$chr18,60406291,60426291,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,60501988,60521988,-	0	50000	ENSMUSG00000038059.7	5	None$None$chr18,60501988,60521988,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,60506184,60526184,+	0	50000	ENSMUSG00000024603.8	5	None$None$chr18,60506184,60526184,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,60540735,60560735,+	0	50000	ENSMUSG00000024604.7	8	None$None$chr18,60540735,60560735,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,60591789,60611789,-	0	50000	ENSMUSG00000049173.8	13	None$None$chr18,60591789,60611789,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,60624337,60644337,-	0	50000	ENSMUSG00000043079.17	14	None$None$chr18,60624337,60644337,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,60727564,60747564,-	0	50000	ENSMUSG00000054008.9	15	None$None$chr18,60727564,60747564,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,60727097,60747097,+	0	50000	ENSMUSG00000024608.11	15	None$None$chr18,60727097,60747097,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,60783847,60803847,+	0	50000	ENSMUSG00000024610.15	16	None$None$chr18,60783847,60803847,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,60848930,60868930,-	0	50000	ENSMUSG00000024613.16	7	None$None$chr18,60848930,60868930,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,60905617,60925617,+	0	50000	ENSMUSG00000024617.16	13	None$None$chr18,60905617,60925617,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61014223,61034223,-	0	50000	ENSMUSG00000052026.8	10	None$None$chr18,61014223,61034223,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61036200,61056200,-	0	50000	ENSMUSG00000024619.8	15	None$None$chr18,61036200,61056200,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61025149,61045149,+	0	50000	ENSMUSG00000024620.11	14	None$None$chr18,61025149,61045149,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61177051,61197051,-	0	50000	ENSMUSG00000024622.8	7	None$None$chr18,61177051,61197051,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61138614,61158614,-	0	50000	ENSMUSG00000089125.1	5	None$None$chr18,61138614,61158614,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61211613,61231613,-	0	50000	ENSMUSG00000034320.14	3	None$None$chr18,61211613,61231613,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61259973,61279973,-	0	50000	ENSMUSG00000091957.3	13	None$None$chr18,61259973,61279973,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61400432,61420432,-	0	50000	ENSMUSG00000033871.14	3	None$None$chr18,61400432,61420432,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61536595,61556595,-	0	50000	ENSMUSG00000045094.8	9	None$None$chr18,61536595,61556595,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61535273,61555273,+	0	50000	ENSMUSG00000024576.14	9	None$None$chr18,61535273,61555273,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61619541,61639541,+	0	50000	ENSMUSG00000098098.7	12	None$None$chr18,61619541,61639541,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61664886,61684886,+	0	50000	ENSMUSG00000024578.3	10	None$None$chr18,61664886,61684886,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61707636,61727636,-	0	50000	ENSMUSG00000024579.7	11	None$None$chr18,61707636,61727636,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61726324,61746324,-	0	50000	ENSMUSG00000024580.8	12	None$None$chr18,61726324,61746324,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61706389,61726389,+	0	50000	ENSMUSG00000098702.1	10	None$None$chr18,61706389,61726389,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61786612,61806612,-	0	50000	ENSMUSG00000033032.15	11	None$None$chr18,61786612,61806612,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,61933074,61953074,+	0	50000	ENSMUSG00000045629.8	16	None$None$chr18,61933074,61953074,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,62179960,62199960,-	0	50000	ENSMUSG00000045730.4	8	None$None$chr18,62179960,62199960,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,62548696,62568696,-	0	50000	ENSMUSG00000042211.7	4	None$None$chr18,62548696,62568696,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,62902230,62922230,+	0	50000	ENSMUSG00000071847.13	8	None$None$chr18,62902230,62922230,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,62957830,62977830,+	0	50000	ENSMUSG00000024581.13	9	None$None$chr18,62957830,62977830,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,63545136,63565136,-	0	50000	ENSMUSG00000117875.1	3	None$None$chr18,63545136,63565136,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,63692438,63712438,-	0	50000	ENSMUSG00000024583.3	12	None$None$chr18,63692438,63712438,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,63688684,63708684,+	0	50000	ENSMUSG00000040560.10	7	None$None$chr18,63688684,63708684,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,63899032,63919032,-	0	50000	ENSMUSG00000118258.1	6	None$None$chr18,63899032,63919032,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,64081421,64101421,-	0	50000	ENSMUSG00000117673.1	10	None$None$chr18,64081421,64101421,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,64268134,64288134,+	0	50000	ENSMUSG00000118264.1	3	None$None$chr18,64268134,64288134,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,64320019,64340019,+	0	50000	ENSMUSG00000045991.19	7	None$None$chr18,64320019,64340019,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,64449690,64469690,-	0	50000	ENSMUSG00000060096.5	5	None$None$chr18,64449690,64469690,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,64489051,64509051,-	0	50000	ENSMUSG00000024588.9	15	None$None$chr18,64489051,64509051,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,64516653,64536653,-	0	50000	ENSMUSG00000024587.10	13	None$None$chr18,64516653,64536653,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,64612441,64632441,-	0	50000	ENSMUSG00000118133.1	7	None$None$chr18,64612441,64632441,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,64867704,64887704,+	0	50000	ENSMUSG00000024589.18	12	None$None$chr18,64867704,64887704,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,65410937,65430937,+	0	50000	ENSMUSG00000032688.9	7	None$None$chr18,65410937,65430937,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,65580745,65600745,-	0	50000	ENSMUSG00000117992.1	11	None$None$chr18,65580745,65600745,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,65559911,65579911,+	0	50000	ENSMUSG00000042439.13	4	None$None$chr18,65559911,65579911,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,65624927,65644927,-	0	50000	ENSMUSG00000118234.1	9	None$None$chr18,65624927,65644927,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,65614792,65634792,+	0	50000	ENSMUSG00000117775.1	8	None$None$chr18,65614792,65634792,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,65678267,65698267,+	0	50000	ENSMUSG00000046610.15	13	None$None$chr18,65678267,65698267,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,65780514,65800514,+	0	50000	ENSMUSG00000024516.13	8	None$None$chr18,65780514,65800514,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,65939070,65959070,-	0	50000	ENSMUSG00000024518.4	9	None$None$chr18,65939070,65959070,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,66002640,66022640,-	0	50000	ENSMUSG00000041891.16	14	None$None$chr18,66002640,66022640,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,66291447,66311447,-	0	50000	ENSMUSG00000046318.16	8	None$None$chr18,66291447,66311447,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,66438532,66458532,+	0	50000	ENSMUSG00000024521.8	6	None$None$chr18,66438532,66458532,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,66949962,66969962,-	0	50000	ENSMUSG00000118216.1	7	None$None$chr18,66949962,66969962,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67068215,67088215,+	0	50000	ENSMUSG00000024524.17	7	None$None$chr18,67068215,67088215,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67185365,67205365,+	0	50000	ENSMUSG00000109901.2	10	None$None$chr18,67185365,67205365,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67245831,67265831,-	0	50000	ENSMUSG00000062526.4	11	None$None$chr18,67245831,67265831,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67269185,67289185,+	0	50000	ENSMUSG00000024525.7	20	None$None$chr18,67269185,67289185,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67323603,67343603,+	0	50000	ENSMUSG00000024526.9	17	None$None$chr18,67323603,67343603,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67370716,67390716,+	0	50000	ENSMUSG00000001473.7	11	None$None$chr18,67370716,67390716,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67449173,67469173,-	0	50000	ENSMUSG00000024527.10	6	None$None$chr18,67449173,67469173,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67444865,67464865,+	0	50000	ENSMUSG00000024530.8	5	None$None$chr18,67444865,67464865,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67552722,67572722,-	0	50000	ENSMUSG00000024533.17	10	None$None$chr18,67552722,67572722,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67641337,67661337,-	0	50000	ENSMUSG00000073542.3	9	None$None$chr18,67641337,67661337,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67621598,67641598,+	0	50000	ENSMUSG00000024537.5	9	None$None$chr18,67621598,67641598,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67724574,67744574,-	0	50000	ENSMUSG00000024539.17	15	None$None$chr18,67724574,67744574,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67799972,67819972,-	0	50000	ENSMUSG00000118134.1	8	None$None$chr18,67799972,67819972,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67774858,67794858,-	0	50000	ENSMUSG00000097835.1	16	None$None$chr18,67774858,67794858,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67754875,67774875,+	0	50000	ENSMUSG00000079614.4	7	None$None$chr18,67754875,67774875,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67780106,67800106,+	0	50000	ENSMUSG00000024542.9	16	None$None$chr18,67780106,67800106,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,67913256,67933256,+	0	50000	ENSMUSG00000024544.9	13	None$None$chr18,67913256,67933256,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,68300334,68320334,-	0	50000	ENSMUSG00000038121.6	2	None$None$chr18,68300334,68320334,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,68280354,68300354,+	0	50000	ENSMUSG00000009535.13	4	None$None$chr18,68280354,68300354,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,68317595,68337595,+	0	50000	ENSMUSG00000007480.4	7	None$None$chr18,68317595,68337595,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,69323355,69343355,+	0	50000	ENSMUSG00000053477.17	4	None$None$chr18,69323355,69343355,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,69905425,69925425,+	0	50000	ENSMUSG00000038903.13	4	None$None$chr18,69905425,69925425,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,70464151,70484151,-	0	50000	ENSMUSG00000044906.6	7	None$None$chr18,70464151,70484151,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,70452453,70472453,+	0	50000	ENSMUSG00000079608.10	7	None$None$chr18,70452453,70472453,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,70530139,70550139,-	0	50000	ENSMUSG00000038425.18	5	None$None$chr18,70530139,70550139,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,70548188,70568188,+	0	50000	ENSMUSG00000024513.16	7	None$None$chr18,70548188,70568188,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,70648038,70668038,-	0	50000	ENSMUSG00000117810.1	5	None$None$chr18,70648038,70668038,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,73553043,73573043,+	0	50000	ENSMUSG00000037253.8	4	None$None$chr18,73553043,73573043,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,73703781,73723781,-	0	50000	ENSMUSG00000024515.13	2	None$None$chr18,73703781,73723781,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,73754480,73774480,-	0	50000	ENSMUSG00000036941.2	15	None$None$chr18,73754480,73774480,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,73815439,73835439,-	0	50000	ENSMUSG00000024556.4	8	None$None$chr18,73815439,73835439,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74064393,74084393,-	0	50000	ENSMUSG00000024558.12	7	None$None$chr18,74064393,74084393,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74207780,74227780,-	0	50000	ENSMUSG00000036223.16	12	None$None$chr18,74207780,74227780,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74196123,74216123,+	0	50000	ENSMUSG00000024560.7	8	None$None$chr18,74196123,74216123,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74247604,74267604,+	0	50000	ENSMUSG00000024561.11	10	None$None$chr18,74247604,74267604,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74420935,74440935,+	0	50000	ENSMUSG00000025885.18	14	None$None$chr18,74420935,74440935,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74759196,74779196,+	0	50000	ENSMUSG00000036880.10	7	None$None$chr18,74759196,74779196,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74961264,74981264,-	0	50000	ENSMUSG00000053846.5	16	None$None$chr18,74961264,74981264,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74981548,75001548,-	0	50000	ENSMUSG00000118384.1	8	None$None$chr18,74981548,75001548,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74978557,74998557,+	0	50000	ENSMUSG00000062328.8	8	None$None$chr18,74978557,74998557,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74981057,75001057,+	0	50000	ENSMUSG00000064871.1	8	None$None$chr18,74981057,75001057,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74981454,75001454,+	0	50000	ENSMUSG00000064647.1	8	None$None$chr18,74981454,75001454,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74981879,75001879,+	0	50000	ENSMUSG00000064844.1	7	None$None$chr18,74981879,75001879,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74985867,75005867,+	0	50000	ENSMUSG00000036299.5	7	None$None$chr18,74985867,75005867,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,74998780,75018780,+	0	50000	ENSMUSG00000035765.10	7	None$None$chr18,74998780,75018780,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,75297318,75317318,-	0	50000	ENSMUSG00000102047.1	12	None$None$chr18,75297318,75317318,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,75367089,75387089,-	0	50000	ENSMUSG00000092569.1	11	None$None$chr18,75367089,75387089,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,75347528,75367528,+	0	50000	ENSMUSG00000025880.11	5	None$None$chr18,75347528,75367528,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,75697555,75717555,-	0	50000	ENSMUSG00000052928.9	11	None$None$chr18,75697555,75717555,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,75494644,75514644,+	0	50000	ENSMUSG00000097712.1	7	None$None$chr18,75494644,75514644,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,75747142,75767142,+	0	50000	ENSMUSG00000118164.1	7	None$None$chr18,75747142,75767142,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,75800177,75820177,+	0	50000	ENSMUSG00000044646.15	9	None$None$chr18,75800177,75820177,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,76221579,76241579,+	0	50000	ENSMUSG00000024563.16	8	None$None$chr18,76221579,76241579,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,76910016,76930016,+	0	50000	ENSMUSG00000090000.2	6	None$None$chr18,76910016,76930016,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,76924091,76944091,+	0	50000	ENSMUSG00000025421.15	11	None$None$chr18,76924091,76944091,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77047309,77067309,-	0	50000	ENSMUSG00000025420.13	6	None$None$chr18,77047309,77067309,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77045207,77065207,+	0	50000	ENSMUSG00000025423.16	6	None$None$chr18,77045207,77065207,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77165838,77185838,+	0	50000	ENSMUSG00000025425.18	11	None$None$chr18,77165838,77185838,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77565137,77585137,-	0	50000	ENSMUSG00000025427.15	6	None$None$chr18,77565137,77585137,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77713934,77733934,-	0	50000	ENSMUSG00000047466.10	16	None$None$chr18,77713934,77733934,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77694209,77714209,+	0	50000	ENSMUSG00000056682.8	12	None$None$chr18,77694209,77714209,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77732740,77752740,-	0	50000	ENSMUSG00000097666.2	17	None$None$chr18,77732740,77752740,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77773887,77793887,-	0	50000	ENSMUSG00000041840.8	11	None$None$chr18,77773887,77793887,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77753728,77773728,+	0	50000	ENSMUSG00000025428.15	15	None$None$chr18,77753728,77773728,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77769913,77789913,+	0	50000	ENSMUSG00000025429.9	17	None$None$chr18,77769913,77789913,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77796391,77816391,-	0	50000	ENSMUSG00000073529.9	18	None$None$chr18,77796391,77816391,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,77918464,77938464,+	0	50000	ENSMUSG00000039840.8	3	None$None$chr18,77918464,77938464,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,79109392,79129392,-	0	50000	ENSMUSG00000024548.11	3	None$None$chr18,79109392,79129392,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,79939005,79959005,+	0	50000	ENSMUSG00000117813.1	6	None$None$chr18,79939005,79959005,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80026889,80046889,+	0	50000	ENSMUSG00000056214.9	6	None$None$chr18,80026889,80046889,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80151483,80171483,-	0	50000	ENSMUSG00000053950.10	14	None$None$chr18,80151483,80171483,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80166238,80186238,+	0	50000	ENSMUSG00000118061.1	11	None$None$chr18,80166238,80186238,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80189071,80209071,-	0	50000	ENSMUSG00000118244.1	13	None$None$chr18,80189071,80209071,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80200659,80220659,-	0	50000	ENSMUSG00000024570.7	9	None$None$chr18,80200659,80220659,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80186764,80206764,+	0	50000	ENSMUSG00000024571.15	13	None$None$chr18,80186764,80206764,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80186794,80206794,+	0	50000	ENSMUSG00000057130.12	13	None$None$chr18,80186794,80206794,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80236834,80256834,-	0	50000	ENSMUSG00000078963.3	7	None$None$chr18,80236834,80256834,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80233291,80253291,+	0	50000	ENSMUSG00000034006.17	7	None$None$chr18,80233291,80253291,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80469696,80489696,-	0	50000	ENSMUSG00000033323.14	7	None$None$chr18,80469696,80489696,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80708174,80728174,-	0	50000	ENSMUSG00000033016.16	16	None$None$chr18,80708174,80728174,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80933984,80953984,-	0	50000	ENSMUSG00000024566.10	11	None$None$chr18,80933984,80953984,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80834308,80854308,+	0	50000	ENSMUSG00000114756.1	5	None$None$chr18,80834308,80854308,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80986772,81006772,-	0	50000	ENSMUSG00000024565.10	10	None$None$chr18,80986772,81006772,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,80967455,80987455,+	0	50000	ENSMUSG00000098720.1	12	None$None$chr18,80967455,80987455,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,82361601,82381601,-	0	50000	ENSMUSG00000118057.1	9	None$None$chr18,82361601,82381601,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,82455145,82475145,+	0	50000	ENSMUSG00000041607.17	34	None$None$chr18,82455145,82475145,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,82524022,82544022,-	0	50000	ENSMUSG00000061684.6	10	None$None$chr18,82524022,82544022,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,82692884,82712884,-	0	50000	ENSMUSG00000041258.18	12	None$None$chr18,82692884,82712884,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,82738717,82758717,+	0	50000	ENSMUSG00000118085.1	17	None$None$chr18,82738717,82758717,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,82890662,82910662,+	0	50000	ENSMUSG00000058881.13	9	None$None$chr18,82890662,82910662,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,83335584,83355584,+	0	50000	ENSMUSG00000117783.1	9	None$None$chr18,83335584,83355584,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,84086405,84106405,-	0	50000	ENSMUSG00000046982.11	11	None$None$chr18,84086405,84106405,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,84068062,84088062,+	0	50000	ENSMUSG00000049090.3	16	None$None$chr18,84068062,84088062,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,84558426,84578426,-	0	50000	ENSMUSG00000048410.17	9	None$None$chr18,84558426,84578426,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,84659845,84679845,-	0	50000	ENSMUSG00000092056.2	12	None$None$chr18,84659845,84679845,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr18,84685703,84705703,-	0	50000	ENSMUSG00000024644.17	11	None$None$chr18,84685703,84705703,-$None	0$0$0$0	None$None$50000$None
