shuffle_parameter	ctcf_detection_threshold	mutation_method	locus_specification	GC_content
16	8	permute_whole_seq	chr5,12914688,14225408	0.4581596374511719
16	8	permute_whole_seq	chr13,37429248,38739968	0.4583412170410156
16	8	permute_whole_seq	chr14,21262336,22573056	0.4586204528808594
16	8	permute_whole_seq	chr1,28364800,29675520	0.4588714599609375
16	8	permute_whole_seq	chr6,55314432,56625152	0.459112548828125
16	8	permute_whole_seq	chr11,8073216,9383936	0.45931854248046877
16	8	permute_whole_seq	chr5,16699392,18010112	0.4595794677734375
16	8	permute_whole_seq	chr8,81575936,82886656	0.45978851318359376
16	8	permute_whole_seq	chr10,67053568,68364288	0.4600067138671875
16	8	permute_whole_seq	chr2,125446144,126756864	0.4602508544921875
16	8	permute_whole_seq	chr9,82071552,83382272	0.4605133056640625
16	8	permute_whole_seq	chr10,64759808,66070528	0.46069183349609377
16	8	permute_whole_seq	chr5,127987712,129298432	0.46099395751953126
16	8	permute_whole_seq	chr16,18257920,19568640	0.46122036615267425
16	8	permute_whole_seq	chr6,34078720,35389440	0.46142044067382815
16	8	permute_whole_seq	chr12,77213696,78524416	0.4617034912109375
16	8	permute_whole_seq	chr4,25946112,27256832	0.4619270324707031
16	8	permute_whole_seq	chr1,86972416,88283136	0.46216354370117185
16	8	permute_whole_seq	chr10,37957632,39268352	0.4624015808105469
16	8	permute_whole_seq	chr10,65742848,67053568	0.46263580322265624
16	8	permute_whole_seq	chr2,32698368,34009088	0.4628692626953125
16	8	permute_whole_seq	chr7,45690880,47001600	0.4631172180175781
16	8	permute_whole_seq	chr5,80023552,81334272	0.4632835388183594
16	8	permute_whole_seq	chr2,94052352,95363072	0.4635351149019728
16	8	permute_whole_seq	chr3,67674112,68984832	0.463824462890625
16	8	permute_whole_seq	chr14,17510400,18821120	0.46405487060546874
16	8	permute_whole_seq	chr14,119584768,120895488	0.4642509460449219
16	8	permute_whole_seq	chr8,104890368,106201088	0.464495849609375
16	8	permute_whole_seq	chr9,38369280,39680000	0.4647613525390625
16	8	permute_whole_seq	chr18,17461248,18771968	0.46494140625
16	8	permute_whole_seq	chr5,139993088,141303808	0.46523361206054686
16	8	permute_whole_seq	chr2,102744064,104054784	0.46547393798828124
16	8	permute_whole_seq	chr5,19648512,20959232	0.46568603515625
16	8	permute_whole_seq	chr11,49068032,50378752	0.46582794189453125
16	8	permute_whole_seq	chr9,15380480,16691200	0.4660026550292969
16	8	permute_whole_seq	chr2,55361536,56672256	0.4663848876953125
16	8	permute_whole_seq	chr11,46684160,47994880	0.4666046142578125
16	8	permute_whole_seq	chr15,10692608,12003328	0.46688156127929686
16	8	permute_whole_seq	chr19,58497024,59807744	0.4670867919921875
16	8	permute_whole_seq	chr11,61329408,62640128	0.46730804443359375
16	8	permute_whole_seq	chr4,83752960,85063680	0.46753463745117185
16	8	permute_whole_seq	chr11,119961600,121272320	0.46777496337890623
16	8	permute_whole_seq	chr3,51140608,52451328	0.46805572509765625
16	8	permute_whole_seq	chr2,49145856,50456576	0.4682182312011719
16	8	permute_whole_seq	chr16,23535616,24846336	0.468505859375
16	8	permute_whole_seq	chr6,87121920,88432640	0.4687690734863281
16	8	permute_whole_seq	chr17,83150848,84461568	0.46900253295898436
16	8	permute_whole_seq	chr2,104382464,105693184	0.46923980712890623
16	8	permute_whole_seq	chr12,5099520,6410240	0.4694679260253906
16	8	permute_whole_seq	chr10,54425600,55736320	0.46955337524414065
16	8	permute_whole_seq	chr12,37246976,38557696	0.46987075805664064
16	8	permute_whole_seq	chr10,25178112,26488832	0.46999282836914064
16	8	permute_whole_seq	chr6,103626752,104937472	0.4704154968261719
16	8	permute_whole_seq	chr12,69349376,70660096	0.47063751220703126
16	8	permute_whole_seq	chr6,104937472,106248192	0.4708076477050781
16	8	permute_whole_seq	chr1,55529472,56840192	0.47101364135742185
16	8	permute_whole_seq	chr10,49426432,50737152	0.47135162353515625
16	8	permute_whole_seq	chr4,81786880,83097600	0.47154693603515624
16	8	permute_whole_seq	chr1,194017280,195328000	0.47181015014648436
16	8	permute_whole_seq	chr6,142006272,143316992	0.4719940185546875
16	8	permute_whole_seq	chr7,89391104,90701824	0.4721771240234375
16	8	permute_whole_seq	chr12,101292032,102602752	0.472515869140625
16	8	permute_whole_seq	chr5,88543232,89853952	0.47277297973632815
16	8	permute_whole_seq	chr3,131790848,133101568	0.4729591369628906
16	8	permute_whole_seq	chr6,23365632,24676352	0.47321624755859376
16	8	permute_whole_seq	chr4,149415936,150726656	0.4732963562011719
16	8	permute_whole_seq	chr8,29278208,30588928	0.4736785888671875
16	8	permute_whole_seq	chr4,90001408,91312128	0.47395172119140627
16	8	permute_whole_seq	chr3,143915008,145225728	0.47408599853515626
16	8	permute_whole_seq	chr17,68077568,69388288	0.47440414428710936
16	8	permute_whole_seq	chr13,81993728,83304448	0.4746528625488281
16	8	permute_whole_seq	chrX,100552704,101863424	0.4748542785644531
16	8	permute_whole_seq	chr16,85938176,87248896	0.47512130737304686
16	8	permute_whole_seq	chrX,155092992,156403712	0.4753173828125
16	8	permute_whole_seq	chr9,54220800,55531520	0.475592041015625
16	8	permute_whole_seq	chr9,96243712,97554432	0.47582244873046875
16	8	permute_whole_seq	chrX,99897344,101208064	0.47604217529296877
16	8	permute_whole_seq	chr14,60303360,61614080	0.47628326416015626
16	8	permute_whole_seq	chr4,17639424,18950144	0.4765287024821281
16	8	permute_whole_seq	chr2,93069312,94380032	0.47674549901809243
16	8	permute_whole_seq	chr16,28123136,29433856	0.4769783020019531
16	8	permute_whole_seq	chr9,41318400,42629120	0.4772193908691406
16	8	permute_whole_seq	chr17,48707584,50018304	0.47744598388671877
16	8	permute_whole_seq	chr1,62738432,64049152	0.4776786804199219
16	8	permute_whole_seq	chr13,39751680,41062400	0.4779502868652344
16	8	permute_whole_seq	chr1,63066112,64376832	0.4781219482421875
16	8	permute_whole_seq	chr13,89153536,90464256	0.47836990356445314
16	8	permute_whole_seq	chr16,8443904,9754624	0.4786354064941406
16	8	permute_whole_seq	chr13,63561728,64872448	0.47887191772460935
16	8	permute_whole_seq	chr1,88938496,90249216	0.4791252136230469
16	8	permute_whole_seq	chr13,22986752,24297472	0.47935333251953127
16	8	permute_whole_seq	chr11,101853184,103163904	0.4795989990234375
16	8	permute_whole_seq	chr10,29765632,31076352	0.4798289175433524
16	8	permute_whole_seq	chr3,137033728,138344448	0.4800506591796875
16	8	permute_whole_seq	chr7,100204544,101515264	0.48029251098632814
16	8	permute_whole_seq	chr8,90392576,91703296	0.48051300048828127
16	8	permute_whole_seq	chr3,129261568,130572288	0.48071746826171874
16	8	permute_whole_seq	chr6,31784960,33095680	0.4809684753417969
16	8	permute_whole_seq	chr16,71192576,72503296	0.48123931884765625
16	8	permute_whole_seq	chr16,28778496,30089216	0.4814628601074219
16	8	permute_whole_seq	chr1,158134272,159444992	0.48160552978515625
16	8	permute_whole_seq	chr19,31156224,32466944	0.4819496154785156
16	8	permute_whole_seq	chr5,48457728,49768448	0.48218994140625
16	8	permute_whole_seq	chr13,45322240,46632960	0.4824201406571994
16	8	permute_whole_seq	chr19,23166976,24477696	0.4826568603515625
16	8	permute_whole_seq	chr4,135544832,136855552	0.48287353515625
16	8	permute_whole_seq	chr19,40884224,42194944	0.4830909729003906
16	8	permute_whole_seq	chr9,78944256,80254976	0.4833229064941406
16	8	permute_whole_seq	chr16,30744576,32055296	0.48360671997070315
16	8	permute_whole_seq	chr7,111716352,113027072	0.4838218688964844
16	8	permute_whole_seq	chr6,142661632,143972352	0.48407821655273436
16	8	permute_whole_seq	chr8,108167168,109477888	0.4843025207519531
16	8	permute_whole_seq	chr14,107468800,108779520	0.48449249267578126
16	8	permute_whole_seq	chr1,18558976,19869696	0.4847808837890625
16	8	permute_whole_seq	chr1,46682112,47992832	0.48495941162109374
16	8	permute_whole_seq	chr12,13946880,15257600	0.4853950500488281
16	8	permute_whole_seq	chr10,17078272,18388992	0.48571358734964837
16	8	permute_whole_seq	chr6,51054592,52365312	0.4859405517578125
16	8	permute_whole_seq	chr5,46491648,47802368	0.4861663818359375
16	8	permute_whole_seq	chr19,46782464,48093184	0.48624343872070314
16	8	permute_whole_seq	chr14,115980288,117291008	0.48688201904296874
16	8	permute_whole_seq	chr8,66998272,68308992	0.48709640502929685
16	8	permute_whole_seq	chr11,94316544,95627264	0.4873390197753906
16	8	permute_whole_seq	chrX,92686336,93997056	0.4875091552734375
16	8	permute_whole_seq	chr6,79177728,80488448	0.48784027099609373
16	8	permute_whole_seq	chr5,106932224,108242944	0.48790512084960935
16	8	permute_whole_seq	chr13,36118528,37429248	0.4883155822753906
16	8	permute_whole_seq	chr17,57413632,58724352	0.4884910583496094
16	8	permute_whole_seq	chr12,72626176,73936896	0.488787841796875
16	8	permute_whole_seq	chr3,148174848,149485568	0.4893463134765625
16	8	permute_whole_seq	chr19,24889344,26200064	0.4896881103515625
16	8	permute_whole_seq	chr14,74604544,75915264	0.4898796081542969
16	8	permute_whole_seq	chr3,144898048,146208768	0.4900642395019531
16	8	permute_whole_seq	chr6,148035584,149346304	0.4902862548828125
16	8	permute_whole_seq	chrX,76738560,78049280	0.49063262939453123
16	8	permute_whole_seq	chr12,110839808,112150528	0.4909034729003906
16	8	permute_whole_seq	chr10,70330368,71641088	0.4910163879394531
16	8	permute_whole_seq	chr8,118325248,119635968	0.4915458679199219
16	8	permute_whole_seq	chr1,86644736,87955456	0.4916984558105469
16	8	permute_whole_seq	chrX,139032576,140343296	0.492071533203125
16	8	permute_whole_seq	chr3,117137408,118448128	0.4922882080078125
16	8	permute_whole_seq	chr8,88426496,89737216	0.49237823486328125
16	8	permute_whole_seq	chrX,81958912,83269632	0.49269561767578124
16	8	permute_whole_seq	chr16,21897216,23207936	0.49286575317382814
16	8	permute_whole_seq	chr4,110034944,111345664	0.4931770324707031
16	8	permute_whole_seq	chr12,88627200,89937920	0.4933868408203125
16	8	permute_whole_seq	chrX,166889472,168200192	0.4935279846191406
16	8	permute_whole_seq	chr12,70004736,71315456	0.4938850402832031
16	8	permute_whole_seq	chr12,75247616,76558336	0.4941871643066406
16	8	permute_whole_seq	chr11,91039744,92350464	0.49439849853515627
16	8	permute_whole_seq	chr7,121219072,122529792	0.4946319580078125
16	8	permute_whole_seq	chr8,3098624,4409344	0.49482192993164065
16	8	permute_whole_seq	chr13,35135488,36446208	0.49513778686523435
16	8	permute_whole_seq	chr4,80803840,82114560	0.4953758239746094
16	8	permute_whole_seq	chr12,55586816,56897536	0.4956177315910311
16	8	permute_whole_seq	chr12,71315456,72626176	0.4957183837890625
16	8	permute_whole_seq	chr19,50059264,51369984	0.49606781005859374
16	8	permute_whole_seq	chr12,56569856,57880576	0.4962348937988281
16	8	permute_whole_seq	chrX,145739776,147050496	0.4965553283691406
16	8	permute_whole_seq	chr12,71643136,72953856	0.4970085144042969
16	8	permute_whole_seq	chr12,95721472,97032192	0.49708613566524057
16	8	permute_whole_seq	chr5,112293888,113604608	0.49769439697265627
16	8	permute_whole_seq	chr1,91887616,93198336	0.497900390625
16	8	permute_whole_seq	chr13,35463168,36773888	0.49813308715820315
16	8	permute_whole_seq	chr8,92358656,93669376	0.4983734130859375
16	8	permute_whole_seq	chr11,95954944,97265664	0.4986412048339844
16	8	permute_whole_seq	chr1,38776832,40087552	0.4988731384277344
16	8	permute_whole_seq	chr8,114393088,115703808	0.49909439086914065
16	8	permute_whole_seq	chrX,84252672,85563392	0.499560546875
16	8	permute_whole_seq	chr1,42053632,43364352	0.49978179931640626
16	8	permute_whole_seq	chr1,141443072,142753792	0.5003181457519531
16	8	permute_whole_seq	chr12,103958528,105269248	0.5007926940917968
16	8	permute_whole_seq	chr8,8013824,9324544	0.5010055541992188
16	8	permute_whole_seq	chr9,46233600,47544320	0.5012519836425782
16	8	permute_whole_seq	chr1,161738752,163049472	0.5013893127441407
16	8	permute_whole_seq	chrX,85563392,86874112	0.5017158508300781
16	8	permute_whole_seq	chr5,132792320,134103040	0.5019058227539063
16	8	permute_whole_seq	chr11,96937984,98248704	0.5019828796386718
16	8	permute_whole_seq	chr1,102512640,103823360	0.5024200439453125
16	8	permute_whole_seq	chr11,92678144,93988864	0.5026565551757812
16	8	permute_whole_seq	chr16,15964160,17274880	0.5029197692871094
32	8	permute_whole_seq	chr3,142604288,143915008	0.3618461608886719
32	8	permute_whole_seq	chr14,90988544,92299264	0.362066650390625
32	8	permute_whole_seq	chr18,47454208,48764928	0.3622123718261719
32	8	permute_whole_seq	chr15,21833728,23144448	0.3625053405761719
32	8	permute_whole_seq	chr5,114972672,116283392	0.3627922058105469
32	8	permute_whole_seq	chr2,38332416,39643136	0.3630241394042969
32	8	permute_whole_seq	chr3,82317312,83628032	0.363214111328125
32	8	permute_whole_seq	chr19,17924096,19234816	0.3634971618652344
32	8	permute_whole_seq	chr2,75831296,77142016	0.36371841430664065
32	8	permute_whole_seq	chr16,43200512,44511232	0.3639549255371094
32	8	permute_whole_seq	chr13,104599552,105910272	0.36419677734375
32	8	permute_whole_seq	chr8,86132736,87443456	0.36442031860351565
32	8	permute_whole_seq	chr8,97929216,99239936	0.3646705627441406
32	8	permute_whole_seq	chr1,133017600,134328320	0.36490707397460936
32	8	permute_whole_seq	chr4,27912192,29222912	0.3651420593261719
32	8	permute_whole_seq	chr12,41506816,42817536	0.3653526306152344
32	8	permute_whole_seq	chr14,15216640,16527360	0.36559600830078126
32	8	permute_whole_seq	chr13,110497792,111808512	0.3657844543457031
32	8	permute_whole_seq	chr8,45010944,46321664	0.3660728454589844
32	8	permute_whole_seq	chr8,114065408,115376128	0.3663139343261719
32	8	permute_whole_seq	chr1,27054080,28364800	0.36656036376953127
32	8	permute_whole_seq	chr8,17774592,19085312	0.36676177978515623
32	8	permute_whole_seq	chr18,51986432,53297152	0.36702880859375
32	8	permute_whole_seq	chr14,118601728,119912448	0.36722335815429685
32	8	permute_whole_seq	chr12,63123456,64434176	0.3674919128417969
32	8	permute_whole_seq	chr3,153417728,154728448	0.3676780700683594
32	8	permute_whole_seq	chr6,87777280,89088000	0.367962646484375
32	8	permute_whole_seq	chr14,32520192,33830912	0.3681976318359375
32	8	permute_whole_seq	chr2,124135424,125446144	0.36838226318359374
32	8	permute_whole_seq	chr2,117581824,118892544	0.36866607666015627
32	8	permute_whole_seq	chr5,101070848,102381568	0.3688941955566406
32	8	permute_whole_seq	chrX,162957312,164268032	0.36913909912109377
32	8	permute_whole_seq	chr10,14784512,16095232	0.36937942504882815
32	8	permute_whole_seq	chr11,19032064,20342784	0.369610595703125
32	8	permute_whole_seq	chr11,89073664,90384384	0.3698448181152344
32	8	permute_whole_seq	chr8,76333056,77643776	0.3700889587402344
32	8	permute_whole_seq	chr19,28493824,29804544	0.3701484680175781
32	8	permute_whole_seq	chr6,64505856,65816576	0.3705535888671875
32	8	permute_whole_seq	chr11,60674048,61984768	0.37073516845703125
32	8	permute_whole_seq	chr10,26816512,28127232	0.37102584838867186
32	8	permute_whole_seq	chr14,66856960,68167680	0.3712471008300781
32	8	permute_whole_seq	chr1,40415232,41725952	0.37146530151367185
32	8	permute_whole_seq	chr17,78891008,80201728	0.37172470092773435
32	8	permute_whole_seq	chr11,10039296,11350016	0.37197113037109375
32	8	permute_whole_seq	chr16,53358592,54669312	0.3721961975097656
32	8	permute_whole_seq	chr4,52039680,53350400	0.3724479675292969
32	8	permute_whole_seq	chr11,24930304,26241024	0.3726806640625
32	8	permute_whole_seq	chr2,101761024,103071744	0.3729034423828125
32	8	permute_whole_seq	chr3,18497536,19808256	0.37313079833984375
32	8	permute_whole_seq	chr16,94130176,95440896	0.37335357666015623
32	8	permute_whole_seq	chr10,67708928,69019648	0.3736083984375
32	8	permute_whole_seq	chrX,168200192,169510912	0.37381591796875
32	8	permute_whole_seq	chr4,26601472,27912192	0.37406768798828127
32	8	permute_whole_seq	chr18,41883648,43194368	0.3742777818891769
32	8	permute_whole_seq	chr19,57186304,58497024	0.37454071044921877
32	8	permute_whole_seq	chr13,53512192,54822912	0.37479324340820314
32	8	permute_whole_seq	chr12,48279552,49590272	0.37503738403320314
32	8	permute_whole_seq	chr10,71641088,72951808	0.37520751953125
32	8	permute_whole_seq	chr3,5294080,6604800	0.3755096435546875
32	8	permute_whole_seq	chr4,101842944,103153664	0.3757354736328125
32	8	permute_whole_seq	chr15,92362752,93673472	0.37596817016601564
32	8	permute_whole_seq	chr14,83124224,84434944	0.376214599609375
32	8	permute_whole_seq	chr18,55263232,56573952	0.3764213562011719
32	8	permute_whole_seq	chr10,62793728,64104448	0.3766693115234375
32	8	permute_whole_seq	chr18,55590912,56901632	0.37691574096679686
32	8	permute_whole_seq	chr15,87775232,89085952	0.37714157104492185
32	8	permute_whole_seq	chr18,52641792,53952512	0.3773765563964844
32	8	permute_whole_seq	chr17,62179328,63490048	0.37754058837890625
32	8	permute_whole_seq	chr16,96751616,98062336	0.3778533935546875
32	8	permute_whole_seq	chr16,45494272,46804992	0.3780815124511719
32	8	permute_whole_seq	chr10,72951808,74262528	0.3783355712890625
32	8	permute_whole_seq	chr12,6410240,7720960	0.37854995727539065
32	8	permute_whole_seq	chr9,62740480,64051200	0.3788017272949219
32	8	permute_whole_seq	chr13,15415296,16726016	0.3790245056152344
32	8	permute_whole_seq	chr11,55803904,57114624	0.379266357421875
32	8	permute_whole_seq	chr3,59891712,61202432	0.37950439453125
32	8	permute_whole_seq	chr15,39866368,41177088	0.3797271728515625
32	8	permute_whole_seq	chr9,24555520,25866240	0.37996902465820315
32	8	permute_whole_seq	chr3,44910592,46221312	0.3802146911621094
32	8	permute_whole_seq	chr1,59461632,60772352	0.3804512023925781
32	8	permute_whole_seq	chr6,6905856,8216576	0.3806144714355469
32	8	permute_whole_seq	chr19,16285696,17596416	0.38091278076171875
32	8	permute_whole_seq	chr13,25608192,26918912	0.38115692138671875
32	8	permute_whole_seq	chr4,17311744,18622464	0.3813507080078125
32	8	permute_whole_seq	chr4,106102784,107413504	0.38162689208984374
32	8	permute_whole_seq	chr4,154658816,155969536	0.3818626403808594
32	8	permute_whole_seq	chrX,84908032,86218752	0.3820991516113281
32	8	permute_whole_seq	chr3,40650752,41961472	0.3823219299316406
32	8	permute_whole_seq	chr6,97073152,98383872	0.3825660705566406
32	8	permute_whole_seq	chr2,41609216,42919936	0.38279571533203127
32	8	permute_whole_seq	chr10,126875648,128186368	0.3830375671386719
32	8	permute_whole_seq	chr5,27252736,28563456	0.3832374572753906
32	8	permute_whole_seq	chr14,67512320,68823040	0.383477783203125
32	8	permute_whole_seq	chr15,22161408,23472128	0.38375015258789064
32	8	permute_whole_seq	chr14,93609984,94920704	0.38398056030273436
32	8	permute_whole_seq	chr9,4288512,5599232	0.3842170715332031
32	8	permute_whole_seq	chr14,26294272,27604992	0.38442001342773435
32	8	permute_whole_seq	chr8,66342912,67653632	0.3846771240234375
32	8	permute_whole_seq	chr6,24348672,25659392	0.3849273681640625
32	8	permute_whole_seq	chr5,97794048,99104768	0.3850883483886719
32	8	permute_whole_seq	chr12,44347392,45658112	0.38538131713867185
32	8	permute_whole_seq	chr9,69621760,70932480	0.3856292724609375
32	8	permute_whole_seq	chr16,74797056,76107776	0.3858489990234375
32	8	permute_whole_seq	chr2,172769280,174080000	0.38610000610351564
32	8	permute_whole_seq	chr3,106110976,107421696	0.3863380432128906
32	8	permute_whole_seq	chr2,66983936,68294656	0.38657608032226565
32	8	permute_whole_seq	chr15,57888768,59199488	0.38680614568945837
32	8	permute_whole_seq	chr15,99899392,101210112	0.3870414733886719
32	8	permute_whole_seq	chr12,117938176,119248896	0.38726959228515623
32	8	permute_whole_seq	chr16,24190976,25501696	0.38751983642578125
32	8	permute_whole_seq	chr1,152195072,153505792	0.3877418518066406
32	8	permute_whole_seq	chr12,43364352,44675072	0.3879508972167969
32	8	permute_whole_seq	chr13,92758016,94068736	0.38820419311523435
32	8	permute_whole_seq	chr16,45166592,46477312	0.38845367431640626
32	8	permute_whole_seq	chr1,69947392,71258112	0.38869552612304686
32	8	permute_whole_seq	chr11,16738304,18049024	0.38891067504882815
32	8	permute_whole_seq	chr19,49076224,50386944	0.3891014099121094
32	8	permute_whole_seq	chr2,113321984,114632704	0.38937911987304685
32	8	permute_whole_seq	chr13,102305792,103616512	0.3896293640136719
32	8	permute_whole_seq	chr14,31537152,32847872	0.3898475646972656
32	8	permute_whole_seq	chr1,29675520,30986240	0.39008331298828125
32	8	permute_whole_seq	chr17,11116544,12427264	0.39034576416015626
32	8	permute_whole_seq	chr16,60895232,62205952	0.3905815124511719
32	8	permute_whole_seq	chrX,137394176,138704896	0.3907966613769531
32	8	permute_whole_seq	chr15,42815488,44126208	0.39105072021484377
32	8	permute_whole_seq	chrX,132014080,133324800	0.3912750244140625
32	8	permute_whole_seq	chr1,30658560,31969280	0.3914939880371094
32	8	permute_whole_seq	chr13,54167552,55478272	0.39174575805664064
32	8	permute_whole_seq	chr7,112044032,113354752	0.3919837951660156
32	8	permute_whole_seq	chr1,76759040,78069760	0.3922233581542969
32	8	permute_whole_seq	chr2,137570304,138881024	0.3924522399902344
32	8	permute_whole_seq	chr4,79493120,80803840	0.3926872253417969
32	8	permute_whole_seq	chr10,24195072,25505792	0.3928993225097656
32	8	permute_whole_seq	chr2,137897984,139208704	0.3931427001953125
32	8	permute_whole_seq	chr5,150165504,151476224	0.393341064453125
32	8	permute_whole_seq	chr13,88825856,90136576	0.39356231689453125
32	8	permute_whole_seq	chr16,31072256,32382976	0.3938621520996094
32	8	permute_whole_seq	chr7,65478656,66789376	0.3941138500858211
32	8	permute_whole_seq	chr12,112150528,113461248	0.39434051513671875
32	8	permute_whole_seq	chr6,133842944,135153664	0.39456710815429685
32	8	permute_whole_seq	chr6,42100736,43411456	0.39481277465820314
32	8	permute_whole_seq	chr1,138588160,139898880	0.39501953125
32	8	permute_whole_seq	chr9,8220672,9531392	0.3952781677246094
32	8	permute_whole_seq	chr8,7358464,8669184	0.39551773071289065
32	8	permute_whole_seq	chr14,102457344,103768064	0.3957550048828125
32	8	permute_whole_seq	chr16,54996992,56307712	0.39598844961556423
32	8	permute_whole_seq	chr3,44255232,45565952	0.3961952209472656
32	8	permute_whole_seq	chr12,101619712,102930432	0.39646072387695314
32	8	permute_whole_seq	chr16,83644416,84955136	0.39669265747070315
32	8	permute_whole_seq	chr6,83765248,85075968	0.39692001342773436
32	8	permute_whole_seq	chr13,115085312,116396032	0.3971748352050781
32	8	permute_whole_seq	chr7,53284864,54595584	0.3973968505859375
32	8	permute_whole_seq	chr7,69083136,70393856	0.39761199951171877
32	8	permute_whole_seq	chr5,66152448,67463168	0.3978752136230469
32	8	permute_whole_seq	chr1,153833472,155144192	0.39810028076171877
32	8	permute_whole_seq	chr7,34869248,36179968	0.39835205078125
32	8	permute_whole_seq	chr1,148162560,149473280	0.3985725402832031
32	8	permute_whole_seq	chr14,80175104,81485824	0.39880523681640623
32	8	permute_whole_seq	chr7,97910784,99221504	0.3990478515625
32	8	permute_whole_seq	chr7,93650944,94961664	0.3992889404296875
32	8	permute_whole_seq	chr6,109524992,110835712	0.39952850341796875
32	8	permute_whole_seq	chr4,76871680,78182400	0.39975509643554685
32	8	permute_whole_seq	chr11,85469184,86779904	0.3999443054199219
32	8	permute_whole_seq	chr2,60758016,62068736	0.40021209716796874
32	8	permute_whole_seq	chr4,12068864,13379584	0.4004692077636719
32	8	permute_whole_seq	chr4,71372800,72683520	0.4007049560546875
32	8	permute_whole_seq	chr1,71913472,73224192	0.40090179443359375
32	8	permute_whole_seq	chr15,93345792,94656512	0.4011762275009183
32	8	permute_whole_seq	chr14,96231424,97542144	0.4013969421386719
32	8	permute_whole_seq	chr2,78125056,79435776	0.4016242980957031
32	8	permute_whole_seq	chr16,24846336,26157056	0.4018821716308594
32	8	permute_whole_seq	chr1,88610816,89921536	0.40198440551757814
32	8	permute_whole_seq	chr3,109715456,111026176	0.4023307800292969
32	8	permute_whole_seq	chr11,49723392,51034112	0.4025856018066406
32	8	permute_whole_seq	chr3,33327104,34637824	0.40281982421875
32	8	permute_whole_seq	chr16,84955136,86265856	0.40304718017578123
32	8	permute_whole_seq	chr1,11192320,12503040	0.40329742431640625
32	8	permute_whole_seq	chr7,111060992,112371712	0.4035346984863281
32	8	permute_whole_seq	chr14,33175552,34486272	0.4037689208984375
32	8	permute_whole_seq	chr9,16691200,18001920	0.40397109985351565
32	8	permute_whole_seq	chr1,83640320,84951040	0.4042327880859375
32	8	permute_whole_seq	chr4,43520000,44830720	0.40447540283203126
32	8	permute_whole_seq	chr2,28766208,30076928	0.4046722412109375
32	8	permute_whole_seq	chr16,53030912,54341632	0.40493316650390626
32	8	permute_whole_seq	chr10,61483008,62793728	0.40517501831054686
32	8	permute_whole_seq	chrX,163612672,164923392	0.40540237426757814
32	8	permute_whole_seq	chr12,48607232,49917952	0.4056243896484375
32	8	permute_whole_seq	chr11,26241024,27551744	0.405889892578125
32	8	permute_whole_seq	chr17,44447744,45758464	0.4061241149902344
32	8	permute_whole_seq	chr10,92278784,93589504	0.40632171630859376
32	8	permute_whole_seq	chr3,111681536,112992256	0.40658416748046877
32	8	permute_whole_seq	chr7,92340224,93650944	0.4067535400390625
32	8	permute_whole_seq	chr13,17381376,18692096	0.40706329345703124
32	8	permute_whole_seq	chr8,41406464,42717184	0.4072074890136719
32	8	permute_whole_seq	chr2,122497024,123807744	0.4075309753417969
32	8	permute_whole_seq	chr10,5083136,6393856	0.407769775390625
32	8	permute_whole_seq	chr9,47544320,48855040	0.4079925537109375
32	8	permute_whole_seq	chr13,52529152,53839872	0.40824127197265625
32	8	permute_whole_seq	chr1,41070592,42381312	0.4084587097167969
32	8	permute_whole_seq	chr11,18376704,19687424	0.408709716796875
32	8	permute_whole_seq	chr18,26636288,27947008	0.4089485168457031
32	8	permute_whole_seq	chr13,6027264,7337984	0.4091827392578125
32	8	permute_whole_seq	chr4,74905600,76216320	0.40941543579101564
32	8	permute_whole_seq	chr6,38338560,39649280	0.4096565246582031
32	8	permute_whole_seq	chr4,98527232,99837952	0.4098907470703125
32	8	permute_whole_seq	chr5,66807808,68118528	0.41012115478515626
32	8	permute_whole_seq	chr5,81334272,82644992	0.4103607177734375
32	8	permute_whole_seq	chr18,47126528,48437248	0.4105812072753906
32	8	permute_whole_seq	chr18,7737344,9048064	0.4107978820800781
32	8	permute_whole_seq	chr4,123523072,124833792	0.41107025146484377
32	8	permute_whole_seq	chr4,109707264,111017984	0.41127471923828124
32	8	permute_whole_seq	chr9,11169792,12480512	0.41154022216796876
32	8	permute_whole_seq	chr8,63721472,65032192	0.41174163818359377
32	8	permute_whole_seq	chr13,29212672,30523392	0.41200790405273435
32	8	permute_whole_seq	chrX,158697472,160008192	0.41224517822265627
32	8	permute_whole_seq	chr11,32870400,34181120	0.41248245239257814
32	8	permute_whole_seq	chr19,14319616,15630336	0.4127047075867887
32	8	permute_whole_seq	chr3,101851136,103161856	0.4129005432128906
32	8	permute_whole_seq	chr6,80160768,81471488	0.41319122314453127
32	8	permute_whole_seq	chr5,44197888,45508608	0.41341629028320315
32	8	permute_whole_seq	chr19,9709568,11020288	0.4136528015136719
32	8	permute_whole_seq	chr16,73486336,74797056	0.41385421752929685
32	8	permute_whole_seq	chr3,46221312,47532032	0.4141212463378906
32	8	permute_whole_seq	chr2,49473536,50784256	0.41435775756835935
32	8	permute_whole_seq	chr8,65359872,66670592	0.4145973205566406
32	8	permute_whole_seq	chr6,96090112,97400832	0.4148368835449219
32	8	permute_whole_seq	chr15,51335168,52645888	0.41507110595703123
32	8	permute_whole_seq	chr7,97255424,98566144	0.41528778076171874
32	8	permute_whole_seq	chr17,9478144,10788864	0.4155311584472656
32	8	permute_whole_seq	chr3,125001728,126312448	0.41576614379882815
